segtype,startsec,endsec
NOF,27986.50,27987.56
SIL,27987.56,27988.36
NOF,27988.36,27989.88
TVF,27989.88,27990.90
OLF,27990.90,27993.05
NOF,27993.05,27994.13
OLF,27994.13,27994.93
NOF,27994.93,27997.24
MAF,27997.24,27998.28
OLF,27998.28,27999.35
MAF,27999.35,28000.35
SIL,28000.35,28001.25
NOF,28001.25,28002.14
MAF,28002.14,28003.18
NOF,28003.18,28004.30
MAF,28004.30,28005.30
NOF,28005.30,28006.60
OLF,28006.60,28007.99
NOF,28007.99,28009.41
OLN,28009.41,28010.21
NOF,28010.21,28011.22
OLF,28011.22,28012.02
NOF,28012.02,28014.03
OLF,28014.03,28014.83
MAF,28014.83,28015.84
NOF,28015.84,28018.28
SIL,28018.28,28019.08
NOF,28019.08,28019.88
SIL,28019.88,28020.68
NOF,28020.68,28023.36
TVF,28023.36,28024.36
NOF,28024.36,28025.16
MAF,28025.16,28028.39
NOF,28028.39,28029.65
TVF,28029.65,28031.94
MAF,28031.94,28033.44
NOF,28033.44,28034.34
MAF,28034.34,28035.61
OLF,28035.61,28036.44
MAF,28036.44,28037.83
NOF,28037.83,28038.73
MAF,28038.73,28039.73
NOF,28039.73,28040.80
MAF,28040.80,28041.80
OLF,28041.80,28042.75
MAF,28042.75,28043.79
OLF,28043.79,28046.88
MAF,28046.88,28049.36
NOF,28049.36,28052.73
TVF,28052.73,28053.73
MAF,28053.73,28054.90
OLF,28054.90,28057.03
SIL,28057.03,28057.84
OLF,28057.84,28058.87
FAF,28058.87,28059.73
TVF,28059.73,28060.85
SIL,28060.85,28061.65
MAF,28061.65,28062.65
NOF,28062.65,28064.34
MAF,28064.34,28065.39
NOF,28065.39,28066.19
SIL,28066.19,28067.66
NOF,28067.66,28071.84
OLF,28071.84,28072.65
NON,28072.65,28073.93
SIL,28073.93,28076.30
NOF,28076.30,28081.38
MAF,28081.38,28082.18
NOF,28082.18,28083.07
CHNSP,28083.07,28084.12
CHNNSP,28084.12,28084.87
OLN,28084.87,28085.67
CHNSP,28085.67,28087.02
NOF,28087.02,28088.81
MAF,28088.81,28089.82
OLN,28089.82,28090.66
CHNSP,28090.66,28091.45
OLN,28091.45,28092.32
FAN,28092.32,28093.90
MAF,28093.90,28095.51
OLF,28095.51,28096.74
NOF,28096.74,28097.90
MAF,28097.90,28100.61
NOF,28100.61,28101.46
MAF,28101.46,28103.01
OLN,28103.01,28104.51
SIL,28104.51,28106.17
NOF,28106.17,28108.09
OLF,28108.09,28108.90
NOF,28108.90,28111.99
SIL,28111.99,28113.06
OLF,28113.06,28115.65
NOF,28115.65,28116.66
OLF,28116.66,28117.46
MAF,28117.46,28118.65
OLF,28118.65,28119.48
NOF,28119.48,28120.79
TVF,28120.79,28121.87
OLF,28121.87,28122.80
NOF,28122.80,28125.16
SIL,28125.16,28127.75
NOF,28127.75,28129.35
SIL,28129.35,28130.96
NOF,28130.96,28134.46
OLF,28134.46,28135.27
TVF,28135.27,28136.32
OLF,28136.32,28139.47
NOF,28139.47,28140.34
OLF,28140.34,28141.29
MAF,28141.29,28142.11
OLF,28142.11,28148.01
TVF,28148.01,28149.06
OLF,28149.06,28150.02
NOF,28150.02,28150.94
SIL,28150.94,28151.74
NOF,28151.74,28152.54
TVF,28152.54,28153.55
TVF,28153.55,28156.41
MAF,28156.41,28157.41
SIL,28157.41,28158.28
NOF,28158.28,28159.31
TVF,28159.31,28160.63
MAF,28160.63,28161.68
TVF,28161.68,28162.90
OLF,28162.90,28163.71
TVF,28163.71,28164.71
OLF,28164.71,28165.63
SIL,28165.63,28166.43
NOF,28166.43,28167.24
OLF,28167.24,28168.75
NOF,28168.75,28170.72
OLF,28170.72,28171.90
NOF,28171.90,28175.14
SIL,28175.14,28175.97
TVF,28175.97,28177.77
SIL,28177.77,28178.94
OLF,28178.94,28179.77
SIL,28179.77,28184.23
NOF,28184.23,28185.03
SIL,28185.03,28185.83
NOF,28185.83,28187.72
OLF,28187.72,28188.67
NOF,28188.67,28190.42
SIL,28190.42,28191.69
NOF,28191.69,28195.07
SIL,28195.07,28196.34
NOF,28196.34,28199.17
SIL,28199.17,28199.99
NOF,28199.99,28202.17
SIL,28202.17,28202.97
NOF,28202.97,28204.62
SIL,28204.62,28205.60
NON,28205.60,28210.92
OLF,28210.92,28211.72
NOF,28211.72,28212.56
CHNNSP,28212.56,28213.19
MAF,28213.19,28214.58
NOF,28214.58,28216.89
MAF,28216.89,28217.94
OLF,28217.94,28218.80
SIL,28218.80,28220.38
NOF,28220.38,28223.10
TVF,28223.10,28224.76
SIL,28224.76,28225.56
MAF,28225.56,28226.56
NOF,28226.56,28230.72
CHNNSP,28230.72,28231.36
CHNNSP,28231.36,28232.18
FAF,28232.18,28232.79
OLN,28232.79,28234.16
NOF,28234.16,28235.21
OLN,28235.21,28236.15
CHNSP,28236.15,28237.45
OLF,28237.45,28239.55
OLN,28239.55,28240.42
SIL,28240.42,28241.22
CHNNSP,28241.22,28242.23
OLN,28242.23,28243.03
CHNSP,28243.03,28243.73
OLN,28243.73,28244.86
CHNNSP,28244.86,28245.50
OLN,28245.50,28246.92
CHNNSP,28246.92,28248.30
OLN,28248.30,28249.11
CHNNSP,28249.11,28249.80
SIL,28249.80,28250.96
CHNNSP,28250.96,28251.96
OLN,28251.96,28252.79
CXN,28252.79,28253.65
CHNNSP,28253.65,28254.70
CXN,28254.70,28255.78
OLN,28255.78,28256.58
CHNSP,28256.58,28257.46
CHNSP,28257.46,28258.07
OLN,28258.07,28258.91
CHNNSP,28258.91,28260.22
CHNSP,28260.22,28261.33
CHNNSP,28261.33,28263.14
OLN,28263.14,28263.94
CHNNSP,28263.94,28265.54
NOF,28265.54,28267.15
CHNNSP,28267.15,28269.21
NOF,28269.21,28270.10
CHNNSP,28270.10,28270.70
OLN,28270.70,28271.61
CHNNSP,28271.61,28272.22
CHNSP,28272.22,28273.34
CHNNSP,28273.34,28276.02
CHNNSP,28276.02,28277.36
CHNNSP,28277.36,28278.95
OLN,28278.95,28279.75
CHNSP,28279.75,28280.77
CHNNSP,28280.77,28282.35
OLN,28282.35,28283.16
CHNNSP,28283.16,28285.62
FAF,28285.62,28286.66
CHF,28286.66,28287.46
TVF,28287.46,28288.27
CHF,28288.27,28288.98
FAF,28288.98,28290.13
SIL,28290.13,28290.93
CHF,28290.93,28291.96
FAF,28291.96,28293.09
TVF,28293.09,28294.33
MAF,28294.33,28295.70
NOF,28295.70,28297.05
SIL,28297.05,28298.00
FAN,28298.00,28298.95
SIL,28298.95,28299.76
CHF,28299.76,28300.36
SIL,28300.36,28301.16
OLF,28301.16,28301.96
SIL,28301.96,28303.02
MAF,28303.02,28304.83
FAN,28304.83,28305.44
MAF,28305.44,28306.75
FAN,28306.75,28308.54
OLF,28308.54,28309.34
CHF,28309.34,28309.95
MAF,28309.95,28311.77
CHF,28311.77,28312.57
FAF,28312.57,28313.57
CHNSP,28313.57,28314.17
SIL,28314.17,28314.98
OLN,28314.98,28315.79
TVF,28315.79,28316.79
MAF,28316.79,28317.81
TVN,28317.81,28318.83
FAN,28318.83,28319.43
SIL,28319.43,28320.23
FAF,28320.23,28321.37
NOF,28321.37,28322.36
FAN,28322.36,28323.01
NON,28323.01,28323.81
CHNNSP,28323.81,28324.41
OLN,28324.41,28325.21
MAN,28325.21,28326.40
CHNNSP,28326.40,28327.16
OLN,28327.16,28327.96
CHNNSP,28327.96,28329.58
CHNNSP,28329.58,28330.59
CHNNSP,28330.59,28331.71
OLN,28331.71,28332.51
CHNNSP,28332.51,28333.27
CXN,28333.27,28334.07
NON,28334.07,28335.15
OLN,28335.15,28336.06
CHNNSP,28336.06,28336.72
OLN,28336.72,28337.75
OLF,28337.75,28339.42
OLN,28339.42,28341.27
CHNNSP,28341.27,28342.90
CHNNSP,28342.90,28343.70
CHNNSP,28343.70,28345.12
NOF,28345.12,28345.92
OLN,28345.92,28347.29
NOF,28347.29,28348.10
OLN,28348.10,28349.76
OLF,28349.76,28350.56
OLN,28350.56,28351.75
CHNNSP,28351.75,28352.40
OLN,28352.40,28355.45
NOF,28355.45,28356.29
OLF,28356.29,28364.00
CHNSP,28364.00,28364.62
NOF,28364.62,28365.60
OLN,28365.60,28366.82
OLF,28366.82,28368.22
CHNSP,28368.22,28370.11
OLF,28370.11,28375.64
NOF,28375.64,28377.97
OLF,28377.97,28379.23
CHNNSP,28379.23,28379.84
OLF,28379.84,28383.63
NOF,28383.63,28388.44
OLF,28388.44,28390.17
NOF,28390.17,28391.85
OLN,28391.85,28393.20
NOF,28393.20,28394.23
OLN,28394.23,28400.53
NOF,28400.53,28401.45
OLN,28401.45,28405.49
OLF,28405.49,28406.29
OLN,28406.29,28407.43
NOF,28407.43,28408.52
CHNSP,28408.52,28409.12
MAN,28409.12,28410.34
NOF,28410.34,28411.14
OLF,28411.14,28413.16
NOF,28413.16,28414.42
TVF,28414.42,28415.76
OLF,28415.76,28424.37
MAF,28424.37,28425.37
OLF,28425.37,28427.25
NOF,28427.25,28428.06
OLF,28428.06,28429.25
TVF,28429.25,28430.38
OLF,28430.38,28447.84
TVF,28447.84,28448.84
OLF,28448.84,28450.44
TVF,28450.44,28451.45
OLF,28451.45,28452.88
MAF,28452.88,28453.92
OLF,28453.92,28456.30
NOF,28456.30,28457.93
CHNNSP,28457.93,28458.53
NOF,28458.53,28459.33
CHNSP,28459.33,28459.93
NOF,28459.93,28462.94
OLN,28462.94,28463.86
NOF,28463.86,28465.80
CHF,28465.80,28466.40
NOF,28466.40,28468.67
SIL,28468.67,28470.20
MAF,28470.20,28471.00
SIL,28471.00,28472.17
NOF,28472.17,28474.23
FAN,28474.23,28474.83
SIL,28474.83,28476.18
NOF,28476.18,28476.99
MAF,28476.99,28478.96
OLF,28478.96,28479.79
MAF,28479.79,28480.82
CHNSP,28480.82,28481.82
SIL,28481.82,28482.62
CHNSP,28482.62,28483.22
SIL,28483.22,28484.02
NOF,28484.02,28484.83
OLN,28484.83,28485.66
NON,28485.66,28486.81
CXN,28486.81,28487.67
OLN,28487.67,28489.17
CHNNSP,28489.17,28489.77
MAN,28489.77,28491.50
OLN,28491.50,28492.35
CHNNSP,28492.35,28495.56
MAN,28495.56,28496.80
OLN,28496.80,28497.60
MAN,28497.60,28499.64
OLN,28499.64,28500.69
NOF,28500.69,28502.18
OLN,28502.18,28502.98
NOF,28502.98,28504.57
OLF,28504.57,28508.24
OLN,28508.24,28510.04
CHNNSP,28510.04,28510.72
CHNNSP,28510.72,28511.72
CHNNSP,28511.72,28512.76
OLN,28512.76,28515.36
NOF,28515.36,28517.50
OLF,28517.50,28524.27
NOF,28524.27,28525.19
OLF,28525.19,28526.01
NOF,28526.01,28526.82
OLN,28526.82,28527.64
NOF,28527.64,28528.88
OLF,28528.88,28530.65
NOF,28530.65,28531.56
OLF,28531.56,28533.16
NOF,28533.16,28533.97
OLF,28533.97,28538.98
NOF,28538.98,28539.84
OLF,28539.84,28542.57
NOF,28542.57,28543.37
OLF,28543.37,28545.96
NOF,28545.96,28546.80
OLF,28546.80,28548.49
MAF,28548.49,28549.76
TVN,28549.76,28550.77
NOF,28550.77,28551.57
MAF,28551.57,28552.57
OLF,28552.57,28553.80
NOF,28553.80,28555.75
OLN,28555.75,28556.88
CHNNSP,28556.88,28557.78
NON,28557.78,28559.27
OLN,28559.27,28560.09
NOF,28560.09,28561.05
CXF,28561.05,28561.90
OLF,28561.90,28562.82
NOF,28562.82,28564.31
SIL,28564.31,28565.34
TVF,28565.34,28566.97
CXF,28566.97,28568.34
TVF,28568.34,28570.29
NOF,28570.29,28571.13
OLF,28571.13,28573.23
SIL,28573.23,28574.60
OLF,28574.60,28575.67
SIL,28575.67,28576.62
OLF,28576.62,28580.06
MAF,28580.06,28582.39
TVF,28582.39,28583.42
OLF,28583.42,28584.32
SIL,28584.32,28585.12
OLF,28585.12,28585.92
NOF,28585.92,28587.47
OLF,28587.47,28592.57
NOF,28592.57,28593.37
OLF,28593.37,28596.84
TVF,28596.84,28597.99
NOF,28597.99,28599.77
SIL,28599.77,28600.69
TVF,28600.69,28602.64
SIL,28602.64,28603.61
OLF,28603.61,28607.31
NOF,28607.31,28609.44
OLF,28609.44,28610.98
NOF,28610.98,28611.80
OLF,28611.80,28614.72
NOF,28614.72,28615.52
OLF,28615.52,28617.44
NOF,28617.44,28618.66
SIL,28618.66,28619.46
TVF,28619.46,28620.26
OLF,28620.26,28621.11
CXF,28621.11,28621.91
OLF,28621.91,28622.97
NOF,28622.97,28623.78
OLF,28623.78,28625.50
NOF,28625.50,28627.07
OLF,28627.07,28627.96
NOF,28627.96,28629.99
OLF,28629.99,28630.79
NOF,28630.79,28631.99
OLF,28631.99,28633.73
TVF,28633.73,28634.83
TVN,28634.83,28635.84
NOF,28635.84,28637.30
OLF,28637.30,28638.27
NOF,28638.27,28639.17
OLF,28639.17,28639.97
NOF,28639.97,28641.18
OLF,28641.18,28642.15
NOF,28642.15,28644.47
OLF,28644.47,28646.90
TVF,28646.90,28648.12
OLF,28648.12,28650.26
TVF,28650.26,28651.26
OLF,28651.26,28652.44
TVF,28652.44,28653.44
OLF,28653.44,28654.24
SIL,28654.24,28655.35
MAF,28655.35,28656.42
SIL,28656.42,28659.32
FAF,28659.32,28660.17
SIL,28660.17,28662.67
OLF,28662.67,28663.47
SIL,28663.47,28664.27
OLF,28664.27,28672.19
NOF,28672.19,28674.99
OLF,28674.99,28687.51
SIL,28687.51,28689.01
OLF,28689.01,28691.11
SIL,28691.11,28691.91
OLF,28691.91,28694.09
NOF,28694.09,28697.47
TVF,28697.47,28698.48
NOF,28698.48,28700.34
TVN,28700.34,28702.07
SIL,28702.07,28702.87
NOF,28702.87,28703.68
OLF,28703.68,28704.57
NOF,28704.57,28705.76
OLF,28705.76,28708.02
NOF,28708.02,28709.17
OLF,28709.17,28713.95
NOF,28713.95,28715.28
OLF,28715.28,28720.89
NOF,28720.89,28723.76
SIL,28723.76,28726.08
OLF,28726.08,28729.31
SIL,28729.31,28730.11
OLF,28730.11,28732.32
NOF,28732.32,28733.15
OLF,28733.15,28741.82
NOF,28741.82,28742.62
OLF,28742.62,28751.65
NOF,28751.65,28752.78
TVF,28752.78,28754.03
OLF,28754.03,28755.15
TVF,28755.15,28756.16
SIL,28756.16,28758.39
NOF,28758.39,28759.19
TVF,28759.19,28760.19
OLN,28760.19,28761.01
TVF,28761.01,28761.81
OLF,28761.81,28762.65
NOF,28762.65,28763.58
OLF,28763.58,28768.52
NOF,28768.52,28769.33
CXF,28769.33,28770.13
SIL,28770.13,28772.17
OLF,28772.17,28774.36
SIL,28774.36,28775.23
OLF,28775.23,28776.05
NOF,28776.05,28776.95
SIL,28776.95,28777.80
TVN,28777.80,28778.89
SIL,28778.89,28782.20
NOF,28782.20,28783.06
SIL,28783.06,28783.86
NOF,28783.86,28792.24
SIL,28792.24,28793.04
NOF,28793.04,28794.47
SIL,28794.47,28795.27
NOF,28795.27,28797.29
TVF,28797.29,28798.30
FAF,28798.30,28799.43
CXF,28799.43,28800.73
TVF,28800.73,28802.02
SIL,28802.02,28803.18
FAF,28803.18,28804.18
TVF,28804.18,28805.19
SIL,28805.19,28808.39
CXF,28808.39,28809.92
TVN,28809.92,28811.36
SIL,28811.36,28812.23
TVF,28812.23,28815.03
SIL,28815.03,28815.83
TVF,28815.83,28819.43
OLF,28819.43,28824.58
TVF,28824.58,28826.03
OLF,28826.03,28826.88
TVF,28826.88,28829.44
MAF,28829.44,28831.96
SIL,28831.96,28835.13
TVF,28835.13,28836.13
SIL,28836.13,28837.23
TVF,28837.23,28839.81
CXN,28839.81,28841.12
OLF,28841.12,28842.68
MAF,28842.68,28843.49
TVN,28843.49,28845.90
OLF,28845.90,28846.70
TVF,28846.70,28848.05
CXF,28848.05,28849.14
TVN,28849.14,28852.13
OLF,28852.13,28852.96
TVF,28852.96,28854.51
SIL,28854.51,28855.35
NOF,28855.35,28856.28
TVF,28856.28,28859.61
TVF,28859.61,28860.85
TVF,28860.85,28861.91
SIL,28861.91,28862.71
TVF,28862.71,28868.52
MAF,28868.52,28870.96
TVF,28870.96,28872.98
NOF,28872.98,28874.09
SIL,28874.09,28874.89
TVF,28874.89,28876.99
MAF,28876.99,28878.36
CHNSP,28878.36,28879.16
MAF,28879.16,28880.44
SIL,28880.44,28881.35
TVF,28881.35,28882.80
SIL,28882.80,28883.64
CXF,28883.64,28884.44
SIL,28884.44,28885.32
OLF,28885.32,28886.18
NOF,28886.18,28887.39
SIL,28887.39,28888.45
NOF,28888.45,28889.25
TVF,28889.25,28890.08
OLF,28890.08,28891.43
SIL,28891.43,28892.59
CXF,28892.59,28893.39
SIL,28893.39,28895.45
NOF,28895.45,28900.16
OLF,28900.16,28902.01
FAF,28902.01,28903.59
OLF,28903.59,28904.43
FAF,28904.43,28908.05
NOF,28908.05,28908.89
OLF,28908.89,28911.12
FAN,28911.12,28912.28
TVF,28912.28,28913.30
FAF,28913.30,28914.30
TVF,28914.30,28915.63
SIL,28915.63,28916.73
TVF,28916.73,28917.86
SIL,28917.86,28919.31
NOF,28919.31,28921.47
TVF,28921.47,28922.47
FAF,28922.47,28923.93
NOF,28923.93,28925.24
OLN,28925.24,28926.04
NOF,28926.04,28929.85
SIL,28929.85,28931.30
MAF,28931.30,28932.49
SIL,28932.49,28933.29
MAN,28933.29,28934.32
NOF,28934.32,28935.12
SIL,28935.12,28935.92
MAF,28935.92,28938.27
CHF,28938.27,28938.95
FAF,28938.95,28940.18
MAF,28940.18,28941.26
CHF,28941.26,28941.87
NOF,28941.87,28943.58
MAF,28943.58,28944.59
SIL,28944.59,28945.55
FAF,28945.55,28950.28
TVF,28950.28,28951.89
SIL,28951.89,28952.70
OLF,28952.70,28953.50
SIL,28953.50,28954.30
MAF,28954.30,28955.31
TVF,28955.31,28956.95
FAF,28956.95,28958.50
TVF,28958.50,28959.67
OLF,28959.67,28960.27
MAF,28960.27,28962.14
TVF,28962.14,28963.70
MAF,28963.70,28964.70
TVF,28964.70,28968.92
MAF,28968.92,28969.52
TVF,28969.52,28974.04
SIL,28974.04,28974.84
SIL,28974.84,28976.33
CHF,28976.33,28976.96
NON,28976.96,28977.91
SIL,28977.91,28980.24
NON,28980.24,28981.15
SIL,28981.15,28982.73
SIL,28982.73,28983.61
SIL,28983.61,28988.01
NON,28988.01,28989.38
SIL,28989.38,28992.69
NOF,28992.69,28993.60
MAF,28993.60,28994.64
OLF,28994.64,28995.54
TVF,28995.54,28997.15
SIL,28997.15,28997.96
TVF,28997.96,28998.96
SIL,28998.96,28999.88
FAF,28999.88,29000.88
SIL,29000.88,29002.41
FAF,29002.41,29003.41
TVF,29003.41,29005.73
SIL,29005.73,29006.91
TVF,29006.91,29008.34
SIL,29008.34,29010.61
OLF,29010.61,29011.41
SIL,29011.41,29012.62
SIL,29012.62,29013.42
NOF,29013.42,29015.83
OLF,29015.83,29016.77
NOF,29016.77,29017.62
SIL,29017.62,29018.55
OLF,29018.55,29019.36
SIL,29019.36,29020.16
MAF,29020.16,29020.76
OLF,29020.76,29021.78
TVF,29021.78,29023.30
NOF,29023.30,29024.12
SIL,29024.12,29025.13
FAF,29025.13,29026.67
TVF,29026.67,29027.72
FAN,29027.72,29029.76
TVF,29029.76,29030.76
SIL,29030.76,29031.59
FAF,29031.59,29032.41
TVF,29032.41,29033.44
MAF,29033.44,29034.73
FAF,29034.73,29037.22
TVF,29037.22,29044.55
NOF,29044.55,29045.35
MAN,29045.35,29046.41
SIL,29046.41,29048.28
SIL,29048.28,29049.31
FAF,29049.31,29050.32
SIL,29050.32,29051.74
TVF,29051.74,29052.75
SIL,29052.75,29053.57
TVF,29053.57,29056.61
FAF,29056.61,29057.21
TVF,29057.21,29058.72
MAF,29058.72,29061.08
SIL,29061.08,29061.88
FAF,29061.88,29062.89
SIL,29062.89,29064.20
FAF,29064.20,29065.20
OLF,29065.20,29066.22
TVF,29066.22,29067.34
SIL,29067.34,29068.15
FAF,29068.15,29070.32
SIL,29070.32,29071.82
SIL,29071.82,29072.63
SIL,29072.63,29073.63
FAF,29073.63,29074.99
SIL,29074.99,29076.39
FAN,29076.39,29076.99
SIL,29076.99,29078.46
FAN,29078.46,29080.00
SIL,29080.00,29081.11
FAF,29081.11,29082.51
MAN,29082.51,29083.67
NOF,29083.67,29084.47
FAF,29084.47,29085.47
SIL,29085.47,29086.49
FAF,29086.49,29087.83
TVF,29087.83,29092.21
MAF,29092.21,29093.82
SIL,29093.82,29095.64
SIL,29095.64,29096.45
FAF,29096.45,29097.76
SIL,29097.76,29098.76
SIL,29098.76,29099.93
MAF,29099.93,29100.95
SIL,29100.95,29102.06
OLF,29102.06,29102.86
MAF,29102.86,29103.53
TVF,29103.53,29105.03
SIL,29105.03,29106.87
NOF,29106.87,29107.67
SIL,29107.67,29110.45
TVF,29110.45,29112.63
SIL,29112.63,29113.79
TVF,29113.79,29114.81
NOF,29114.81,29115.98
SIL,29115.98,29117.34
NOF,29117.34,29118.49
OLF,29118.49,29119.31
NOF,29119.31,29120.20
OLF,29120.20,29121.00
SIL,29121.00,29122.15
NOF,29122.15,29122.95
TVF,29122.95,29124.67
NOF,29124.67,29125.93
FAF,29125.93,29128.14
SIL,29128.14,29129.01
OLF,29129.01,29130.35
FAN,29130.35,29131.90
NOF,29131.90,29132.77
OLF,29132.77,29134.29
NOF,29134.29,29135.59
FAN,29135.59,29136.74
NOF,29136.74,29137.82
TVF,29137.82,29138.82
MAF,29138.82,29139.62
TVF,29139.62,29140.85
MAF,29140.85,29141.45
SIL,29141.45,29143.12
NOF,29143.12,29143.92
SIL,29143.92,29146.20
NOF,29146.20,29147.68
TVF,29147.68,29149.47
TVF,29149.47,29150.47
OLF,29150.47,29151.33
TVF,29151.33,29152.43
OLF,29152.43,29155.53
TVF,29155.53,29157.00
OLF,29157.00,29157.91
TVF,29157.91,29159.78
OLF,29159.78,29160.58
SIL,29160.58,29162.33
CXF,29162.33,29163.54
FAF,29163.54,29164.36
NON,29164.36,29171.01
OLF,29171.01,29171.81
NOF,29171.81,29172.62
OLF,29172.62,29173.42
NOF,29173.42,29174.27
OLF,29174.27,29175.09
NOF,29175.09,29177.08
OLF,29177.08,29179.57
TVF,29179.57,29184.30
OLF,29184.30,29186.12
NOF,29186.12,29186.92
TVF,29186.92,29187.72
NOF,29187.72,29189.30
OLF,29189.30,29191.63
TVF,29191.63,29192.81
OLF,29192.81,29193.67
TVF,29193.67,29195.18
OLF,29195.18,29195.98
TVF,29195.98,29197.78
OLF,29197.78,29199.78
NOF,29199.78,29203.65
MAF,29203.65,29204.66
OLF,29204.66,29205.76
NON,29205.76,29212.21
OLF,29212.21,29213.89
TVF,29213.89,29214.69
OLF,29214.69,29220.76
NON,29220.76,29226.21
OLF,29226.21,29229.15
TVF,29229.15,29230.22
NOF,29230.22,29231.48
TVF,29231.48,29233.07
NOF,29233.07,29234.57
OLF,29234.57,29235.39
TVF,29235.39,29236.39
OLF,29236.39,29237.33
NOF,29237.33,29238.25
CXF,29238.25,29239.05
NOF,29239.05,29240.73
TVF,29240.73,29242.73
OLF,29242.73,29244.64
TVN,29244.64,29247.10
OLF,29247.10,29247.90
SIL,29247.90,29252.28
NOF,29252.28,29255.36
OLF,29255.36,29256.37
CXF,29256.37,29257.27
SIL,29257.27,29259.02
TVF,29259.02,29264.38
OLF,29264.38,29265.18
SIL,29265.18,29266.17
TVF,29266.17,29268.25
MAF,29268.25,29269.12
TVN,29269.12,29270.30
NOF,29270.30,29271.10
SIL,29271.10,29272.41
TVF,29272.41,29275.17
OLF,29275.17,29275.98
SIL,29275.98,29276.98
TVF,29276.98,29279.89
NOF,29279.89,29280.77
OLF,29280.77,29282.65
SIL,29282.65,29283.72
OLF,29283.72,29284.93
SIL,29284.93,29286.37
CXF,29286.37,29287.18
SIL,29287.18,29288.82
TVF,29288.82,29289.83
OLF,29289.83,29296.54
MAF,29296.54,29298.05
CXF,29298.05,29298.86
SIL,29298.86,29299.96
OLF,29299.96,29300.83
CXF,29300.83,29301.95
SIL,29301.95,29307.76
TVF,29307.76,29308.59
SIL,29308.59,29310.46
NOF,29310.46,29311.30
OLF,29311.30,29312.80
SIL,29312.80,29313.95
NOF,29313.95,29314.76
SIL,29314.76,29320.76
TVF,29320.76,29322.79
FAF,29322.79,29323.80
TVF,29323.80,29324.95
CXF,29324.95,29325.79
FAF,29325.79,29326.83
MAF,29326.83,29329.50
FAN,29329.50,29331.16
TVF,29331.16,29333.04
MAF,29333.04,29334.04
TVF,29334.04,29337.25
FAN,29337.25,29338.50
MAN,29338.50,29340.52
TVF,29340.52,29342.28
SIL,29342.28,29343.08
TVF,29343.08,29344.20
MAF,29344.20,29346.19
FAN,29346.19,29350.77
TVN,29350.77,29352.00
MAF,29352.00,29353.05
TVF,29353.05,29354.17
MAF,29354.17,29355.47
TVF,29355.47,29357.70
MAF,29357.70,29359.15
TVN,29359.15,29361.35
CXN,29361.35,29362.65
TVF,29362.65,29364.22
CXN,29364.22,29365.40
TVF,29365.40,29366.40
MAF,29366.40,29367.40
TVF,29367.40,29368.40
MAF,29368.40,29369.81
TVN,29369.81,29370.81
MAF,29370.81,29372.04
TVF,29372.04,29373.04
MAF,29373.04,29374.57
TVF,29374.57,29375.91
MAN,29375.91,29376.94
FAF,29376.94,29377.94
MAN,29377.94,29379.19
TVF,29379.19,29380.93
MAF,29380.93,29381.93
SIL,29381.93,29382.96
MAF,29382.96,29384.00
TVF,29384.00,29386.14
SIL,29386.14,29386.95
FAF,29386.95,29387.95
MAF,29387.95,29389.08
FAF,29389.08,29390.09
NOF,29390.09,29391.31
TVF,29391.31,29392.31
MAF,29392.31,29393.53
SIL,29393.53,29394.86
TVF,29394.86,29395.90
MAF,29395.90,29396.90
TVF,29396.90,29398.06
FAN,29398.06,29400.05
SIL,29400.05,29400.85
FAN,29400.85,29402.95
NOF,29402.95,29403.78
SIL,29403.78,29404.58
TVF,29404.58,29406.18
SIL,29406.18,29407.01
TVF,29407.01,29407.61
MAF,29407.61,29408.61
TVF,29408.61,29411.95
OLF,29411.95,29412.95
TVF,29412.95,29414.42
SIL,29414.42,29415.27
MAF,29415.27,29416.27
TVN,29416.27,29417.30
SIL,29417.30,29418.37
SIL,29418.37,29419.54
FAN,29419.54,29423.46
SIL,29423.46,29424.43
FAN,29424.43,29428.18
TVF,29428.18,29429.18
FAN,29429.18,29430.68
TVF,29430.68,29435.09
FAF,29435.09,29436.22
TVF,29436.22,29437.63
SIL,29437.63,29438.43
TVF,29438.43,29439.57
SIL,29439.57,29440.18
SIL,29440.18,29441.20
NOF,29441.20,29442.04
OLF,29442.04,29445.88
CXF,29445.88,29446.68
TVF,29446.68,29448.18
NOF,29448.18,29449.03
SIL,29449.03,29452.79
TVF,29452.79,29457.45
SIL,29457.45,29459.81
FAF,29459.81,29460.61
SIL,29460.61,29461.45
CHF,29461.45,29462.05
TVN,29462.05,29463.13
NOF,29463.13,29464.22
TVF,29464.22,29465.63
TVF,29465.63,29467.35
SIL,29467.35,29468.68
TVF,29468.68,29471.40
SIL,29471.40,29472.20
TVF,29472.20,29474.50
NOF,29474.50,29475.75
SIL,29475.75,29476.55
NOF,29476.55,29481.07
OLF,29481.07,29481.87
CXF,29481.87,29485.08
OLF,29485.08,29485.95
MAF,29485.95,29486.92
FAN,29486.92,29487.78
NOF,29487.78,29489.25
TVF,29489.25,29491.43
NON,29491.43,29493.34
OLF,29493.34,29495.23
NOF,29495.23,29496.27
OLF,29496.27,29497.10
SIL,29497.10,29497.90
TVF,29497.90,29498.90
SIL,29498.90,29499.70
TVF,29499.70,29500.70
NOF,29500.70,29501.51
SIL,29501.51,29503.66
OLF,29503.66,29504.47
SIL,29504.47,29507.29
SIL,29507.29,29508.29
