segtype,startsec,endsec
TVF,28864.92,28866.20
CHF,28866.20,28866.82
CXF,28866.82,28867.86
NOF,28867.86,28868.95
CXN,28868.95,28869.56
CXN,28869.56,28870.36
FAF,28870.36,28871.16
CXN,28871.16,28871.78
CXN,28871.78,28872.87
CHF,28872.87,28873.48
FAN,28873.48,28874.48
CXN,28874.48,28875.88
SIL,28875.88,28877.62
CXN,28877.62,28878.22
SIL,28878.22,28879.17
TVF,28879.17,28880.17
NOF,28880.17,28881.01
SIL,28881.01,28881.86
NOF,28881.86,28882.78
SIL,28882.78,28886.72
SIL,28886.72,28887.92
SIL,28887.92,28890.70
CXN,28890.70,28892.16
CXN,28892.16,28893.43
OLN,28893.43,28894.23
FAN,28894.23,28894.84
FAF,28894.84,28895.86
CHNSP,28895.86,28896.55
FAN,28896.55,28897.68
OLN,28897.68,28898.57
SIL,28898.57,28900.79
TVF,28900.79,28901.79
SIL,28901.79,28905.58
NOF,28905.58,28906.51
SIL,28906.51,28908.15
TVF,28908.15,28909.19
SIL,28909.19,28910.70
TVF,28910.70,28911.76
SIL,28911.76,28914.01
NOF,28914.01,28915.32
CXN,28915.32,28915.92
OLN,28915.92,28916.74
CHNNSP,28916.74,28917.34
NOF,28917.34,28919.83
CHNSP,28919.83,28921.72
SIL,28921.72,28922.93
SIL,28922.93,28923.74
SIL,28923.74,28924.88
SIL,28924.88,28927.03
CXN,28927.03,28928.03
NOF,28928.03,28929.26
CHF,28929.26,28930.71
FAF,28930.71,28931.51
NOF,28931.51,28932.40
CHF,28932.40,28933.14
SIL,28933.14,28933.94
CXN,28933.94,28935.80
FAN,28935.80,28936.40
MAF,28936.40,28937.41
CXN,28937.41,28938.23
OLF,28938.23,28939.38
SIL,28939.38,28940.21
SIL,28940.21,28941.46
SIL,28941.46,28942.58
CXN,28942.58,28944.06
CXN,28944.06,28944.86
FAN,28944.86,28946.19
MAN,28946.19,28947.22
CXN,28947.22,28948.82
NOF,28948.82,28951.62
SIL,28951.62,28953.51
NOF,28953.51,28954.45
CXN,28954.45,28955.42
CXN,28955.42,28956.23
CXN,28956.23,28957.29
SIL,28957.29,28958.37
OLN,28958.37,28959.62
CXN,28959.62,28960.22
SIL,28960.22,28961.05
CXN,28961.05,28961.88
SIL,28961.88,28963.31
CHF,28963.31,28964.11
CXN,28964.11,28964.91
FAN,28964.91,28965.61
OLN,28965.61,28966.59
FAF,28966.59,28967.81
NOF,28967.81,28969.70
CXF,28969.70,28970.68
FAN,28970.68,28971.82
NOF,28971.82,28972.90
CXN,28972.90,28974.72
CXN,28974.72,28975.66
CXN,28975.66,28977.74
FAN,28977.74,28978.92
CHNSP,28978.92,28979.86
CXN,28979.86,28980.90
CHF,28980.90,28982.85
CXN,28982.85,28984.67
CXN,28984.67,28985.75
CHNNSP,28985.75,28989.09
SIL,28989.09,28991.00
NOF,28991.00,28991.81
SIL,28991.81,28993.25
SIL,28993.25,28995.48
NOF,28995.48,28998.57
SIL,28998.57,28999.57
SIL,28999.57,29001.37
TVF,29001.37,29002.45
NOF,29002.45,29003.25
SIL,29003.25,29004.06
TVF,29004.06,29005.48
SIL,29005.48,29006.57
NON,29006.57,29007.68
CXN,29007.68,29008.49
NON,29008.49,29009.34
CHNNSP,29009.34,29010.81
NON,29010.81,29011.63
SIL,29011.63,29013.10
CHNNSP,29013.10,29014.76
FAN,29014.76,29015.76
CHNSP,29015.76,29018.40
OLF,29018.40,29019.20
CXN,29019.20,29020.15
CXN,29020.15,29022.84
FAN,29022.84,29023.47
CHNSP,29023.47,29024.42
CHNNSP,29024.42,29025.31
SIL,29025.31,29026.55
SIL,29026.55,29027.62
CXN,29027.62,29028.43
TVF,29028.43,29029.43
CXN,29029.43,29030.43
CHNNSP,29030.43,29031.37
NOF,29031.37,29032.92
SIL,29032.92,29034.27
NOF,29034.27,29036.08
SIL,29036.08,29036.88
CXN,29036.88,29038.13
FAN,29038.13,29038.73
CXN,29038.73,29039.53
CHNNSP,29039.53,29041.01
NOF,29041.01,29041.84
OLN,29041.84,29042.65
CHNSP,29042.65,29043.39
CXN,29043.39,29044.47
CHNSP,29044.47,29046.05
NOF,29046.05,29047.88
FAN,29047.88,29049.77
OLF,29049.77,29050.61
CXN,29050.61,29051.70
FAN,29051.70,29052.70
OLN,29052.70,29053.50
FAN,29053.50,29056.63
NOF,29056.63,29057.91
SIL,29057.91,29058.91
SIL,29058.91,29059.77
NOF,29059.77,29061.96
SIL,29061.96,29062.81
SIL,29062.81,29063.97
SIL,29063.97,29064.86
OLF,29064.86,29066.86
NOF,29066.86,29067.66
CHNSP,29067.66,29068.65
SIL,29068.65,29070.12
SIL,29070.12,29071.06
CHNSP,29071.06,29071.66
SIL,29071.66,29072.47
NOF,29072.47,29073.89
SIL,29073.89,29075.19
NOF,29075.19,29076.06
SIL,29076.06,29077.42
NOF,29077.42,29078.22
SIL,29078.22,29079.08
CHNSP,29079.08,29079.91
CXF,29079.91,29080.87
SIL,29080.87,29081.90
SIL,29081.90,29083.45
NOF,29083.45,29085.32
OLF,29085.32,29086.15
FAN,29086.15,29088.41
SIL,29088.41,29090.65
CXN,29090.65,29091.31
CXF,29091.31,29092.50
CHF,29092.50,29093.10
SIL,29093.10,29094.51
NOF,29094.51,29096.19
SIL,29096.19,29097.67
CHF,29097.67,29098.27
SIL,29098.27,29101.59
CHNSP,29101.59,29102.43
CXN,29102.43,29103.23
CHNSP,29103.23,29105.99
FAN,29105.99,29110.02
SIL,29110.02,29110.88
OLN,29110.88,29111.73
CXN,29111.73,29112.57
FAN,29112.57,29116.42
NOF,29116.42,29117.27
FAN,29117.27,29118.42
OLF,29118.42,29119.31
FAN,29119.31,29120.62
OLN,29120.62,29121.87
MAN,29121.87,29122.87
SIL,29122.87,29123.67
NON,29123.67,29126.16
OLN,29126.16,29127.33
SIL,29127.33,29128.14
NOF,29128.14,29128.94
SIL,29128.94,29129.86
NON,29129.86,29131.78
OLN,29131.78,29133.14
OLF,29133.14,29133.94
FAN,29133.94,29134.94
OLF,29134.94,29135.74
FAN,29135.74,29136.89
OLN,29136.89,29138.00
FAN,29138.00,29140.46
SIL,29140.46,29141.94
NOF,29141.94,29143.90
OLF,29143.90,29144.80
NOF,29144.80,29146.11
SIL,29146.11,29147.59
OLN,29147.59,29148.46
NON,29148.46,29149.69
FAN,29149.69,29150.44
OLN,29150.44,29151.50
FAN,29151.50,29152.88
FAN,29152.88,29153.48
NOF,29153.48,29154.31
CXN,29154.31,29156.24
OLN,29156.24,29157.04
MAF,29157.04,29157.84
SIL,29157.84,29160.31
CHNSP,29160.31,29161.63
OLN,29161.63,29162.52
NOF,29162.52,29166.01
CHNNSP,29166.01,29170.37
FAN,29170.37,29171.38
SIL,29171.38,29174.16
NOF,29174.16,29177.29
SIL,29177.29,29178.09
NOF,29178.09,29179.91
CHF,29179.91,29180.51
NOF,29180.51,29181.31
SIL,29181.31,29185.22
NOF,29185.22,29186.24
SIL,29186.24,29187.34
SIL,29187.34,29188.14
SIL,29188.14,29190.72
SIL,29190.72,29193.04
SIL,29193.04,29194.37
NOF,29194.37,29195.24
CHF,29195.24,29195.84
NOF,29195.84,29197.61
SIL,29197.61,29199.15
NOF,29199.15,29200.85
CHNSP,29200.85,29201.45
OLN,29201.45,29202.41
CXN,29202.41,29203.02
CXF,29203.02,29203.85
FAN,29203.85,29205.09
OLN,29205.09,29205.89
CXN,29205.89,29206.49
OLF,29206.49,29207.36
FAN,29207.36,29208.39
OLN,29208.39,29211.10
FAN,29211.10,29212.10
OLN,29212.10,29213.29
FAN,29213.29,29214.85
OLN,29214.85,29215.81
SIL,29215.81,29216.61
FAN,29216.61,29217.96
SIL,29217.96,29219.71
NOF,29219.71,29220.61
FAN,29220.61,29221.22
SIL,29221.22,29222.10
FAN,29222.10,29223.10
SIL,29223.10,29223.90
NOF,29223.90,29226.43
SIL,29226.43,29227.23
NOF,29227.23,29230.57
OLN,29230.57,29231.53
NOF,29231.53,29234.71
FAN,29234.71,29236.13
NOF,29236.13,29237.61
FAN,29237.61,29238.61
CXN,29238.61,29239.33
TVF,29239.33,29240.33
FAN,29240.33,29241.63
SIL,29241.63,29242.44
SIL,29242.44,29243.60
SIL,29243.60,29244.48
FAN,29244.48,29246.76
SIL,29246.76,29248.39
NOF,29248.39,29249.19
CHNNSP,29249.19,29249.79
SIL,29249.79,29250.59
FAN,29250.59,29251.40
CXN,29251.40,29252.20
FAN,29252.20,29254.45
SIL,29254.45,29255.74
FAN,29255.74,29256.74
SIL,29256.74,29258.84
CXN,29258.84,29260.67
SIL,29260.67,29261.94
CHNSP,29261.94,29262.69
CXN,29262.69,29263.72
OLN,29263.72,29264.52
SIL,29264.52,29265.32
CHNNSP,29265.32,29267.57
NON,29267.57,29269.25
SIL,29269.25,29270.26
NOF,29270.26,29271.28
SIL,29271.28,29272.28
NOF,29272.28,29273.08
SIL,29273.08,29274.00
CXN,29274.00,29276.08
CHNSP,29276.08,29276.68
CXN,29276.68,29277.67
CXN,29277.67,29278.34
CXN,29278.34,29279.75
OLF,29279.75,29281.03
CXN,29281.03,29281.83
CXN,29281.83,29283.72
CXN,29283.72,29284.87
SIL,29284.87,29285.82
CXN,29285.82,29286.44
CXN,29286.44,29287.51
OLF,29287.51,29288.83
CXN,29288.83,29289.73
NOF,29289.73,29290.53
CHNSP,29290.53,29291.27
NON,29291.27,29295.19
OLN,29295.19,29295.99
NON,29295.99,29298.41
OLF,29298.41,29299.21
NOF,29299.21,29303.15
OLN,29303.15,29305.34
NOF,29305.34,29306.58
SIL,29306.58,29307.85
NOF,29307.85,29311.90
CHNSP,29311.90,29312.85
OLN,29312.85,29313.65
CHNSP,29313.65,29314.77
SIL,29314.77,29316.48
NOF,29316.48,29320.47
OLN,29320.47,29323.01
NON,29323.01,29324.53
FAN,29324.53,29325.86
NOF,29325.86,29326.68
OLN,29326.68,29327.67
FAN,29327.67,29330.88
OLN,29330.88,29331.68
FAN,29331.68,29332.99
SIL,29332.99,29334.07
FAN,29334.07,29336.77
SIL,29336.77,29339.13
FAN,29339.13,29340.15
MAF,29340.15,29341.17
OLF,29341.17,29342.10
SIL,29342.10,29347.81
MAF,29347.81,29349.06
SIL,29349.06,29350.15
NOF,29350.15,29351.21
SIL,29351.21,29352.01
CXN,29352.01,29353.11
NOF,29353.11,29354.12
CHNSP,29354.12,29356.68
NOF,29356.68,29358.08
OLN,29358.08,29358.88
CXN,29358.88,29359.68
NOF,29359.68,29361.28
CHNNSP,29361.28,29362.17
OLN,29362.17,29362.98
NON,29362.98,29364.15
OLN,29364.15,29364.95
NOF,29364.95,29366.31
OLN,29366.31,29367.11
CHNNSP,29367.11,29367.72
CXN,29367.72,29368.61
OLN,29368.61,29369.42
NON,29369.42,29370.22
OLN,29370.22,29371.04
FAN,29371.04,29372.05
OLN,29372.05,29373.06
FAN,29373.06,29374.07
TVF,29374.07,29375.30
SIL,29375.30,29376.63
FAN,29376.63,29377.37
FAN,29377.37,29380.28
NOF,29380.28,29381.09
OLN,29381.09,29382.71
NOF,29382.71,29385.19
OLF,29385.19,29386.58
FAF,29386.58,29387.70
NOF,29387.70,29389.40
OLF,29389.40,29390.20
OLN,29390.20,29391.00
FAN,29391.00,29392.45
SIL,29392.45,29393.25
FAN,29393.25,29394.79
SIL,29394.79,29396.02
TVF,29396.02,29397.02
SIL,29397.02,29398.82
NOF,29398.82,29400.99
OLN,29400.99,29401.93
NOF,29401.93,29403.20
SIL,29403.20,29404.05
NOF,29404.05,29408.10
OLN,29408.10,29408.91
NOF,29408.91,29410.94
SIL,29410.94,29413.02
NOF,29413.02,29413.93
SIL,29413.93,29414.73
NOF,29414.73,29419.25
OLN,29419.25,29420.34
FAN,29420.34,29420.95
NOF,29420.95,29421.80
FAN,29421.80,29423.21
SIL,29423.21,29427.17
NOF,29427.17,29428.17
FAN,29428.17,29429.82
SIL,29429.82,29431.97
CHNSP,29431.97,29432.70
CXN,29432.70,29433.51
CHNSP,29433.51,29434.24
CXN,29434.24,29435.04
OLN,29435.04,29436.90
SIL,29436.90,29437.70
CHF,29437.70,29438.51
SIL,29438.51,29439.32
NOF,29439.32,29440.19
SIL,29440.19,29441.07
NOF,29441.07,29442.71
SIL,29442.71,29444.22
NOF,29444.22,29445.02
SIL,29445.02,29446.03
TVF,29446.03,29447.03
NOF,29447.03,29448.15
SIL,29448.15,29449.72
NOF,29449.72,29452.82
CHF,29452.82,29453.42
SIL,29453.42,29454.25
OLF,29454.25,29455.06
SIL,29455.06,29455.88
TVF,29455.88,29457.60
SIL,29457.60,29459.35
TVF,29459.35,29461.11
SIL,29461.11,29463.31
FAN,29463.31,29464.34
SIL,29464.34,29466.17
TVF,29466.17,29467.17
SIL,29467.17,29468.10
CHF,29468.10,29468.98
SIL,29468.98,29469.98
SIL,29469.98,29471.17
NOF,29471.17,29475.46
SIL,29475.46,29477.67
NOF,29477.67,29478.47
TVF,29478.47,29479.49
SIL,29479.49,29480.37
FAN,29480.37,29481.37
SIL,29481.37,29483.18
FAF,29483.18,29483.87
SIL,29483.87,29486.23
TVF,29486.23,29487.63
SIL,29487.63,29490.53
NOF,29490.53,29491.70
SIL,29491.70,29493.36
CHNNSP,29493.36,29493.97
SIL,29493.97,29495.89
TVF,29495.89,29499.64
SIL,29499.64,29500.73
TVF,29500.73,29502.00
CXN,29502.00,29502.93
TVN,29502.93,29503.93
CHNSP,29503.93,29504.53
TVN,29504.53,29505.53
CHNSP,29505.53,29506.71
CHNSP,29506.71,29507.51
CHNSP,29507.51,29508.11
TVF,29508.11,29509.11
CXN,29509.11,29509.93
SIL,29509.93,29511.18
NOF,29511.18,29512.42
SIL,29512.42,29513.90
SIL,29513.90,29515.20
SIL,29515.20,29516.20
TVF,29516.20,29518.25
SIL,29518.25,29519.72
CHNNSP,29519.72,29520.64
OLN,29520.64,29521.57
CHNNSP,29521.57,29522.52
OLN,29522.52,29523.51
CHNNSP,29523.51,29524.12
NON,29524.12,29524.92
OLN,29524.92,29525.75
CHNNSP,29525.75,29526.54
NOF,29526.54,29532.39
CHNSP,29532.39,29533.13
OLN,29533.13,29533.93
NOF,29533.93,29534.87
CHNSP,29534.87,29535.95
OLN,29535.95,29536.80
NOF,29536.80,29537.67
OLN,29537.67,29538.47
FAN,29538.47,29539.51
OLN,29539.51,29540.52
CHF,29540.52,29541.12
NOF,29541.12,29542.63
SIL,29542.63,29543.53
TVF,29543.53,29545.45
FAN,29545.45,29546.45
TVN,29546.45,29547.45
FAN,29547.45,29552.17
TVN,29552.17,29553.17
FAN,29553.17,29554.48
TVF,29554.48,29555.56
FAN,29555.56,29558.90
TVF,29558.90,29560.17
FAN,29560.17,29561.60
SIL,29561.60,29562.40
NOF,29562.40,29563.00
SIL,29563.00,29563.80
FAN,29563.80,29567.07
FAN,29567.07,29568.03
TVF,29568.03,29570.25
FAN,29570.25,29572.41
TVF,29572.41,29574.06
CHNSP,29574.06,29575.06
SIL,29575.06,29576.26
TVF,29576.26,29578.31
OLN,29578.31,29579.70
NON,29579.70,29581.05
FAN,29581.05,29582.32
NOF,29582.32,29586.85
SIL,29586.85,29587.72
NOF,29587.72,29588.88
CHNNSP,29588.88,29589.48
NOF,29589.48,29592.06
OLN,29592.06,29593.21
CHNNSP,29593.21,29593.81
OLN,29593.81,29595.15
NOF,29595.15,29596.01
OLF,29596.01,29596.81
NON,29596.81,29597.63
OLN,29597.63,29600.10
MAF,29600.10,29601.75
SIL,29601.75,29603.77
OLF,29603.77,29604.82
SIL,29604.82,29605.62
NOF,29605.62,29606.92
FAN,29606.92,29609.46
SIL,29609.46,29611.20
FAN,29611.20,29612.33
TVF,29612.33,29613.66
SIL,29613.66,29614.48
TVF,29614.48,29615.70
SIL,29615.70,29616.50
TVF,29616.50,29617.50
SIL,29617.50,29618.30
CHNSP,29618.30,29618.94
SIL,29618.94,29619.81
CHNNSP,29619.81,29620.87
OLN,29620.87,29621.70
CXN,29621.70,29622.55
OLN,29622.55,29623.35
FAN,29623.35,29625.45
OLN,29625.45,29626.33
FAN,29626.33,29627.33
FAN,29627.33,29627.93
FAN,29627.93,29630.19
CHNSP,29630.19,29630.79
CXN,29630.79,29631.59
FAN,29631.59,29632.59
CHNSP,29632.59,29633.51
FAN,29633.51,29634.51
OLN,29634.51,29635.71
CXN,29635.71,29636.69
CXF,29636.69,29637.49
CXN,29637.49,29638.78
FAN,29638.78,29639.78
CHNSP,29639.78,29641.48
OLN,29641.48,29642.29
CHNSP,29642.29,29643.71
FAN,29643.71,29645.04
CHNSP,29645.04,29645.64
CXN,29645.64,29646.48
OLN,29646.48,29647.58
FAN,29647.58,29648.95
CXF,29648.95,29649.87
FAN,29649.87,29654.00
CXN,29654.00,29654.80
FAN,29654.80,29657.79
NOF,29657.79,29658.99
FAN,29658.99,29660.01
NOF,29660.01,29660.81
CHNSP,29660.81,29661.41
SIL,29661.41,29664.32
CHF,29664.32,29664.92
SIL,29664.92,29668.34
FAN,29668.34,29669.06
FAN,29669.06,29670.77
SIL,29670.77,29672.12
FAN,29672.12,29674.17
OLN,29674.17,29675.09
CHNSP,29675.09,29676.17
OLN,29676.17,29677.01
FAN,29677.01,29678.41
SIL,29678.41,29692.78
FAN,29692.78,29693.47
FAN,29693.47,29694.47
FAN,29694.47,29695.07
SIL,29695.07,29696.24
FAN,29696.24,29697.25
CHNSP,29697.25,29697.85
SIL,29697.85,29699.42
TVF,29699.42,29700.22
FAN,29700.22,29701.22
SIL,29701.22,29702.38
FAN,29702.38,29706.15
SIL,29706.15,29708.15
MAF,29708.15,29709.15
FAN,29709.15,29710.06
FAN,29710.06,29711.78
MAN,29711.78,29712.99
SIL,29712.99,29713.79
FAN,29713.79,29714.88
SIL,29714.88,29716.98
FAN,29716.98,29717.98
SIL,29717.98,29728.17
FAN,29728.17,29729.17
SIL,29729.17,29736.44
FAN,29736.44,29737.04
SIL,29737.04,29743.58
MAN,29743.58,29744.76
SIL,29744.76,29752.50
FAF,29752.50,29753.10
SIL,29753.10,29756.10
TVN,29756.10,29756.90
TVN,29756.90,29758.44
TVN,29758.44,29759.92
CHNSP,29759.92,29760.53
TVF,29760.53,29762.13
FAN,29762.13,29764.53
FAN,29764.53,29765.20
CXN,29765.20,29766.45
TVN,29766.45,29767.45
FAN,29767.45,29769.80
TVN,29769.80,29770.80
FAN,29770.80,29771.80
TVN,29771.80,29772.89
TVN,29772.89,29773.70
TVN,29773.70,29780.28
TVN,29780.28,29781.69
TVN,29781.69,29783.88
TVN,29783.88,29784.88
TVN,29784.88,29789.09
FAN,29789.09,29789.70
MAN,29789.70,29790.70
TVN,29790.70,29791.79
TVN,29791.79,29792.92
SIL,29792.92,29793.99
TVN,29793.99,29798.08
OLF,29798.08,29799.44
TVF,29799.44,29800.27
TVN,29800.27,29801.27
TVN,29801.27,29802.07
TVN,29802.07,29804.23
TVN,29804.23,29805.51
TVN,29805.51,29810.89
TVN,29810.89,29811.96
TVN,29811.96,29816.19
TVN,29816.19,29817.30
TVN,29817.30,29820.81
TVN,29820.81,29821.61
TVN,29821.61,29822.61
TVN,29822.61,29824.68
TVN,29824.68,29825.51
TVN,29825.51,29826.51
TVN,29826.51,29831.55
TVN,29831.55,29836.29
TVF,29836.29,29837.42
TVN,29837.42,29838.99
TVN,29838.99,29840.03
TVN,29840.03,29843.80
TVN,29843.80,29844.60
TVN,29844.60,29845.87
TVN,29845.87,29846.67
TVN,29846.67,29849.59
TVN,29849.59,29850.39
TVN,29850.39,29852.41
TVN,29852.41,29853.42
TVN,29853.42,29856.13
SIL,29856.13,29862.56
TVN,29862.56,29864.96
TVN,29864.96,29865.91
TVN,29865.91,29867.19
TVN,29867.19,29868.30
TVF,29868.30,29869.25
TVN,29869.25,29870.75
SIL,29870.75,29872.08
TVF,29872.08,29873.41
TVN,29873.41,29874.98
SIL,29874.98,29878.11
FAN,29878.11,29879.35
CHNSP,29879.35,29880.61
SIL,29880.61,29881.41
FAN,29881.41,29882.01
TVN,29882.01,29883.39
SIL,29883.39,29885.64
FAN,29885.64,29886.64
TVN,29886.64,29888.15
CHNSP,29888.15,29889.43
SIL,29889.43,29893.76
CXN,29893.76,29894.77
SIL,29894.77,29895.57
TVN,29895.57,29898.42
SIL,29898.42,29899.22
TVN,29899.22,29902.92
SIL,29902.92,29903.83
TVN,29903.83,29904.84
SIL,29904.84,29905.65
CXN,29905.65,29906.66
SIL,29906.66,29909.70
TVN,29909.70,29911.20
TVN,29911.20,29912.02
TVN,29912.02,29917.77
SIL,29917.77,29922.40
TVN,29922.40,29923.40
TVN,29923.40,29924.20
TVN,29924.20,29927.39
FAN,29927.39,29928.55
FAN,29928.55,29929.32
FAN,29929.32,29930.39
TVN,29930.39,29932.89
TVN,29932.89,29933.94
TVN,29933.94,29935.56
TVN,29935.56,29936.43
TVN,29936.43,29938.16
TVN,29938.16,29939.32
TVN,29939.32,29940.58
TVN,29940.58,29941.38
TVN,29941.38,29943.60
TVN,29943.60,29944.64
SIL,29944.64,29945.44
TVN,29945.44,29950.80
TVN,29950.80,29951.60
SIL,29951.60,29952.40
TVN,29952.40,29954.62
TVN,29954.62,29955.42
TVN,29955.42,29956.42
TVN,29956.42,29957.22
TVN,29957.22,29959.19
TVN,29959.19,29959.99
TVN,29959.99,29961.12
TVN,29961.12,29962.19
TVN,29962.19,29962.99
TVN,29962.99,29964.01
TVN,29964.01,29964.93
TVF,29964.93,29966.32
TVN,29966.32,29967.34
TVN,29967.34,29968.34
TVN,29968.34,29970.61
TVN,29970.61,29971.22
TVN,29971.22,29972.22
TVN,29972.22,29973.79
TVN,29973.79,29976.41
TVN,29976.41,29977.60
TVN,29977.60,29995.88
TVN,29995.88,29996.68
TVN,29996.68,30000.18
NOF,30000.18,30001.39
MAF,30001.39,30002.42
TVN,30002.42,30010.62
TVN,30010.62,30011.87
TVN,30011.87,30013.43
TVN,30013.43,30014.25
TVN,30014.25,30019.17
SIL,30019.17,30020.11
TVN,30020.11,30021.11
SIL,30021.11,30025.97
TVF,30025.97,30027.13
SIL,30027.13,30027.97
TVN,30027.97,30029.09
SIL,30029.09,30029.95
TVF,30029.95,30032.19
SIL,30032.19,30033.84
TVF,30033.84,30035.01
SIL,30035.01,30035.82
TVN,30035.82,30038.71
SIL,30038.71,30039.51
TVN,30039.51,30040.86
TVN,30040.86,30041.98
TVN,30041.98,30043.00
SIL,30043.00,30043.99
TVF,30043.99,30045.55
TVN,30045.55,30046.55
SIL,30046.55,30047.36
TVN,30047.36,30049.55
SIL,30049.55,30052.66
OLF,30052.66,30053.57
TVN,30053.57,30056.91
TVF,30056.91,30059.02
CXN,30059.02,30061.41
TVF,30061.41,30062.54
CXN,30062.54,30064.20
TVF,30064.20,30065.64
OLF,30065.64,30069.45
FAN,30069.45,30070.12
OLN,30070.12,30071.11
CXN,30071.11,30072.15
FAN,30072.15,30072.75
OLF,30072.75,30073.57
TVF,30073.57,30075.40
OLN,30075.40,30076.32
FAN,30076.32,30076.93
NON,30076.93,30077.73
OLN,30077.73,30078.53
FAN,30078.53,30081.07
SIL,30081.07,30081.87
NOF,30081.87,30083.56
OLN,30083.56,30085.39
FAN,30085.39,30086.53
NOF,30086.53,30089.27
CXN,30089.27,30089.87
FAN,30089.87,30091.09
OLF,30091.09,30092.37
NON,30092.37,30094.13
OLF,30094.13,30095.13
NOF,30095.13,30098.09
SIL,30098.09,30098.94
NOF,30098.94,30100.44
SIL,30100.44,30101.46
NOF,30101.46,30104.38
FAN,30104.38,30104.99
NOF,30104.99,30110.54
SIL,30110.54,30111.34
NOF,30111.34,30117.91
TVN,30117.91,30118.71
NOF,30118.71,30120.80
TVF,30120.80,30121.60
NOF,30121.60,30124.13
SIL,30124.13,30125.52
NOF,30125.52,30128.35
CXN,30128.35,30129.15
TVF,30129.15,30130.71
SIL,30130.71,30131.57
NON,30131.57,30132.37
CXN,30132.37,30132.97
NOF,30132.97,30134.62
SIL,30134.62,30136.58
NOF,30136.58,30143.65
OLN,30143.65,30144.49
NON,30144.49,30148.16
OLN,30148.16,30149.70
NOF,30149.70,30162.01
OLF,30162.01,30162.82
NOF,30162.82,30165.79
SIL,30165.79,30166.91
NOF,30166.91,30167.73
OLF,30167.73,30168.53
TVN,30168.53,30169.53
SIL,30169.53,30172.84
NOF,30172.84,30177.42
OLN,30177.42,30178.58
NOF,30178.58,30179.54
SIL,30179.54,30180.60
CXN,30180.60,30181.73
NOF,30181.73,30182.59
SIL,30182.59,30185.96
NOF,30185.96,30188.99
SIL,30188.99,30189.79
NOF,30189.79,30190.59
SIL,30190.59,30191.44
NOF,30191.44,30194.82
CHNNSP,30194.82,30196.68
SIL,30196.68,30200.69
NOF,30200.69,30202.72
SIL,30202.72,30204.15
CHNSP,30204.15,30205.00
SIL,30205.00,30205.80
CHNNSP,30205.80,30207.03
CHF,30207.03,30207.83
CHNSP,30207.83,30209.98
SIL,30209.98,30210.79
NOF,30210.79,30212.94
SIL,30212.94,30213.74
NOF,30213.74,30214.58
CHNSP,30214.58,30215.58
CXN,30215.58,30216.45
NOF,30216.45,30217.28
CXN,30217.28,30218.98
SIL,30218.98,30220.91
CHF,30220.91,30223.10
SIL,30223.10,30224.15
NOF,30224.15,30225.49
SIL,30225.49,30226.29
NOF,30226.29,30228.18
SIL,30228.18,30229.07
TVF,30229.07,30230.45
CHNNSP,30230.45,30231.05
CXN,30231.05,30231.87
SIL,30231.87,30232.76
CHNNSP,30232.76,30233.61
CHNSP,30233.61,30234.21
NOF,30234.21,30235.71
SIL,30235.71,30237.22
SIL,30237.22,30238.02
CXN,30238.02,30238.89
CXN,30238.89,30239.69
CHNSP,30239.69,30241.22
TVF,30241.22,30242.22
FAN,30242.22,30243.42
NOF,30243.42,30244.25
FAN,30244.25,30244.85
NOF,30244.85,30245.65
SIL,30245.65,30247.06
TVF,30247.06,30249.02
SIL,30249.02,30249.82
TVF,30249.82,30253.22
SIL,30253.22,30254.02
SIL,30254.02,30255.05
NOF,30255.05,30255.65
SIL,30255.65,30256.65
SIL,30256.65,30257.56
SIL,30257.56,30258.67
SIL,30258.67,30260.79
TVN,30260.79,30261.83
SIL,30261.83,30263.01
SIL,30263.01,30264.05
NOF,30264.05,30265.02
TVF,30265.02,30266.02
OLF,30266.02,30266.95
SIL,30266.95,30268.42
NOF,30268.42,30269.45
SIL,30269.45,30270.69
FAF,30270.69,30271.50
SIL,30271.50,30272.30
NOF,30272.30,30274.61
SIL,30274.61,30275.41
SIL,30275.41,30276.41
SIL,30276.41,30278.02
TVF,30278.02,30279.02
SIL,30279.02,30279.82
SIL,30279.82,30281.11
SIL,30281.11,30282.76
NOF,30282.76,30283.56
SIL,30283.56,30284.54
NOF,30284.54,30285.42
SIL,30285.42,30286.41
FAF,30286.41,30287.22
SIL,30287.22,30288.66
TVF,30288.66,30289.66
SIL,30289.66,30290.56
OLF,30290.56,30291.45
CHNSP,30291.45,30292.05
SIL,30292.05,30294.82
OLF,30294.82,30295.64
SIL,30295.64,30296.81
TVF,30296.81,30297.83
CHNNSP,30297.83,30301.89
SIL,30301.89,30302.76
CHNNSP,30302.76,30304.22
CHF,30304.22,30305.75
CXN,30305.75,30307.06
CXN,30307.06,30308.28
CHNSP,30308.28,30309.27
CXF,30309.27,30310.07
OLN,30310.07,30311.01
NOF,30311.01,30311.81
CHNSP,30311.81,30312.42
NOF,30312.42,30314.80
CHNNSP,30314.80,30315.59
TVF,30315.59,30316.91
CHNNSP,30316.91,30317.88
NON,30317.88,30319.24
SIL,30319.24,30320.47
TVF,30320.47,30321.66
NOF,30321.66,30322.55
SIL,30322.55,30323.35
SIL,30323.35,30324.35
SIL,30324.35,30325.15
NOF,30325.15,30325.95
SIL,30325.95,30326.89
OLF,30326.89,30328.29
CXN,30328.29,30330.31
