segtype,startsec,endsec
NOF,19558.53,19560.96
OLN,19560.96,19562.33
OLF,19562.33,19564.06
NOF,19564.06,19565.34
OLF,19565.34,19566.47
NOF,19566.47,19569.85
OLF,19569.85,19571.47
NOF,19571.47,19574.27
OLF,19574.27,19575.07
NOF,19575.07,19581.25
OLF,19581.25,19582.06
NOF,19582.06,19582.93
SIL,19582.93,19583.73
NOF,19583.73,19585.11
OLF,19585.11,19586.11
NOF,19586.11,19586.93
FAN,19586.93,19588.33
OLN,19588.33,19589.79
NOF,19589.79,19592.04
OLF,19592.04,19593.22
NOF,19593.22,19594.10
OLN,19594.10,19596.72
MAN,19596.72,19599.57
FAN,19599.57,19600.17
NOF,19600.17,19601.69
SIL,19601.69,19603.35
NOF,19603.35,19605.25
FAN,19605.25,19606.76
MAN,19606.76,19607.56
SIL,19607.56,19608.37
MAF,19608.37,19609.37
SIL,19609.37,19611.54
SIL,19611.54,19612.34
SIL,19612.34,19613.86
SIL,19613.86,19614.68
MAF,19614.68,19616.14
FAN,19616.14,19617.14
MAN,19617.14,19618.18
MAF,19618.18,19619.18
OLN,19619.18,19620.59
NOF,19620.59,19621.39
SIL,19621.39,19622.35
MAN,19622.35,19624.31
FAN,19624.31,19625.32
SIL,19625.32,19626.34
TVF,19626.34,19627.36
MAF,19627.36,19628.44
NON,19628.44,19629.31
SIL,19629.31,19630.13
NOF,19630.13,19631.16
SIL,19631.16,19632.74
CXN,19632.74,19634.71
SIL,19634.71,19635.84
FAN,19635.84,19636.84
OLN,19636.84,19637.64
NOF,19637.64,19638.44
OLN,19638.44,19639.24
NOF,19639.24,19640.37
CXN,19640.37,19641.45
FAN,19641.45,19642.59
SIL,19642.59,19644.07
MAN,19644.07,19645.07
TVF,19645.07,19646.11
SIL,19646.11,19647.03
NOF,19647.03,19647.88
CXN,19647.88,19650.71
SIL,19650.71,19651.62
CXN,19651.62,19652.70
NOF,19652.70,19653.57
TVF,19653.57,19659.14
SIL,19659.14,19659.94
TVF,19659.94,19661.44
SIL,19661.44,19662.42
OLF,19662.42,19663.88
NOF,19663.88,19665.40
OLF,19665.40,19669.02
SIL,19669.02,19669.91
OLF,19669.91,19670.83
NOF,19670.83,19672.19
OLF,19672.19,19673.25
NOF,19673.25,19674.05
OLF,19674.05,19674.85
MAF,19674.85,19675.85
FAN,19675.85,19676.46
OLF,19676.46,19678.41
OLN,19678.41,19679.88
MAN,19679.88,19681.23
OLN,19681.23,19682.43
FAN,19682.43,19684.16
FAN,19684.16,19684.79
CXF,19684.79,19685.59
SIL,19685.59,19686.81
TVN,19686.81,19687.81
MAF,19687.81,19688.62
SIL,19688.62,19689.71
TVF,19689.71,19690.87
MAF,19690.87,19691.67
OLF,19691.67,19692.57
FAN,19692.57,19693.60
MAF,19693.60,19694.82
CXN,19694.82,19696.26
MAN,19696.26,19697.26
OLF,19697.26,19698.06
CXN,19698.06,19699.30
MAN,19699.30,19700.87
FAN,19700.87,19701.92
SIL,19701.92,19702.72
TVN,19702.72,19703.78
OLF,19703.78,19704.63
CXN,19704.63,19705.69
TVF,19705.69,19707.07
OLF,19707.07,19708.08
SIL,19708.08,19708.88
CXN,19708.88,19709.68
CXN,19709.68,19710.80
TVF,19710.80,19712.11
SIL,19712.11,19713.68
TVF,19713.68,19716.03
SIL,19716.03,19717.33
MAF,19717.33,19718.33
SIL,19718.33,19719.16
MAF,19719.16,19720.19
TVF,19720.19,19721.23
SIL,19721.23,19722.10
FAN,19722.10,19724.90
SIL,19724.90,19725.79
FAN,19725.79,19727.47
SIL,19727.47,19728.27
OLF,19728.27,19729.07
FAN,19729.07,19730.08
CXF,19730.08,19730.88
SIL,19730.88,19731.82
TVF,19731.82,19732.82
OLN,19732.82,19733.75
CXN,19733.75,19734.82
FAN,19734.82,19737.27
TVF,19737.27,19738.30
SIL,19738.30,19739.47
TVF,19739.47,19741.94
OLN,19741.94,19743.33
NOF,19743.33,19744.71
OLN,19744.71,19746.42
FAN,19746.42,19747.02
OLN,19747.02,19747.87
NOF,19747.87,19748.67
OLF,19748.67,19749.47
NOF,19749.47,19750.72
OLF,19750.72,19751.52
NOF,19751.52,19752.32
OLN,19752.32,19753.90
NOF,19753.90,19755.23
OLN,19755.23,19756.43
NOF,19756.43,19757.58
CHNSP,19757.58,19758.90
NOF,19758.90,19759.87
OLN,19759.87,19760.85
FAN,19760.85,19761.85
OLF,19761.85,19763.31
NOF,19763.31,19764.44
OLF,19764.44,19765.24
CXN,19765.24,19766.53
NOF,19766.53,19769.71
CXN,19769.71,19770.51
NOF,19770.51,19772.46
FAN,19772.46,19774.11
NOF,19774.11,19774.91
SIL,19774.91,19777.06
NOF,19777.06,19777.86
CXF,19777.86,19778.66
NOF,19778.66,19779.47
CHNSP,19779.47,19780.15
FAN,19780.15,19781.22
NOF,19781.22,19783.84
SIL,19783.84,19787.12
TVF,19787.12,19788.12
CXN,19788.12,19788.93
OLN,19788.93,19790.15
FAN,19790.15,19791.15
SIL,19791.15,19792.60
SIL,19792.60,19793.60
NOF,19793.60,19796.03
FAN,19796.03,19797.75
OLF,19797.75,19798.86
FAN,19798.86,19799.86
SIL,19799.86,19801.95
OLF,19801.95,19802.75
NOF,19802.75,19806.03
SIL,19806.03,19806.83
NOF,19806.83,19807.63
SIL,19807.63,19808.43
FAF,19808.43,19809.23
SIL,19809.23,19810.29
FAN,19810.29,19810.90
SIL,19810.90,19812.65
NOF,19812.65,19815.11
OLN,19815.11,19816.58
CXN,19816.58,19817.59
CHNNSP,19817.59,19818.19
NOF,19818.19,19818.99
OLF,19818.99,19820.16
NOF,19820.16,19822.14
OLN,19822.14,19823.50
NOF,19823.50,19826.13
FAN,19826.13,19828.27
SIL,19828.27,19829.29
FAN,19829.29,19831.85
SIL,19831.85,19833.32
SIL,19833.32,19834.33
SIL,19834.33,19835.84
FAN,19835.84,19837.07
SIL,19837.07,19838.83
TVF,19838.83,19840.15
CHNSP,19840.15,19841.40
NOF,19841.40,19843.91
OLN,19843.91,19844.71
NOF,19844.71,19846.45
FAN,19846.45,19849.12
SIL,19849.12,19849.99
NOF,19849.99,19853.37
OLN,19853.37,19854.27
NOF,19854.27,19855.12
OLF,19855.12,19856.70
NOF,19856.70,19859.64
CXN,19859.64,19860.56
FAN,19860.56,19862.24
NOF,19862.24,19863.17
FAN,19863.17,19864.18
NOF,19864.18,19864.98
CXN,19864.98,19865.58
NOF,19865.58,19866.43
CXN,19866.43,19867.23
SIL,19867.23,19868.04
OLF,19868.04,19869.02
CHNSP,19869.02,19869.90
OLN,19869.90,19870.76
FAN,19870.76,19872.40
OLF,19872.40,19873.20
NOF,19873.20,19875.51
SIL,19875.51,19876.31
OLF,19876.31,19877.76
FAN,19877.76,19878.80
NOF,19878.80,19882.34
OLF,19882.34,19883.14
NOF,19883.14,19883.94
SIL,19883.94,19884.85
NOF,19884.85,19891.04
FAN,19891.04,19892.04
SIL,19892.04,19892.99
CXN,19892.99,19893.91
FAN,19893.91,19894.91
SIL,19894.91,19895.92
NOF,19895.92,19896.72
SIL,19896.72,19897.52
NOF,19897.52,19898.54
OLF,19898.54,19902.18
FAN,19902.18,19903.65
SIL,19903.65,19904.49
FAN,19904.49,19905.64
FAN,19905.64,19906.35
SIL,19906.35,19907.15
OLF,19907.15,19907.95
FAN,19907.95,19908.79
FAN,19908.79,19909.99
SIL,19909.99,19911.50
FAN,19911.50,19912.90
SIL,19912.90,19914.32
FAN,19914.32,19915.32
SIL,19915.32,19916.46
NOF,19916.46,19921.27
FAN,19921.27,19922.27
OLF,19922.27,19923.07
SIL,19923.07,19924.96
CXN,19924.96,19925.57
SIL,19925.57,19926.37
FAN,19926.37,19927.59
OLN,19927.59,19929.36
NOF,19929.36,19934.58
CHNNSP,19934.58,19935.57
OLN,19935.57,19936.37
FAN,19936.37,19937.60
OLF,19937.60,19938.40
OLN,19938.40,19939.20
NOF,19939.20,19941.96
SIL,19941.96,19943.02
OLN,19943.02,19943.82
CXN,19943.82,19944.70
NOF,19944.70,19946.15
FAN,19946.15,19947.60
OLN,19947.60,19948.40
CXN,19948.40,19949.20
NOF,19949.20,19950.06
CXN,19950.06,19951.66
FAN,19951.66,19953.47
NOF,19953.47,19957.06
SIL,19957.06,19958.04
OLF,19958.04,19959.94
OLN,19959.94,19960.77
NOF,19960.77,19961.60
OLN,19961.60,19963.44
NOF,19963.44,19966.56
FAN,19966.56,19967.16
NOF,19967.16,19967.98
SIL,19967.98,19968.83
OLN,19968.83,19969.65
FAN,19969.65,19970.77
OLN,19970.77,19971.57
CXN,19971.57,19972.40
NOF,19972.40,19973.25
FAN,19973.25,19975.22
OLN,19975.22,19976.02
NOF,19976.02,19976.82
FAN,19976.82,19977.88
NOF,19977.88,19982.29
SIL,19982.29,19983.36
NOF,19983.36,19984.28
CHF,19984.28,19984.88
NOF,19984.88,19989.27
FAN,19989.27,19990.27
OLN,19990.27,19991.38
NOF,19991.38,19995.03
FAN,19995.03,19996.05
FAN,19996.05,19996.67
OLN,19996.67,19997.53
FAN,19997.53,19998.13
NOF,19998.13,19999.23
CXN,19999.23,20000.41
FAN,20000.41,20002.42
NOF,20002.42,20011.02
OLN,20011.02,20011.86
NON,20011.86,20012.66
OLN,20012.66,20013.74
NOF,20013.74,20014.62
OLN,20014.62,20016.09
NOF,20016.09,20018.40
OLF,20018.40,20019.21
NOF,20019.21,20020.19
FAN,20020.19,20021.34
NOF,20021.34,20022.45
OLN,20022.45,20023.35
FAN,20023.35,20024.49
CXN,20024.49,20026.81
FAN,20026.81,20027.50
CHNSP,20027.50,20028.51
CHNNSP,20028.51,20029.11
OLF,20029.11,20031.05
OLN,20031.05,20031.85
NOF,20031.85,20034.16
CXF,20034.16,20035.00
SIL,20035.00,20036.83
NOF,20036.83,20037.75
OLF,20037.75,20040.69
CXN,20040.69,20041.88
OLF,20041.88,20042.99
TVN,20042.99,20043.99
OLF,20043.99,20046.61
TVF,20046.61,20047.66
OLF,20047.66,20050.90
NOF,20050.90,20052.15
OLF,20052.15,20052.96
NOF,20052.96,20053.90
CXF,20053.90,20054.70
OLN,20054.70,20055.86
CXN,20055.86,20056.66
SIL,20056.66,20057.51
TVN,20057.51,20059.02
CXN,20059.02,20060.30
OLF,20060.30,20063.88
NOF,20063.88,20066.18
TVF,20066.18,20067.31
FAF,20067.31,20068.42
TVF,20068.42,20069.22
OLF,20069.22,20070.12
TVN,20070.12,20070.94
SIL,20070.94,20071.74
TVN,20071.74,20072.82
OLF,20072.82,20073.82
CXN,20073.82,20074.77
OLF,20074.77,20075.97
FAN,20075.97,20077.09
OLN,20077.09,20079.35
NON,20079.35,20081.02
OLN,20081.02,20081.96
NON,20081.96,20083.07
OLN,20083.07,20086.71
TVN,20086.71,20087.72
OLF,20087.72,20092.56
OLN,20092.56,20093.39
CXN,20093.39,20094.19
OLN,20094.19,20094.99
CXN,20094.99,20095.79
OLN,20095.79,20096.63
NOF,20096.63,20097.79
CXN,20097.79,20098.65
OLN,20098.65,20099.45
CXN,20099.45,20100.33
NOF,20100.33,20101.18
OLF,20101.18,20103.11
CXN,20103.11,20103.94
TVF,20103.94,20104.95
FAN,20104.95,20105.98
OLF,20105.98,20107.31
NOF,20107.31,20108.42
OLN,20108.42,20111.24
NOF,20111.24,20112.34
OLN,20112.34,20115.53
NOF,20115.53,20116.36
OLN,20116.36,20118.36
OLF,20118.36,20119.28
CXN,20119.28,20120.58
OLN,20120.58,20121.43
CXN,20121.43,20122.23
NOF,20122.23,20123.05
FAN,20123.05,20124.08
OLF,20124.08,20124.88
OLN,20124.88,20125.69
NOF,20125.69,20126.67
FAN,20126.67,20128.80
OLF,20128.80,20129.60
NOF,20129.60,20131.13
SIL,20131.13,20131.94
TVF,20131.94,20133.02
CHNSP,20133.02,20133.62
SIL,20133.62,20134.62
CXN,20134.62,20135.42
CXN,20135.42,20136.11
CHNSP,20136.11,20136.91
FAN,20136.91,20138.09
OLF,20138.09,20139.81
FAN,20139.81,20141.32
OLN,20141.32,20142.12
CHNSP,20142.12,20142.98
FAN,20142.98,20144.31
CHNSP,20144.31,20144.91
OLN,20144.91,20145.87
FAN,20145.87,20147.40
OLN,20147.40,20148.20
NON,20148.20,20149.00
OLN,20149.00,20150.06
CXN,20150.06,20150.86
OLN,20150.86,20153.11
FAN,20153.11,20154.11
OLF,20154.11,20155.55
OLN,20155.55,20156.40
NOF,20156.40,20158.78
OLN,20158.78,20159.61
CHNNSP,20159.61,20160.32
OLN,20160.32,20161.14
NOF,20161.14,20162.40
CHNSP,20162.40,20163.40
CHNNSP,20163.40,20164.01
FAN,20164.01,20165.24
OLN,20165.24,20166.37
FAN,20166.37,20167.38
NON,20167.38,20168.39
OLN,20168.39,20169.68
CHNNSP,20169.68,20170.46
OLN,20170.46,20172.79
NOF,20172.79,20174.06
SIL,20174.06,20174.86
OLF,20174.86,20176.10
FAN,20176.10,20177.48
OLN,20177.48,20180.35
NOF,20180.35,20181.19
OLF,20181.19,20181.99
FAN,20181.99,20182.99
OLN,20182.99,20183.82
NOF,20183.82,20184.63
FAN,20184.63,20185.63
NOF,20185.63,20187.74
OLN,20187.74,20192.13
CXN,20192.13,20193.03
FAN,20193.03,20194.05
OLN,20194.05,20195.51
CXN,20195.51,20196.31
NOF,20196.31,20202.15
OLN,20202.15,20202.95
NON,20202.95,20203.85
OLN,20203.85,20204.69
NON,20204.69,20205.64
OLN,20205.64,20206.64
NOF,20206.64,20213.93
OLN,20213.93,20216.27
NOF,20216.27,20221.64
CXN,20221.64,20222.98
FAN,20222.98,20224.01
CXN,20224.01,20224.87
OLN,20224.87,20227.07
NOF,20227.07,20228.39
OLN,20228.39,20229.22
NOF,20229.22,20232.94
MAF,20232.94,20234.42
FAN,20234.42,20235.42
MAF,20235.42,20236.52
SIL,20236.52,20237.62
OLF,20237.62,20238.57
SIL,20238.57,20239.37
FAN,20239.37,20241.40
SIL,20241.40,20242.20
OLF,20242.20,20243.01
SIL,20243.01,20244.96
FAN,20244.96,20246.11
MAF,20246.11,20247.14
FAN,20247.14,20248.14
FAN,20248.14,20248.76
FAN,20248.76,20249.76
NOF,20249.76,20250.66
SIL,20250.66,20251.50
NOF,20251.50,20256.69
OLN,20256.69,20258.76
NOF,20258.76,20259.89
CXN,20259.89,20260.69
OLN,20260.69,20265.37
CXN,20265.37,20266.33
NOF,20266.33,20267.28
CXN,20267.28,20268.20
SIL,20268.20,20269.30
CHNSP,20269.30,20270.67
SIL,20270.67,20271.47
CXN,20271.47,20272.50
SIL,20272.50,20273.38
CXN,20273.38,20274.53
SIL,20274.53,20275.39
OLN,20275.39,20276.81
CHNNSP,20276.81,20277.41
OLN,20277.41,20280.37
FAN,20280.37,20281.37
CXN,20281.37,20282.33
OLN,20282.33,20283.17
FAN,20283.17,20284.17
OLN,20284.17,20286.59
NON,20286.59,20287.40
OLN,20287.40,20289.74
NOF,20289.74,20293.27
OLF,20293.27,20294.07
NOF,20294.07,20296.78
OLN,20296.78,20299.14
NON,20299.14,20299.95
OLF,20299.95,20300.82
NOF,20300.82,20301.92
FAN,20301.92,20302.92
NOF,20302.92,20306.36
OLN,20306.36,20307.19
NOF,20307.19,20308.06
OLN,20308.06,20309.08
NOF,20309.08,20311.74
OLN,20311.74,20313.59
NON,20313.59,20314.42
OLN,20314.42,20316.66
NOF,20316.66,20317.46
OLF,20317.46,20321.10
CXN,20321.10,20322.07
OLF,20322.07,20322.98
OLN,20322.98,20329.50
NOF,20329.50,20330.55
OLN,20330.55,20336.01
NOF,20336.01,20336.82
OLF,20336.82,20339.07
NOF,20339.07,20340.22
OLF,20340.22,20341.41
NOF,20341.41,20342.38
OLF,20342.38,20346.74
CXN,20346.74,20348.75
OLF,20348.75,20355.92
FAF,20355.92,20356.92
OLN,20356.92,20371.14
CHNNSP,20371.14,20371.75
OLF,20371.75,20377.01
CXN,20377.01,20377.91
OLF,20377.91,20381.72
OLN,20381.72,20384.80
NON,20384.80,20385.62
OLF,20385.62,20389.56
OLN,20389.56,20391.20
NON,20391.20,20392.04
OLN,20392.04,20396.09
CXF,20396.09,20396.89
OLN,20396.89,20404.36
CXF,20404.36,20405.29
OLN,20405.29,20408.40
NOF,20408.40,20409.62
CHNNSP,20409.62,20410.28
OLF,20410.28,20413.48
CHNNSP,20413.48,20414.17
OLN,20414.17,20415.13
NOF,20415.13,20416.93
CHNSP,20416.93,20417.97
OLN,20417.97,20419.46
NOF,20419.46,20420.26
CHNNSP,20420.26,20420.86
OLN,20420.86,20422.66
CHNNSP,20422.66,20424.08
OLN,20424.08,20425.51
CHNNSP,20425.51,20426.22
OLN,20426.22,20427.02
CHNNSP,20427.02,20427.62
OLN,20427.62,20428.43
NON,20428.43,20429.48
OLN,20429.48,20430.42
NON,20430.42,20433.85
OLN,20433.85,20439.13
TVF,20439.13,20440.13
FAN,20440.13,20441.02
NOF,20441.02,20441.82
OLN,20441.82,20443.55
MAN,20443.55,20445.00
OLN,20445.00,20449.61
NOF,20449.61,20450.82
OLN,20450.82,20454.43
NOF,20454.43,20455.25
OLN,20455.25,20456.15
NOF,20456.15,20457.01
OLN,20457.01,20460.41
CHNNSP,20460.41,20461.45
OLN,20461.45,20464.11
CHNNSP,20464.11,20465.01
OLN,20465.01,20468.21
CHNNSP,20468.21,20469.78
OLN,20469.78,20471.75
CHNNSP,20471.75,20474.91
OLN,20474.91,20475.97
CXN,20475.97,20477.33
NON,20477.33,20478.17
OLN,20478.17,20479.04
NOF,20479.04,20479.85
CHNNSP,20479.85,20482.23
OLN,20482.23,20483.03
CHNNSP,20483.03,20483.63
OLN,20483.63,20499.24
CHNNSP,20499.24,20499.90
OLF,20499.90,20501.36
CHNNSP,20501.36,20503.18
OLN,20503.18,20505.70
CHNNSP,20505.70,20507.26
OLF,20507.26,20508.06
NOF,20508.06,20508.98
OLF,20508.98,20509.83
CHNNSP,20509.83,20511.00
OLN,20511.00,20513.01
CHNNSP,20513.01,20513.61
NON,20513.61,20514.42
OLN,20514.42,20515.30
CHNNSP,20515.30,20516.58
OLN,20516.58,20524.12
MAN,20524.12,20525.12
OLN,20525.12,20527.89
FAN,20527.89,20529.24
OLN,20529.24,20530.22
NOF,20530.22,20533.07
OLN,20533.07,20534.84
NOF,20534.84,20536.72
SIL,20536.72,20537.52
NOF,20537.52,20538.89
SIL,20538.89,20539.69
NOF,20539.69,20541.08
OLN,20541.08,20543.15
NOF,20543.15,20546.40
OLN,20546.40,20547.62
NOF,20547.62,20548.43
OLN,20548.43,20549.26
NOF,20549.26,20551.17
OLN,20551.17,20552.75
CXN,20552.75,20553.55
OLF,20553.55,20555.48
OLN,20555.48,20560.34
MAN,20560.34,20561.34
OLN,20561.34,20564.73
CHNSP,20564.73,20565.35
MAN,20565.35,20566.65
OLN,20566.65,20567.61
NON,20567.61,20568.81
OLN,20568.81,20571.07
NOF,20571.07,20572.02
FAN,20572.02,20572.62
NOF,20572.62,20574.31
SIL,20574.31,20575.81
NOF,20575.81,20576.87
CHNSP,20576.87,20577.92
CHNSP,20577.92,20580.00
FAN,20580.00,20582.02
SIL,20582.02,20583.34
FAF,20583.34,20584.51
SIL,20584.51,20585.31
NOF,20585.31,20586.65
SIL,20586.65,20588.13
NOF,20588.13,20588.95
SIL,20588.95,20592.52
CXN,20592.52,20593.32
MAN,20593.32,20594.32
SIL,20594.32,20595.15
NOF,20595.15,20595.95
SIL,20595.95,20596.75
FAF,20596.75,20597.75
SIL,20597.75,20598.55
MAN,20598.55,20599.83
SIL,20599.83,20601.28
OLN,20601.28,20602.44
SIL,20602.44,20603.24
MAN,20603.24,20605.00
SIL,20605.00,20605.80
MAN,20605.80,20606.87
SIL,20606.87,20607.81
MAF,20607.81,20608.81
SIL,20608.81,20610.64
NOF,20610.64,20611.44
SIL,20611.44,20612.78
CXN,20612.78,20613.97
SIL,20613.97,20614.89
CXN,20614.89,20616.16
SIL,20616.16,20617.64
OLN,20617.64,20619.69
SIL,20619.69,20621.71
CXN,20621.71,20622.95
FAN,20622.95,20623.95
CXN,20623.95,20624.76
FAN,20624.76,20625.84
NOF,20625.84,20627.16
CXN,20627.16,20628.20
FAN,20628.20,20629.48
NOF,20629.48,20631.26
OLN,20631.26,20632.06
FAN,20632.06,20634.02
SIL,20634.02,20634.83
FAN,20634.83,20635.95
SIL,20635.95,20636.75
OLN,20636.75,20637.55
CXN,20637.55,20638.82
NOF,20638.82,20640.27
SIL,20640.27,20642.46
NOF,20642.46,20645.27
OLN,20645.27,20646.59
CXN,20646.59,20647.40
OLN,20647.40,20648.39
MAN,20648.39,20649.39
NOF,20649.39,20650.35
MAN,20650.35,20651.73
NOF,20651.73,20652.53
SIL,20652.53,20653.47
MAF,20653.47,20654.47
SIL,20654.47,20656.58
FAF,20656.58,20657.62
SIL,20657.62,20659.48
MAF,20659.48,20660.48
CXN,20660.48,20662.55
CXF,20662.55,20663.35
CXN,20663.35,20664.64
MAN,20664.64,20665.99
CXN,20665.99,20666.79
SIL,20666.79,20668.22
FAN,20668.22,20669.24
NOF,20669.24,20670.12
SIL,20670.12,20671.37
NOF,20671.37,20672.22
SIL,20672.22,20677.95
OLF,20677.95,20678.75
SIL,20678.75,20682.06
NOF,20682.06,20683.48
SIL,20683.48,20684.43
MAN,20684.43,20686.06
SIL,20686.06,20687.18
MAN,20687.18,20688.86
OLN,20688.86,20690.15
FAN,20690.15,20691.65
OLN,20691.65,20692.67
MAN,20692.67,20693.70
FAF,20693.70,20694.53
MAN,20694.53,20696.48
SIL,20696.48,20697.78
MAN,20697.78,20698.85
SIL,20698.85,20699.65
OLF,20699.65,20700.45
NOF,20700.45,20704.17
CXN,20704.17,20704.98
OLF,20704.98,20705.78
FAN,20705.78,20706.80
CXN,20706.80,20707.60
FAN,20707.60,20708.65
NOF,20708.65,20709.90
FAN,20709.90,20711.33
CXN,20711.33,20712.36
FAN,20712.36,20713.87
SIL,20713.87,20715.17
FAN,20715.17,20716.50
MAF,20716.50,20717.49
SIL,20717.49,20718.43
NOF,20718.43,20720.44
CXN,20720.44,20721.96
SIL,20721.96,20722.77
OLN,20722.77,20723.75
NOF,20723.75,20725.18
CXN,20725.18,20726.47
NOF,20726.47,20727.27
CXN,20727.27,20728.25
SIL,20728.25,20729.77
FAN,20729.77,20730.85
CXN,20730.85,20731.78
SIL,20731.78,20735.78
MAN,20735.78,20736.79
SIL,20736.79,20743.06
NOF,20743.06,20748.10
MAN,20748.10,20750.06
NOF,20750.06,20751.11
MAF,20751.11,20752.11
NOF,20752.11,20753.38
OLF,20753.38,20754.83
MAN,20754.83,20756.13
NOF,20756.13,20757.00
SIL,20757.00,20757.80
NOF,20757.80,20760.88
OLF,20760.88,20761.83
NOF,20761.83,20762.81
MAN,20762.81,20763.81
NOF,20763.81,20764.61
OLF,20764.61,20765.43
MAF,20765.43,20766.43
FAN,20766.43,20767.32
OLF,20767.32,20768.19
FAF,20768.19,20769.19
MAF,20769.19,20770.19
SIL,20770.19,20770.99
MAN,20770.99,20772.11
FAF,20772.11,20773.59
MAN,20773.59,20774.59
SIL,20774.59,20775.95
MAF,20775.95,20777.04
OLF,20777.04,20777.84
SIL,20777.84,20778.68
MAF,20778.68,20779.91
SIL,20779.91,20783.78
CXN,20783.78,20784.76
SIL,20784.76,20789.11
NOF,20789.11,20791.39
CHNSP,20791.39,20791.99
NOF,20791.99,20792.79
SIL,20792.79,20793.86
NOF,20793.86,20794.94
SIL,20794.94,20797.14
TVF,20797.14,20798.09
SIL,20798.09,20799.14
FAN,20799.14,20800.58
OLF,20800.58,20801.38
SIL,20801.38,20802.70
TVF,20802.70,20803.66
CXN,20803.66,20805.59
FAN,20805.59,20807.22
OLN,20807.22,20808.06
NOF,20808.06,20808.88
OLN,20808.88,20810.17
NOF,20810.17,20811.25
OLN,20811.25,20812.05
NOF,20812.05,20813.19
OLN,20813.19,20814.29
NOF,20814.29,20815.09
SIL,20815.09,20817.00
FAN,20817.00,20818.00
SIL,20818.00,20818.80
NOF,20818.80,20819.60
OLN,20819.60,20821.26
NOF,20821.26,20823.33
CXN,20823.33,20824.13
NOF,20824.13,20826.13
OLN,20826.13,20827.99
NOF,20827.99,20830.26
MAN,20830.26,20831.26
NOF,20831.26,20832.06
OLF,20832.06,20832.86
NOF,20832.86,20835.13
MAN,20835.13,20836.19
NOF,20836.19,20842.52
OLF,20842.52,20843.35
NOF,20843.35,20847.01
SIL,20847.01,20848.13
FAF,20848.13,20849.15
SIL,20849.15,20851.19
FAF,20851.19,20851.99
SIL,20851.99,20852.79
FAN,20852.79,20853.68
FAF,20853.68,20854.48
OLF,20854.48,20855.88
SIL,20855.88,20858.32
NOF,20858.32,20859.12
SIL,20859.12,20859.95
NOF,20859.95,20860.75
SIL,20860.75,20862.56
NOF,20862.56,20863.77
CXN,20863.77,20864.59
NOF,20864.59,20867.61
OLN,20867.61,20869.19
NON,20869.19,20870.06
OLN,20870.06,20871.17
NOF,20871.17,20873.79
MAN,20873.79,20878.12
OLN,20878.12,20879.74
OLF,20879.74,20880.54
MAN,20880.54,20885.92
FAN,20885.92,20886.98
MAN,20886.98,20889.77
NOF,20889.77,20890.81
MAN,20890.81,20892.26
OLF,20892.26,20893.07
FAN,20893.07,20894.07
MAN,20894.07,20895.14
OLN,20895.14,20895.74
MAN,20895.74,20896.91
SIL,20896.91,20897.71
MAN,20897.71,20900.48
SIL,20900.48,20901.28
MAN,20901.28,20908.67
SIL,20908.67,20909.49
MAN,20909.49,20912.45
SIL,20912.45,20913.92
MAN,20913.92,20914.93
OLN,20914.93,20916.08
MAN,20916.08,20917.08
OLN,20917.08,20918.20
NOF,20918.20,20919.18
OLN,20919.18,20920.42
NON,20920.42,20921.24
OLF,20921.24,20922.12
NOF,20922.12,20922.94
SIL,20922.94,20924.29
NOF,20924.29,20925.35
SIL,20925.35,20927.17
CHNSP,20927.17,20927.77
MAN,20927.77,20931.02
FAN,20931.02,20932.11
CXN,20932.11,20933.09
MAN,20933.09,20933.90
CXN,20933.90,20935.01
MAN,20935.01,20939.45
CXN,20939.45,20941.15
MAN,20941.15,20942.99
OLN,20942.99,20945.32
MAN,20945.32,20946.39
OLF,20946.39,20949.33
OLN,20949.33,20950.18
CXN,20950.18,20950.98
NOF,20950.98,20951.91
CXN,20951.91,20953.87
OLF,20953.87,20954.80
CHNSP,20954.80,20955.40
NOF,20955.40,20959.14
OLF,20959.14,20959.98
NOF,20959.98,20960.78
OLF,20960.78,20961.59
CHNSP,20961.59,20962.19
NOF,20962.19,20964.67
OLN,20964.67,20965.84
NOF,20965.84,20967.91
OLN,20967.91,20968.79
NOF,20968.79,20969.76
FAN,20969.76,20970.76
NON,20970.76,20972.11
MAN,20972.11,20973.11
NOF,20973.11,20977.30
OLN,20977.30,20979.77
MAN,20979.77,20981.10
NON,20981.10,20982.04
OLN,20982.04,20982.84
CHNSP,20982.84,20983.68
OLN,20983.68,20989.03
MAN,20989.03,20990.03
OLN,20990.03,20990.84
NON,20990.84,20992.16
MAN,20992.16,20993.94
CHNSP,20993.94,20994.84
OLN,20994.84,20995.84
MAN,20995.84,20996.84
NON,20996.84,20997.64
OLN,20997.64,20998.45
NOF,20998.45,21000.79
OLN,21000.79,21001.64
MAN,21001.64,21002.70
OLF,21002.70,21003.50
MAN,21003.50,21005.40
NON,21005.40,21006.44
MAN,21006.44,21008.40
CHNSP,21008.40,21009.00
OLN,21009.00,21009.80
MAN,21009.80,21010.80
FAN,21010.80,21011.87
OLN,21011.87,21013.31
MAN,21013.31,21014.31
OLN,21014.31,21017.04
OLF,21017.04,21017.84
OLN,21017.84,21019.12
CHNSP,21019.12,21020.63
OLN,21020.63,21021.47
CXN,21021.47,21022.48
FAN,21022.48,21023.56
NOF,21023.56,21025.62
OLN,21025.62,21026.78
NOF,21026.78,21027.59
