segtype,startsec,endsec
FAN,21568.27,21569.27
NOF,21569.27,21572.75
OLF,21572.75,21574.08
CHNNSP,21574.08,21575.07
OLF,21575.07,21576.04
NOF,21576.04,21577.35
OLF,21577.35,21578.21
NOF,21578.21,21579.07
OLF,21579.07,21579.88
NOF,21579.88,21581.80
OLF,21581.80,21582.67
NOF,21582.67,21583.68
OLF,21583.68,21586.19
OLN,21586.19,21587.85
NOF,21587.85,21588.65
OLF,21588.65,21589.45
NOF,21589.45,21590.25
OLN,21590.25,21591.05
FAN,21591.05,21592.10
NOF,21592.10,21601.85
OLF,21601.85,21602.65
NOF,21602.65,21603.83
OLN,21603.83,21604.68
NOF,21604.68,21607.78
OLF,21607.78,21608.68
NOF,21608.68,21609.69
OLF,21609.69,21610.49
NON,21610.49,21611.41
OLF,21611.41,21612.30
NOF,21612.30,21613.15
CHNNSP,21613.15,21614.73
OLN,21614.73,21616.37
NOF,21616.37,21617.17
FAN,21617.17,21618.17
NOF,21618.17,21621.45
CHNSP,21621.45,21622.06
NOF,21622.06,21625.51
CXF,21625.51,21626.31
NOF,21626.31,21627.50
MAN,21627.50,21628.50
NOF,21628.50,21637.57
CHNNSP,21637.57,21638.99
OLN,21638.99,21639.79
FAN,21639.79,21641.29
OLN,21641.29,21642.84
NON,21642.84,21646.18
SIL,21646.18,21648.97
NOF,21648.97,21652.17
SIL,21652.17,21653.09
NOF,21653.09,21655.05
SIL,21655.05,21657.05
NOF,21657.05,21659.89
OLN,21659.89,21660.71
NOF,21660.71,21661.78
CHNSP,21661.78,21663.45
NOF,21663.45,21665.55
CHNNSP,21665.55,21666.23
OLF,21666.23,21667.45
NOF,21667.45,21668.89
CXF,21668.89,21670.07
NOF,21670.07,21673.25
MAF,21673.25,21674.25
NOF,21674.25,21675.89
OLF,21675.89,21676.90
NOF,21676.90,21679.16
FAN,21679.16,21680.40
SIL,21680.40,21681.27
FAN,21681.27,21682.41
SIL,21682.41,21683.91
NOF,21683.91,21684.91
FAN,21684.91,21685.91
NOF,21685.91,21687.78
SIL,21687.78,21688.58
NOF,21688.58,21689.48
OLF,21689.48,21690.82
NOF,21690.82,21694.03
CHNNSP,21694.03,21694.63
NOF,21694.63,21696.29
SIL,21696.29,21699.59
NOF,21699.59,21700.62
OLF,21700.62,21701.42
NOF,21701.42,21702.29
CHNNSP,21702.29,21702.92
OLF,21702.92,21703.72
OLN,21703.72,21704.78
FAN,21704.78,21706.02
NON,21706.02,21706.82
OLF,21706.82,21707.96
NOF,21707.96,21713.22
SIL,21713.22,21714.02
NOF,21714.02,21715.29
CXF,21715.29,21716.17
NOF,21716.17,21718.90
MAF,21718.90,21719.90
NOF,21719.90,21721.28
SIL,21721.28,21722.65
NOF,21722.65,21724.72
OLN,21724.72,21728.06
NOF,21728.06,21730.32
OLF,21730.32,21731.23
NOF,21731.23,21732.83
OLF,21732.83,21733.74
NOF,21733.74,21734.94
OLN,21734.94,21735.87
CXF,21735.87,21736.74
NOF,21736.74,21740.02
CXF,21740.02,21740.83
NOF,21740.83,21742.88
OLF,21742.88,21743.76
NOF,21743.76,21745.14
OLN,21745.14,21746.17
NOF,21746.17,21753.88
OLN,21753.88,21755.12
CHNSP,21755.12,21756.23
OLN,21756.23,21757.21
NOF,21757.21,21758.42
FAN,21758.42,21759.60
NOF,21759.60,21760.40
SIL,21760.40,21762.17
NOF,21762.17,21765.83
FAN,21765.83,21766.89
OLN,21766.89,21767.94
CHNNSP,21767.94,21768.54
OLF,21768.54,21769.44
FAN,21769.44,21771.24
NON,21771.24,21773.29
OLN,21773.29,21774.09
OLF,21774.09,21775.01
FAN,21775.01,21776.14
MAN,21776.14,21778.05
CXF,21778.05,21778.85
OLF,21778.85,21780.23
CHNSP,21780.23,21780.87
OLN,21780.87,21781.67
NOF,21781.67,21782.87
FAN,21782.87,21784.83
NOF,21784.83,21785.82
OLF,21785.82,21786.64
SIL,21786.64,21787.84
NOF,21787.84,21790.06
CHNNSP,21790.06,21791.29
FAN,21791.29,21792.41
OLF,21792.41,21793.28
NOF,21793.28,21794.09
OLF,21794.09,21794.93
CXF,21794.93,21796.31
NOF,21796.31,21797.62
CHNNSP,21797.62,21798.33
OLN,21798.33,21799.57
FAN,21799.57,21800.38
OLN,21800.38,21801.35
NOF,21801.35,21802.15
CXF,21802.15,21803.24
FAF,21803.24,21804.43
SIL,21804.43,21805.43
NOF,21805.43,21807.17
OLF,21807.17,21808.92
CXF,21808.92,21809.75
NOF,21809.75,21810.90
OLF,21810.90,21812.93
NOF,21812.93,21818.37
CXF,21818.37,21819.17
SIL,21819.17,21819.98
CHF,21819.98,21820.78
SIL,21820.78,21821.58
NOF,21821.58,21823.25
OLF,21823.25,21824.16
NOF,21824.16,21826.18
OLF,21826.18,21826.98
NOF,21826.98,21827.90
OLF,21827.90,21829.12
CXN,21829.12,21830.11
CHF,21830.11,21830.71
CXF,21830.71,21831.63
NOF,21831.63,21832.47
OLN,21832.47,21833.46
CXF,21833.46,21834.81
OLF,21834.81,21835.62
NOF,21835.62,21836.42
SIL,21836.42,21837.22
CXF,21837.22,21838.06
SIL,21838.06,21838.91
CHF,21838.91,21839.78
FAF,21839.78,21840.80
NOF,21840.80,21843.19
OLF,21843.19,21844.00
NOF,21844.00,21845.71
OLN,21845.71,21848.12
FAN,21848.12,21849.12
NOF,21849.12,21850.11
OLF,21850.11,21851.39
FAN,21851.39,21852.78
SIL,21852.78,21853.80
FAF,21853.80,21854.60
NOF,21854.60,21855.95
OLF,21855.95,21856.76
NOF,21856.76,21858.24
OLN,21858.24,21859.04
NOF,21859.04,21860.19
CHNSP,21860.19,21861.04
NOF,21861.04,21866.41
CXF,21866.41,21867.69
NOF,21867.69,21870.37
OLF,21870.37,21872.15
SIL,21872.15,21873.66
NOF,21873.66,21874.46
CXF,21874.46,21875.70
OLF,21875.70,21876.87
SIL,21876.87,21878.02
OLF,21878.02,21879.17
SIL,21879.17,21880.04
NOF,21880.04,21881.90
CXF,21881.90,21882.82
NOF,21882.82,21883.83
CHF,21883.83,21884.49
SIL,21884.49,21885.29
CHF,21885.29,21885.91
NOF,21885.91,21888.39
OLF,21888.39,21889.34
NOF,21889.34,21890.50
SIL,21890.50,21891.31
NOF,21891.31,21895.08
OLF,21895.08,21895.89
NOF,21895.89,21899.31
FAN,21899.31,21900.31
NOF,21900.31,21901.66
FAN,21901.66,21902.30
NOF,21902.30,21903.55
CHNSP,21903.55,21906.31
SIL,21906.31,21907.13
NON,21907.13,21908.06
OLN,21908.06,21908.87
NOF,21908.87,21912.36
OLF,21912.36,21913.24
NON,21913.24,21914.34
OLF,21914.34,21917.05
CXF,21917.05,21917.85
OLF,21917.85,21920.81
NOF,21920.81,21921.61
OLF,21921.61,21922.48
NOF,21922.48,21923.67
SIL,21923.67,21924.47
NOF,21924.47,21925.54
OLF,21925.54,21926.57
NOF,21926.57,21928.11
OLN,21928.11,21928.92
NOF,21928.92,21929.72
FAN,21929.72,21930.41
OLF,21930.41,21931.22
FAN,21931.22,21931.82
OLN,21931.82,21934.55
FAN,21934.55,21935.57
OLN,21935.57,21937.47
NOF,21937.47,21940.24
OLN,21940.24,21941.53
NOF,21941.53,21942.43
CHNSP,21942.43,21946.61
NOF,21946.61,21948.23
OLN,21948.23,21952.42
FAN,21952.42,21954.59
CHNSP,21954.59,21956.70
OLF,21956.70,21959.12
NOF,21959.12,21961.58
OLF,21961.58,21962.62
CHNSP,21962.62,21964.69
OLN,21964.69,21965.97
OLF,21965.97,21967.02
FAN,21967.02,21968.02
OLN,21968.02,21968.82
CHNNSP,21968.82,21970.12
OLN,21970.12,21970.92
OLF,21970.92,21971.89
FAN,21971.89,21972.89
OLF,21972.89,21974.19
FAN,21974.19,21974.81
NON,21974.81,21975.68
OLN,21975.68,21977.35
OLF,21977.35,21978.47
CXF,21978.47,21980.13
OLF,21980.13,21980.96
NOF,21980.96,21981.80
OLN,21981.80,21982.63
CHNSP,21982.63,21984.81
OLN,21984.81,21985.96
FAN,21985.96,21986.96
NOF,21986.96,21987.79
FAN,21987.79,21989.25
CHNNSP,21989.25,21991.21
FAN,21991.21,21992.21
NOF,21992.21,21993.01
FAN,21993.01,21994.06
FAN,21994.06,21994.66
OLF,21994.66,21995.47
CHNSP,21995.47,21996.36
NOF,21996.36,21997.87
CHNSP,21997.87,21998.84
NON,21998.84,22000.00
OLF,22000.00,22000.80
NOF,22000.80,22004.22
OLF,22004.22,22005.30
FAN,22005.30,22006.30
NOF,22006.30,22008.00
CHNNSP,22008.00,22009.23
OLN,22009.23,22011.22
CHNNSP,22011.22,22011.93
OLN,22011.93,22015.96
FAN,22015.96,22017.03
CHNNSP,22017.03,22019.59
OLN,22019.59,22020.70
FAN,22020.70,22021.70
OLN,22021.70,22024.33
CHNNSP,22024.33,22026.38
OLN,22026.38,22027.23
NOF,22027.23,22028.03
SIL,22028.03,22028.85
TVF,22028.85,22029.85
OLF,22029.85,22031.34
OLN,22031.34,22032.33
NOF,22032.33,22033.21
OLF,22033.21,22034.23
CHNNSP,22034.23,22035.06
OLN,22035.06,22035.86
CHNNSP,22035.86,22037.16
OLF,22037.16,22038.09
CHNSP,22038.09,22039.40
CHNSP,22039.40,22040.40
CHNSP,22040.40,22041.02
CHF,22041.02,22042.16
SIL,22042.16,22042.96
OLN,22042.96,22045.94
OLF,22045.94,22046.74
FAN,22046.74,22047.74
OLF,22047.74,22049.42
NOF,22049.42,22051.58
OLN,22051.58,22054.33
NOF,22054.33,22055.21
OLN,22055.21,22056.07
NOF,22056.07,22056.90
OLN,22056.90,22057.89
NON,22057.89,22058.71
OLN,22058.71,22059.53
CHNNSP,22059.53,22060.13
OLN,22060.13,22062.66
CHNSP,22062.66,22063.82
NOF,22063.82,22065.28
OLN,22065.28,22066.19
CHNNSP,22066.19,22067.95
OLN,22067.95,22068.86
CHNNSP,22068.86,22069.46
OLF,22069.46,22070.73
OLN,22070.73,22071.57
CHNNSP,22071.57,22074.08
CXN,22074.08,22074.88
CHNNSP,22074.88,22076.44
OLN,22076.44,22077.25
CHNNSP,22077.25,22079.78
OLN,22079.78,22081.04
FAN,22081.04,22082.14
SIL,22082.14,22086.75
TVF,22086.75,22088.13
SIL,22088.13,22089.95
TVF,22089.95,22090.83
SIL,22090.83,22092.87
NOF,22092.87,22093.70
SIL,22093.70,22095.32
NOF,22095.32,22097.99
SIL,22097.99,22099.00
TVF,22099.00,22100.28
NOF,22100.28,22102.03
SIL,22102.03,22103.00
TVN,22103.00,22104.91
NOF,22104.91,22105.91
CXN,22105.91,22106.71
NON,22106.71,22107.59
TVN,22107.59,22109.04
CXN,22109.04,22109.88
TVF,22109.88,22110.88
TVN,22110.88,22111.68
TVF,22111.68,22113.14
MAF,22113.14,22114.72
OLF,22114.72,22115.55
TVN,22115.55,22117.02
OLN,22117.02,22117.82
NOF,22117.82,22120.47
SIL,22120.47,22121.91
OLF,22121.91,22122.79
SIL,22122.79,22124.30
TVF,22124.30,22125.30
SIL,22125.30,22126.37
FAN,22126.37,22127.63
NOF,22127.63,22128.53
SIL,22128.53,22130.59
NON,22130.59,22132.78
TVN,22132.78,22135.08
NON,22135.08,22136.02
SIL,22136.02,22137.24
NOF,22137.24,22138.06
SIL,22138.06,22140.10
TVN,22140.10,22140.91
CHNSP,22140.91,22141.51
SIL,22141.51,22143.76
FAF,22143.76,22144.76
SIL,22144.76,22146.16
NOF,22146.16,22147.73
TVF,22147.73,22148.84
NOF,22148.84,22149.68
TVF,22149.68,22153.63
SIL,22153.63,22154.43
OLN,22154.43,22155.34
CHNNSP,22155.34,22155.99
OLN,22155.99,22156.91
CHNNSP,22156.91,22160.32
NOF,22160.32,22161.82
CHNNSP,22161.82,22163.90
OLN,22163.90,22164.77
CHNNSP,22164.77,22166.69
OLN,22166.69,22167.55
CHNNSP,22167.55,22169.55
NOF,22169.55,22170.48
CXN,22170.48,22171.48
OLF,22171.48,22172.28
FAF,22172.28,22173.44
TVF,22173.44,22174.44
CXN,22174.44,22175.63
CHNNSP,22175.63,22176.39
OLN,22176.39,22177.23
CXF,22177.23,22178.03
FAN,22178.03,22179.30
SIL,22179.30,22180.71
NOF,22180.71,22181.70
TVF,22181.70,22183.23
FAF,22183.23,22183.87
NOF,22183.87,22184.83
CHNNSP,22184.83,22187.03
CHNNSP,22187.03,22187.83
OLF,22187.83,22188.94
SIL,22188.94,22190.20
MAF,22190.20,22191.11
SIL,22191.11,22191.96
OLF,22191.96,22192.76
SIL,22192.76,22193.56
CXN,22193.56,22194.27
TVF,22194.27,22195.27
CXF,22195.27,22196.07
SIL,22196.07,22197.98
FAF,22197.98,22199.25
SIL,22199.25,22200.17
TVF,22200.17,22201.40
SIL,22201.40,22205.26
FAF,22205.26,22205.91
SIL,22205.91,22209.90
TVF,22209.90,22210.93
SIL,22210.93,22211.87
FAF,22211.87,22213.18
SIL,22213.18,22214.22
CHNNSP,22214.22,22215.02
CHNNSP,22215.02,22216.06
MAF,22216.06,22217.18
CHNNSP,22217.18,22220.87
CHF,22220.87,22221.67
CHNNSP,22221.67,22226.83
SIL,22226.83,22227.88
FAN,22227.88,22228.48
SIL,22228.48,22229.28
FAN,22229.28,22230.97
NOF,22230.97,22231.78
FAN,22231.78,22232.78
NOF,22232.78,22235.97
FAN,22235.97,22236.57
NOF,22236.57,22239.26
TVF,22239.26,22240.83
NOF,22240.83,22242.45
CHNNSP,22242.45,22243.05
NOF,22243.05,22244.67
SIL,22244.67,22245.65
CXF,22245.65,22246.45
SIL,22246.45,22247.45
SIL,22247.45,22248.25
CHNNSP,22248.25,22248.85
SIL,22248.85,22249.65
CHNNSP,22249.65,22250.38
SIL,22250.38,22251.91
NOF,22251.91,22252.78
SIL,22252.78,22255.37
NOF,22255.37,22256.17
SIL,22256.17,22256.97
CHF,22256.97,22257.77
SIL,22257.77,22260.26
CHNSP,22260.26,22260.86
SIL,22260.86,22262.34
OLF,22262.34,22263.14
CXF,22263.14,22264.27
TVF,22264.27,22265.42
CXF,22265.42,22266.70
OLF,22266.70,22267.50
TVF,22267.50,22268.95
CHNSP,22268.95,22271.72
OLN,22271.72,22272.52
CXF,22272.52,22273.33
NOF,22273.33,22274.20
TVF,22274.20,22275.20
OLF,22275.20,22276.00
SIL,22276.00,22276.80
FAF,22276.80,22277.80
SIL,22277.80,22278.70
OLF,22278.70,22279.62
SIL,22279.62,22280.53
NOF,22280.53,22281.53
OLF,22281.53,22282.34
NOF,22282.34,22283.14
OLF,22283.14,22283.97
NOF,22283.97,22285.57
SIL,22285.57,22286.42
CXF,22286.42,22287.22
OLF,22287.22,22290.32
TVF,22290.32,22291.32
NOF,22291.32,22292.15
MAF,22292.15,22293.31
OLF,22293.31,22294.26
NOF,22294.26,22295.08
OLF,22295.08,22295.90
NOF,22295.90,22297.34
OLN,22297.34,22298.14
CHNSP,22298.14,22298.76
SIL,22298.76,22300.62
CHNNSP,22300.62,22301.39
OLF,22301.39,22304.08
SIL,22304.08,22304.88
NOF,22304.88,22305.86
SIL,22305.86,22306.72
NOF,22306.72,22307.53
SIL,22307.53,22308.38
CHNNSP,22308.38,22309.61
NOF,22309.61,22310.96
SIL,22310.96,22311.97
TVF,22311.97,22312.97
OLF,22312.97,22313.77
NOF,22313.77,22315.11
SIL,22315.11,22315.97
NOF,22315.97,22317.33
FAN,22317.33,22317.96
OLF,22317.96,22318.76
CHNSP,22318.76,22319.50
NOF,22319.50,22321.29
SIL,22321.29,22322.14
NOF,22322.14,22323.42
SIL,22323.42,22325.03
NOF,22325.03,22328.00
SIL,22328.00,22329.21
NOF,22329.21,22330.90
OLF,22330.90,22331.90
NOF,22331.90,22332.88
SIL,22332.88,22337.41
CXF,22337.41,22338.27
SIL,22338.27,22339.07
NOF,22339.07,22342.79
SIL,22342.79,22345.06
NOF,22345.06,22346.26
SIL,22346.26,22347.81
TVF,22347.81,22348.90
SIL,22348.90,22350.63
NOF,22350.63,22352.61
CHNSP,22352.61,22353.52
SIL,22353.52,22356.55
NOF,22356.55,22357.92
OLF,22357.92,22358.72
SIL,22358.72,22360.68
TVF,22360.68,22362.54
NOF,22362.54,22364.03
SIL,22364.03,22365.06
NOF,22365.06,22366.49
SIL,22366.49,22367.34
NOF,22367.34,22368.14
OLN,22368.14,22369.09
NOF,22369.09,22370.28
OLF,22370.28,22371.08
NOF,22371.08,22373.13
SIL,22373.13,22374.01
TVF,22374.01,22375.09
SIL,22375.09,22375.89
SIL,22375.89,22376.89
SIL,22376.89,22379.82
CXF,22379.82,22380.79
SIL,22380.79,22382.16
NOF,22382.16,22383.61
SIL,22383.61,22384.41
NOF,22384.41,22385.67
SIL,22385.67,22386.47
NOF,22386.47,22387.42
SIL,22387.42,22388.97
NOF,22388.97,22390.06
SIL,22390.06,22393.02
NOF,22393.02,22393.87
SIL,22393.87,22395.20
NOF,22395.20,22396.00
SIL,22396.00,22397.02
NOF,22397.02,22397.82
SIL,22397.82,22400.47
MAF,22400.47,22401.47
SIL,22401.47,22402.27
OLF,22402.27,22403.12
SIL,22403.12,22407.26
OLF,22407.26,22408.25
SIL,22408.25,22409.05
TVF,22409.05,22411.40
SIL,22411.40,22413.37
TVF,22413.37,22416.43
SIL,22416.43,22418.91
NOF,22418.91,22419.71
SIL,22419.71,22420.93
SIL,22420.93,22423.20
TVF,22423.20,22424.39
SIL,22424.39,22425.21
NOF,22425.21,22426.22
SIL,22426.22,22428.11
TVF,22428.11,22429.11
SIL,22429.11,22430.29
NOF,22430.29,22431.78
SIL,22431.78,22433.81
SIL,22433.81,22434.89
SIL,22434.89,22435.69
NOF,22435.69,22436.89
SIL,22436.89,22438.20
NOF,22438.20,22439.00
SIL,22439.00,22440.52
SIL,22440.52,22444.83
NOF,22444.83,22445.83
TVF,22445.83,22446.98
SIL,22446.98,22447.78
NOF,22447.78,22449.19
SIL,22449.19,22450.22
NOF,22450.22,22452.78
OLF,22452.78,22453.38
NOF,22453.38,22455.49
SIL,22455.49,22456.97
TVF,22456.97,22458.73
SIL,22458.73,22460.17
NOF,22460.17,22462.48
SIL,22462.48,22464.36
CXF,22464.36,22465.16
SIL,22465.16,22466.33
NOF,22466.33,22467.82
SIL,22467.82,22470.99
TVF,22470.99,22471.99
SIL,22471.99,22472.79
TVF,22472.79,22474.12
SIL,22474.12,22476.34
TVF,22476.34,22477.35
SIL,22477.35,22479.95
TVF,22479.95,22480.96
SIL,22480.96,22482.20
TVF,22482.20,22483.40
SIL,22483.40,22487.23
CHNNSP,22487.23,22488.72
SIL,22488.72,22490.31
TVF,22490.31,22491.48
SIL,22491.48,22492.28
TVF,22492.28,22494.36
SIL,22494.36,22495.18
TVF,22495.18,22501.42
SIL,22501.42,22502.22
NOF,22502.22,22503.02
SIL,22503.02,22506.22
TVF,22506.22,22507.22
SIL,22507.22,22508.02
TVF,22508.02,22509.40
NOF,22509.40,22510.20
FAF,22510.20,22511.20
CHNNSP,22511.20,22512.55
CHNSP,22512.55,22513.69
OLN,22513.69,22514.49
CHNSP,22514.49,22515.91
OLN,22515.91,22516.96
TVN,22516.96,22517.98
SIL,22517.98,22518.89
TVF,22518.89,22519.89
FAF,22519.89,22520.49
TVF,22520.49,22521.49
SIL,22521.49,22522.55
TVF,22522.55,22523.35
SIL,22523.35,22524.32
TVF,22524.32,22526.35
CXF,22526.35,22527.61
SIL,22527.61,22528.58
CXF,22528.58,22529.38
TVF,22529.38,22530.42
SIL,22530.42,22532.24
TVF,22532.24,22533.04
SIL,22533.04,22533.90
CHF,22533.90,22535.52
NOF,22535.52,22536.36
CXN,22536.36,22537.45
CHNSP,22537.45,22539.05
CXN,22539.05,22540.12
TVF,22540.12,22542.27
SIL,22542.27,22543.09
FAF,22543.09,22544.09
SIL,22544.09,22545.88
CHNSP,22545.88,22550.33
TVF,22550.33,22551.46
SIL,22551.46,22556.05
SIL,22556.05,22558.68
CHF,22558.68,22559.28
TVF,22559.28,22560.28
SIL,22560.28,22561.08
NOF,22561.08,22562.00
SIL,22562.00,22563.54
SIL,22563.54,22564.54
NOF,22564.54,22566.70
OLF,22566.70,22567.93
NOF,22567.93,22568.73
SIL,22568.73,22569.66
TVF,22569.66,22570.89
SIL,22570.89,22571.69
SIL,22571.69,22576.36
SIL,22576.36,22578.24
TVN,22578.24,22582.20
SIL,22582.20,22584.17
CXF,22584.17,22585.18
SIL,22585.18,22586.58
TVF,22586.58,22587.71
SIL,22587.71,22589.46
TVF,22589.46,22590.46
SIL,22590.46,22591.57
CHNSP,22591.57,22592.60
CHNSP,22592.60,22593.36
CXF,22593.36,22594.70
SIL,22594.70,22595.90
TVF,22595.90,22596.94
NOF,22596.94,22597.94
OLF,22597.94,22598.75
CHNSP,22598.75,22599.43
CHNSP,22599.43,22600.23
CHNSP,22600.23,22600.95
FAF,22600.95,22602.09
CHNSP,22602.09,22602.93
TVN,22602.93,22603.97
OLF,22603.97,22604.83
NOF,22604.83,22605.71
TVF,22605.71,22607.24
SIL,22607.24,22608.50
FAF,22608.50,22609.30
SIL,22609.30,22611.66
NOF,22611.66,22612.99
SIL,22612.99,22613.95
TVF,22613.95,22614.95
SIL,22614.95,22615.75
TVF,22615.75,22616.75
NOF,22616.75,22619.85
SIL,22619.85,22620.75
NOF,22620.75,22621.84
OLF,22621.84,22622.72
SIL,22622.72,22623.52
NOF,22623.52,22627.11
OLN,22627.11,22628.27
NOF,22628.27,22630.31
OLF,22630.31,22631.30
NOF,22631.30,22632.25
OLF,22632.25,22634.23
NOF,22634.23,22635.30
OLN,22635.30,22638.36
NOF,22638.36,22641.68
OLF,22641.68,22642.57
NOF,22642.57,22651.07
SIL,22651.07,22651.92
NOF,22651.92,22655.76
SIL,22655.76,22656.58
TVF,22656.58,22658.84
SIL,22658.84,22659.64
NOF,22659.64,22661.90
SIL,22661.90,22663.91
MAF,22663.91,22664.71
SIL,22664.71,22665.74
CHNNSP,22665.74,22670.48
OLN,22670.48,22671.81
CXN,22671.81,22672.73
FAN,22672.73,22673.74
NOF,22673.74,22674.61
CHNNSP,22674.61,22677.71
OLN,22677.71,22678.51
NOF,22678.51,22679.31
CHNNSP,22679.31,22683.63
NON,22683.63,22684.46
CHNNSP,22684.46,22688.45
CHNNSP,22688.45,22689.30
CHNNSP,22689.30,22691.96
OLF,22691.96,22692.86
CHNNSP,22692.86,22697.05
OLN,22697.05,22697.95
CHNNSP,22697.95,22698.56
NOF,22698.56,22699.87
CHNSP,22699.87,22700.54
CXN,22700.54,22701.38
TVF,22701.38,22702.42
CHNNSP,22702.42,22704.99
OLF,22704.99,22705.79
CHNNSP,22705.79,22706.51
OLN,22706.51,22707.31
NOF,22707.31,22708.12
OLF,22708.12,22708.97
NON,22708.97,22709.77
CHNNSP,22709.77,22710.76
SIL,22710.76,22711.57
NON,22711.57,22713.35
CHNSP,22713.35,22713.95
OLN,22713.95,22714.75
CHNSP,22714.75,22715.35
OLN,22715.35,22716.16
CHNSP,22716.16,22716.76
NOF,22716.76,22717.56
SIL,22717.56,22718.43
NON,22718.43,22720.18
FAN,22720.18,22721.18
SIL,22721.18,22722.43
FAN,22722.43,22724.85
SIL,22724.85,22726.43
FAN,22726.43,22728.88
FAF,22728.88,22729.48
SIL,22729.48,22731.52
NOF,22731.52,22734.43
SIL,22734.43,22735.73
TVF,22735.73,22740.99
SIL,22740.99,22741.79
SIL,22741.79,22743.64
FAN,22743.64,22744.37
TVF,22744.37,22746.74
FAN,22746.74,22747.34
SIL,22747.34,22748.43
NOF,22748.43,22749.24
FAN,22749.24,22750.45
NOF,22750.45,22753.58
OLN,22753.58,22754.38
NOF,22754.38,22759.17
SIL,22759.17,22761.45
SIL,22761.45,22762.45
SIL,22762.45,22767.46
SIL,22767.46,22768.60
FAN,22768.60,22769.60
SIL,22769.60,22770.40
TVF,22770.40,22771.43
SIL,22771.43,22772.68
OLN,22772.68,22774.26
SIL,22774.26,22775.73
SIL,22775.73,22776.73
NOF,22776.73,22777.72
SIL,22777.72,22778.70
NOF,22778.70,22779.74
SIL,22779.74,22782.29
MAN,22782.29,22783.29
SIL,22783.29,22784.83
CHNSP,22784.83,22785.76
SIL,22785.76,22787.95
TVN,22787.95,22788.96
SIL,22788.96,22789.76
TVF,22789.76,22791.93
SIL,22791.93,22792.89
NON,22792.89,22794.97
FAN,22794.97,22796.01
SIL,22796.01,22796.92
FAN,22796.92,22798.12
SIL,22798.12,22798.92
TVF,22798.92,22799.92
SIL,22799.92,22801.64
SIL,22801.64,22803.56
SIL,22803.56,22804.66
TVF,22804.66,22805.66
CHNNSP,22805.66,22806.82
CHNNSP,22806.82,22807.73
CHNSP,22807.73,22808.33
FAN,22808.33,22812.66
SIL,22812.66,22813.50
NOF,22813.50,22815.20
FAN,22815.20,22816.41
TVF,22816.41,22817.56
SIL,22817.56,22818.36
FAN,22818.36,22819.36
SIL,22819.36,22820.22
CHNNSP,22820.22,22823.57
CXN,22823.57,22824.58
CHNNSP,22824.58,22825.25
OLN,22825.25,22826.13
NOF,22826.13,22827.21
CHNNSP,22827.21,22828.41
CHNNSP,22828.41,22829.41
CHNNSP,22829.41,22830.04
CXN,22830.04,22830.90
CHNNSP,22830.90,22832.38
CXF,22832.38,22833.18
CHNNSP,22833.18,22833.78
OLN,22833.78,22834.59
CHNSP,22834.59,22835.36
FAF,22835.36,22836.36
NOF,22836.36,22837.19
SIL,22837.19,22837.99
TVF,22837.99,22839.07
SIL,22839.07,22839.88
CHNNSP,22839.88,22841.72
SIL,22841.72,22844.12
NOF,22844.12,22844.97
SIL,22844.97,22846.14
CHNNSP,22846.14,22850.17
NOF,22850.17,22851.14
CHNNSP,22851.14,22854.53
CHNNSP,22854.53,22855.62
CHNNSP,22855.62,22857.43
OLN,22857.43,22858.32
CHNNSP,22858.32,22859.05
CXN,22859.05,22859.97
CHNSP,22859.97,22861.57
CHNSP,22861.57,22863.07
SIL,22863.07,22864.06
FAN,22864.06,22865.38
CHNSP,22865.38,22865.98
CHNSP,22865.98,22866.98
CHNSP,22866.98,22867.96
CHNSP,22867.96,22868.96
CHNSP,22868.96,22869.70
CHNNSP,22869.70,22870.74
CHNSP,22870.74,22871.40
OLN,22871.40,22872.42
FAN,22872.42,22873.56
CHNNSP,22873.56,22878.04
NOF,22878.04,22878.85
CHNSP,22878.85,22881.56
CHNNSP,22881.56,22882.36
CHNNSP,22882.36,22883.19
NOF,22883.19,22886.32
SIL,22886.32,22887.27
NOF,22887.27,22888.07
CHNNSP,22888.07,22888.72
OLN,22888.72,22889.54
CHNNSP,22889.54,22891.54
OLN,22891.54,22892.41
CHNNSP,22892.41,22895.73
NOF,22895.73,22896.53
CHNNSP,22896.53,22901.08
FAN,22901.08,22902.11
CHNNSP,22902.11,22906.93
FAN,22906.93,22908.04
CHNNSP,22908.04,22909.71
CHNNSP,22909.71,22910.71
CHNSP,22910.71,22912.53
NOF,22912.53,22913.33
CHNSP,22913.33,22914.50
SIL,22914.50,22915.30
CHNNSP,22915.30,22916.56
FAN,22916.56,22917.56
CHNNSP,22917.56,22920.66
SIL,22920.66,22922.16
MAN,22922.16,22923.16
SIL,22923.16,22924.01
CHNNSP,22924.01,22926.14
CHNSP,22926.14,22926.94
CHNSP,22926.94,22936.03
SIL,22936.03,22937.57
CHNNSP,22937.57,22938.20
CHNSP,22938.20,22939.86
OLN,22939.86,22940.73
FAN,22940.73,22941.73
CHNNSP,22941.73,22944.30
FAN,22944.30,22945.48
CHNNSP,22945.48,22946.49
CHNNSP,22946.49,22947.57
OLF,22947.57,22948.42
TVF,22948.42,22949.87
FAN,22949.87,22951.30
CHNNSP,22951.30,22952.21
OLN,22952.21,22953.03
CXF,22953.03,22954.20
CHF,22954.20,22954.80
TVF,22954.80,22955.81
FAN,22955.81,22956.81
TVN,22956.81,22957.92
FAN,22957.92,22959.19
