segtype,startsec,endsec
FAN,11930.60,11937.49
TVN,11937.49,11939.26
FAN,11939.26,11946.72
TVN,11946.72,11948.51
TVN,11948.51,11949.31
TVN,11949.31,11950.31
FAN,11950.31,11950.91
TVN,11950.91,11951.91
TVN,11951.91,11952.71
TVN,11952.71,11953.71
TVN,11953.71,11954.51
TVN,11954.51,11955.78
TVN,11955.78,11957.28
TVN,11957.28,11961.08
TVN,11961.08,11961.88
TVN,11961.88,11963.46
TVN,11963.46,11964.26
TVN,11964.26,11966.48
TVN,11966.48,11967.94
TVN,11967.94,11968.92
TVN,11968.92,11969.94
CXN,11969.94,11970.75
SIL,11970.75,11971.62
CXN,11971.62,11972.44
CXN,11972.44,11973.04
CXN,11973.04,11973.93
TVN,11973.93,11974.94
TVN,11974.94,11975.74
TVN,11975.74,11976.34
TVN,11976.34,11978.25
TVN,11978.25,11979.37
TVN,11979.37,11980.18
TVN,11980.18,11981.18
TVN,11981.18,11982.48
TVN,11982.48,11985.11
TVN,11985.11,11986.30
TVN,11986.30,11987.59
TVF,11987.59,11988.51
FAN,11988.51,11989.73
CHNNSP,11989.73,11990.38
FAN,11990.38,11991.50
TVF,11991.50,11992.38
TVN,11992.38,11994.14
TVN,11994.14,11995.28
TVN,11995.28,11996.29
TVN,11996.29,11998.49
TVN,11998.49,11999.49
TVF,11999.49,12000.71
FAN,12000.71,12002.06
TVN,12002.06,12003.06
TVN,12003.06,12004.79
TVN,12004.79,12005.81
TVN,12005.81,12007.57
TVN,12007.57,12010.07
CXN,12010.07,12011.27
TVN,12011.27,12012.29
FAN,12012.29,12013.11
TVN,12013.11,12014.99
FAN,12014.99,12016.32
TVN,12016.32,12017.32
TVN,12017.32,12017.92
SIL,12017.92,12019.09
CXN,12019.09,12019.89
TVN,12019.89,12020.96
CXN,12020.96,12023.62
TVN,12023.62,12024.62
CXN,12024.62,12025.56
TVN,12025.56,12026.56
CXN,12026.56,12027.36
CXN,12027.36,12028.40
TVF,12028.40,12029.51
TVN,12029.51,12030.51
CXN,12030.51,12031.31
TVN,12031.31,12034.11
TVN,12034.11,12034.91
SIL,12034.91,12036.43
TVN,12036.43,12037.43
TVN,12037.43,12038.43
CXN,12038.43,12041.50
TVN,12041.50,12042.58
CXN,12042.58,12043.76
TVN,12043.76,12044.95
FAN,12044.95,12045.99
CXN,12045.99,12047.43
CHNNSP,12047.43,12048.03
TVN,12048.03,12050.95
FAN,12050.95,12052.22
TVN,12052.22,12059.63
SIL,12059.63,12060.43
MAF,12060.43,12061.57
TVN,12061.57,12064.66
TVF,12064.66,12065.26
TVN,12065.26,12067.53
SIL,12067.53,12068.73
FAF,12068.73,12069.97
SIL,12069.97,12071.64
FAF,12071.64,12072.24
SIL,12072.24,12073.07
TVF,12073.07,12073.88
SIL,12073.88,12076.22
TVN,12076.22,12078.33
CXF,12078.33,12079.94
TVF,12079.94,12084.78
FAN,12084.78,12085.82
TVN,12085.82,12086.82
MAN,12086.82,12087.82
FAN,12087.82,12089.32
TVF,12089.32,12091.92
FAF,12091.92,12092.97
TVN,12092.97,12094.03
TVF,12094.03,12095.65
TVF,12095.65,12096.65
SIL,12096.65,12097.45
TVF,12097.45,12099.83
SIL,12099.83,12100.63
TVN,12100.63,12102.50
TVN,12102.50,12103.30
TVN,12103.30,12104.31
OLN,12104.31,12105.11
TVF,12105.11,12107.66
TVN,12107.66,12109.75
OLN,12109.75,12110.61
TVN,12110.61,12111.61
FAN,12111.61,12115.28
MAN,12115.28,12117.68
SIL,12117.68,12118.51
TVF,12118.51,12119.59
FAN,12119.59,12123.07
TVF,12123.07,12124.07
SIL,12124.07,12125.57
TVF,12125.57,12127.50
SIL,12127.50,12128.30
TVN,12128.30,12129.66
SIL,12129.66,12130.81
TVN,12130.81,12132.38
CXN,12132.38,12133.21
OLN,12133.21,12134.92
TVN,12134.92,12135.94
CXN,12135.94,12136.84
FAF,12136.84,12137.66
TVN,12137.66,12138.85
TVN,12138.85,12140.15
TVN,12140.15,12141.37
TVN,12141.37,12142.53
TVN,12142.53,12143.54
TVN,12143.54,12144.64
FAN,12144.64,12146.84
TVF,12146.84,12147.44
FAN,12147.44,12149.20
TVN,12149.20,12150.20
FAN,12150.20,12153.36
MAN,12153.36,12154.36
FAN,12154.36,12159.43
SIL,12159.43,12161.15
TVN,12161.15,12163.92
CXN,12163.92,12164.72
TVN,12164.72,12165.72
TVN,12165.72,12166.72
FAN,12166.72,12172.24
TVF,12172.24,12172.91
FAN,12172.91,12174.17
TVF,12174.17,12174.97
FAN,12174.97,12180.20
OLN,12180.20,12181.00
TVN,12181.00,12182.00
CXN,12182.00,12182.80
TVN,12182.80,12184.08
TVN,12184.08,12185.09
TVN,12185.09,12186.13
TVN,12186.13,12187.93
TVN,12187.93,12188.81
TVN,12188.81,12192.36
TVN,12192.36,12194.79
TVN,12194.79,12195.67
TVN,12195.67,12196.63
TVN,12196.63,12198.30
TVN,12198.30,12199.27
FAN,12199.27,12201.48
FAF,12201.48,12202.31
TVN,12202.31,12204.64
TVN,12204.64,12205.72
TVN,12205.72,12206.73
FAN,12206.73,12208.00
TVN,12208.00,12209.00
TVN,12209.00,12211.21
TVN,12211.21,12211.81
TVN,12211.81,12213.56
TVN,12213.56,12214.56
TVF,12214.56,12215.83
TVF,12215.83,12217.22
TVN,12217.22,12218.97
TVN,12218.97,12220.10
TVN,12220.10,12221.26
TVN,12221.26,12222.40
TVN,12222.40,12225.88
TVN,12225.88,12226.92
TVN,12226.92,12227.96
TVN,12227.96,12228.96
TVN,12228.96,12229.93
TVN,12229.93,12230.73
FAN,12230.73,12232.11
NON,12232.11,12234.93
TVN,12234.93,12236.49
TVN,12236.49,12238.14
TVN,12238.14,12249.14
TVN,12249.14,12250.17
TVN,12250.17,12252.25
TVN,12252.25,12253.35
TVN,12253.35,12254.15
TVN,12254.15,12255.15
FAN,12255.15,12257.64
TVN,12257.64,12258.64
FAN,12258.64,12259.70
TVN,12259.70,12260.70
FAN,12260.70,12261.86
FAN,12261.86,12262.53
TVF,12262.53,12263.53
TVN,12263.53,12264.56
TVN,12264.56,12265.85
TVF,12265.85,12266.45
TVN,12266.45,12270.51
FAF,12270.51,12271.31
TVN,12271.31,12273.12
FAN,12273.12,12275.08
TVN,12275.08,12276.07
TVN,12276.07,12277.13
TVN,12277.13,12278.20
TVN,12278.20,12279.40
FAN,12279.40,12280.54
TVN,12280.54,12281.41
TVN,12281.41,12282.44
TVN,12282.44,12283.99
TVN,12283.99,12284.99
TVN,12284.99,12285.79
TVN,12285.79,12286.79
TVN,12286.79,12287.61
TVN,12287.61,12288.70
TVN,12288.70,12289.81
TVN,12289.81,12291.65
TVN,12291.65,12292.98
TVN,12292.98,12294.18
TVN,12294.18,12295.57
TVN,12295.57,12296.56
TVN,12296.56,12297.83
TVN,12297.83,12298.78
FAN,12298.78,12301.39
TVN,12301.39,12304.15
TVN,12304.15,12305.15
FAN,12305.15,12306.42
OLN,12306.42,12307.41
FAN,12307.41,12309.61
TVN,12309.61,12312.90
TVN,12312.90,12314.76
TVN,12314.76,12316.19
TVN,12316.19,12317.64
OLN,12317.64,12318.44
TVN,12318.44,12319.44
TVN,12319.44,12320.28
TVN,12320.28,12321.28
TVN,12321.28,12322.24
TVN,12322.24,12323.33
TVN,12323.33,12324.27
TVN,12324.27,12325.28
TVN,12325.28,12326.84
TVN,12326.84,12328.27
TVN,12328.27,12329.09
TVN,12329.09,12330.67
TVN,12330.67,12332.44
TVN,12332.44,12333.47
TVN,12333.47,12335.19
TVN,12335.19,12336.26
TVN,12336.26,12337.26
TVN,12337.26,12339.44
TVN,12339.44,12340.79
TVN,12340.79,12341.83
TVN,12341.83,12343.11
TVN,12343.11,12344.11
TVN,12344.11,12344.92
TVN,12344.92,12345.93
TVN,12345.93,12347.42
TVN,12347.42,12348.42
TVN,12348.42,12350.63
TVN,12350.63,12353.58
TVN,12353.58,12356.04
TVN,12356.04,12358.63
TVN,12358.63,12359.63
TVN,12359.63,12363.19
TVN,12363.19,12364.26
TVN,12364.26,12365.51
TVN,12365.51,12366.91
TVN,12366.91,12368.53
TVN,12368.53,12369.45
TVN,12369.45,12370.80
TVN,12370.80,12372.13
TVN,12372.13,12373.13
TVN,12373.13,12376.25
SIL,12376.25,12377.05
TVF,12377.05,12379.19
FAN,12379.19,12380.67
MAN,12380.67,12382.86
SIL,12382.86,12385.64
MAF,12385.64,12386.86
FAN,12386.86,12388.11
TVF,12388.11,12389.11
FAN,12389.11,12390.36
MAN,12390.36,12391.36
FAN,12391.36,12392.56
TVF,12392.56,12393.56
FAN,12393.56,12394.61
TVN,12394.61,12395.98
FAN,12395.98,12397.24
TVN,12397.24,12399.54
FAF,12399.54,12401.60
SIL,12401.60,12405.32
FAF,12405.32,12406.13
SIL,12406.13,12413.79
FAN,12413.79,12414.79
TVN,12414.79,12416.08
FAN,12416.08,12420.55
TVN,12420.55,12422.02
CHF,12422.02,12422.93
CXN,12422.93,12423.89
TVN,12423.89,12424.89
FAN,12424.89,12427.10
SIL,12427.10,12428.13
FAN,12428.13,12430.64
SIL,12430.64,12432.37
MAN,12432.37,12433.64
SIL,12433.64,12435.54
TVF,12435.54,12438.24
SIL,12438.24,12440.23
NOF,12440.23,12441.87
SIL,12441.87,12442.70
SIL,12442.70,12443.76
CXN,12443.76,12444.56
OLN,12444.56,12445.56
CXN,12445.56,12446.61
TVN,12446.61,12447.61
FAF,12447.61,12449.19
OLN,12449.19,12449.79
TVN,12449.79,12450.79
TVF,12450.79,12451.64
FAN,12451.64,12452.64
OLF,12452.64,12453.44
FAF,12453.44,12454.24
SIL,12454.24,12455.99
CXN,12455.99,12456.79
SIL,12456.79,12458.92
FAN,12458.92,12460.38
CHNSP,12460.38,12461.01
FAN,12461.01,12462.26
FAN,12462.26,12462.87
FAN,12462.87,12463.89
NOF,12463.89,12464.69
FAN,12464.69,12466.83
TVN,12466.83,12469.01
MAF,12469.01,12470.01
TVF,12470.01,12471.08
OLN,12471.08,12471.97
MAN,12471.97,12473.08
TVF,12473.08,12474.38
NOF,12474.38,12476.90
SIL,12476.90,12477.70
NOF,12477.70,12479.42
OLF,12479.42,12481.14
CHNNSP,12481.14,12483.04
OLN,12483.04,12485.04
CHNNSP,12485.04,12490.62
OLN,12490.62,12492.10
FAN,12492.10,12493.11
OLF,12493.11,12494.72
OLN,12494.72,12499.03
OLF,12499.03,12499.83
OLN,12499.83,12503.76
CHNNSP,12503.76,12505.94
OLN,12505.94,12506.74
CHNNSP,12506.74,12509.15
OLN,12509.15,12509.95
FAN,12509.95,12511.40
NOF,12511.40,12512.86
CHNNSP,12512.86,12514.20
FAN,12514.20,12515.72
NOF,12515.72,12516.59
OLN,12516.59,12517.48
NOF,12517.48,12518.89
FAN,12518.89,12520.01
MAF,12520.01,12521.07
SIL,12521.07,12522.07
NOF,12522.07,12523.59
OLN,12523.59,12524.47
CHNNSP,12524.47,12525.74
OLN,12525.74,12526.58
CHNNSP,12526.58,12528.05
NOF,12528.05,12529.34
OLN,12529.34,12530.73
CHNNSP,12530.73,12531.94
FAN,12531.94,12532.96
CHNNSP,12532.96,12536.67
FAN,12536.67,12538.12
CHNNSP,12538.12,12539.74
FAN,12539.74,12541.29
OLN,12541.29,12544.19
FAN,12544.19,12545.44
OLN,12545.44,12546.35
NOF,12546.35,12547.72
OLF,12547.72,12548.95
NON,12548.95,12550.53
OLF,12550.53,12551.62
SIL,12551.62,12552.72
OLN,12552.72,12554.88
OLF,12554.88,12556.39
OLN,12556.39,12558.00
NOF,12558.00,12559.15
OLF,12559.15,12560.18
FAN,12560.18,12561.18
SIL,12561.18,12562.01
OLN,12562.01,12563.51
FAN,12563.51,12567.49
OLN,12567.49,12570.58
FAN,12570.58,12571.61
NOF,12571.61,12574.89
SIL,12574.89,12575.87
FAN,12575.87,12576.47
OLN,12576.47,12578.79
OLF,12578.79,12579.60
FAN,12579.60,12580.61
FAN,12580.61,12581.25
OLN,12581.25,12582.45
NOF,12582.45,12583.95
OLN,12583.95,12585.00
NOF,12585.00,12587.88
OLN,12587.88,12588.73
NOF,12588.73,12591.43
SIL,12591.43,12592.85
FAN,12592.85,12593.65
SIL,12593.65,12594.52
NOF,12594.52,12597.26
OLF,12597.26,12598.26
NOF,12598.26,12609.56
SIL,12609.56,12610.36
NOF,12610.36,12612.83
FAN,12612.83,12613.85
MAN,12613.85,12614.89
FAF,12614.89,12615.89
NOF,12615.89,12617.63
OLN,12617.63,12622.02
NOF,12622.02,12622.83
OLN,12622.83,12624.12
FAN,12624.12,12625.15
OLN,12625.15,12626.05
CXF,12626.05,12626.85
OLN,12626.85,12627.66
CXN,12627.66,12628.74
OLF,12628.74,12629.96
CHNNSP,12629.96,12630.56
OLN,12630.56,12633.19
FAN,12633.19,12635.05
FAN,12635.05,12635.70
TVF,12635.70,12636.71
FAN,12636.71,12638.05
SIL,12638.05,12639.07
TVF,12639.07,12640.09
CXN,12640.09,12641.13
TVF,12641.13,12642.73
FAN,12642.73,12644.47
CXN,12644.47,12645.28
FAN,12645.28,12646.44
MAF,12646.44,12647.53
FAN,12647.53,12649.91
OLN,12649.91,12650.94
TVN,12650.94,12654.28
TVF,12654.28,12655.28
OLF,12655.28,12657.63
SIL,12657.63,12658.43
TVF,12658.43,12659.43
FAN,12659.43,12663.06
TVN,12663.06,12663.86
FAN,12663.86,12665.42
TVF,12665.42,12666.22
FAF,12666.22,12668.09
TVN,12668.09,12669.48
FAN,12669.48,12672.28
TVF,12672.28,12672.88
FAN,12672.88,12674.55
TVF,12674.55,12675.63
FAN,12675.63,12677.18
SIL,12677.18,12677.98
CXN,12677.98,12679.05
TVF,12679.05,12680.05
FAN,12680.05,12681.73
TVN,12681.73,12682.96
TVN,12682.96,12684.14
MAF,12684.14,12685.14
SIL,12685.14,12686.08
CXN,12686.08,12687.09
SIL,12687.09,12687.90
CXF,12687.90,12688.77
MAN,12688.77,12689.84
CXN,12689.84,12690.65
SIL,12690.65,12691.45
TVN,12691.45,12692.70
OLN,12692.70,12693.56
SIL,12693.56,12694.36
TVF,12694.36,12696.18
TVF,12696.18,12696.98
NOF,12696.98,12697.83
FAF,12697.83,12699.02
TVN,12699.02,12701.05
SIL,12701.05,12701.85
FAN,12701.85,12703.00
FAN,12703.00,12705.47
OLF,12705.47,12706.52
TVN,12706.52,12708.47
MAN,12708.47,12709.47
FAN,12709.47,12711.29
SIL,12711.29,12712.09
CXF,12712.09,12712.89
TVF,12712.89,12714.22
TVF,12714.22,12715.97
SIL,12715.97,12716.78
OLF,12716.78,12717.58
TVF,12717.58,12718.58
FAN,12718.58,12720.53
TVN,12720.53,12721.33
TVF,12721.33,12722.36
SIL,12722.36,12723.16
FAN,12723.16,12724.16
TVN,12724.16,12726.11
FAN,12726.11,12727.93
OLN,12727.93,12728.96
TVN,12728.96,12729.97
OLN,12729.97,12736.32
FAN,12736.32,12737.33
OLN,12737.33,12738.63
MAF,12738.63,12739.65
SIL,12739.65,12741.07
FAN,12741.07,12741.92
SIL,12741.92,12743.01
OLF,12743.01,12746.02
TVN,12746.02,12747.02
TVN,12747.02,12748.02
TVN,12748.02,12749.17
TVF,12749.17,12750.05
FAN,12750.05,12753.61
SIL,12753.61,12754.70
MAF,12754.70,12755.74
TVF,12755.74,12756.60
TVF,12756.60,12757.80
FAN,12757.80,12759.01
OLN,12759.01,12760.01
TVN,12760.01,12761.21
TVN,12761.21,12762.21
SIL,12762.21,12763.64
CXN,12763.64,12765.38
SIL,12765.38,12766.29
FAN,12766.29,12767.30
TVN,12767.30,12770.61
TVF,12770.61,12773.05
FAN,12773.05,12774.61
MAN,12774.61,12775.61
OLN,12775.61,12779.58
OLF,12779.58,12782.40
TVN,12782.40,12783.58
OLF,12783.58,12784.75
CXN,12784.75,12785.70
TVN,12785.70,12786.79
OLF,12786.79,12787.60
CXN,12787.60,12788.81
SIL,12788.81,12790.41
FAN,12790.41,12791.80
TVF,12791.80,12792.93
NOF,12792.93,12793.75
OLN,12793.75,12794.55
NOF,12794.55,12795.35
OLF,12795.35,12799.53
TVN,12799.53,12800.53
FAN,12800.53,12803.13
TVN,12803.13,12804.13
CXF,12804.13,12805.32
TVN,12805.32,12809.75
CXN,12809.75,12810.55
TVF,12810.55,12811.99
MAN,12811.99,12812.99
FAN,12812.99,12813.99
TVF,12813.99,12815.40
TVF,12815.40,12816.48
SIL,12816.48,12818.72
TVF,12818.72,12819.32
SIL,12819.32,12820.13
SIL,12820.13,12821.15
SIL,12821.15,12823.98
FAN,12823.98,12825.57
TVF,12825.57,12827.06
FAF,12827.06,12828.42
SIL,12828.42,12829.31
TVN,12829.31,12831.52
TVN,12831.52,12832.87
TVF,12832.87,12833.75
FAF,12833.75,12836.16
SIL,12836.16,12838.35
TVF,12838.35,12839.62
TVF,12839.62,12840.77
TVF,12840.77,12841.57
TVF,12841.57,12842.63
TVN,12842.63,12844.56
CXF,12844.56,12845.66
TVF,12845.66,12847.14
SIL,12847.14,12848.96
TVF,12848.96,12850.18
FAF,12850.18,12851.57
TVF,12851.57,12852.40
SIL,12852.40,12853.61
TVF,12853.61,12854.69
FAN,12854.69,12857.67
TVN,12857.67,12858.85
FAN,12858.85,12862.20
MAN,12862.20,12863.81
FAN,12863.81,12867.47
MAN,12867.47,12868.59
FAN,12868.59,12869.73
FAN,12869.73,12870.53
FAF,12870.53,12872.45
SIL,12872.45,12873.29
FAF,12873.29,12874.46
OLN,12874.46,12875.50
FAF,12875.50,12876.50
OLN,12876.50,12884.38
NOF,12884.38,12885.18
OLN,12885.18,12886.50
FAN,12886.50,12887.50
OLN,12887.50,12895.42
FAN,12895.42,12896.42
OLN,12896.42,12898.82
FAN,12898.82,12900.02
OLN,12900.02,12904.97
FAN,12904.97,12906.44
MAN,12906.44,12907.83
FAN,12907.83,12909.06
MAF,12909.06,12909.86
FAN,12909.86,12910.86
OLN,12910.86,12918.32
TVN,12918.32,12919.62
TVF,12919.62,12920.51
TVN,12920.51,12921.71
FAN,12921.71,12922.96
TVN,12922.96,12923.96
OLN,12923.96,12926.20
MAN,12926.20,12927.29
OLN,12927.29,12928.29
FAN,12928.29,12929.34
OLN,12929.34,12934.21
TVF,12934.21,12935.34
SIL,12935.34,12936.22
TVN,12936.22,12939.37
SIL,12939.37,12941.33
TVN,12941.33,12943.02
SIL,12943.02,12943.91
FAN,12943.91,12945.89
SIL,12945.89,12946.70
TVN,12946.70,12948.73
FAN,12948.73,12949.73
TVN,12949.73,12951.04
SIL,12951.04,12951.90
TVN,12951.90,12953.43
CXN,12953.43,12954.56
TVN,12954.56,12955.62
FAN,12955.62,12956.42
OLN,12956.42,12960.89
CXN,12960.89,12962.45
TVN,12962.45,12965.45
CXN,12965.45,12967.12
FAN,12967.12,12967.74
TVF,12967.74,12968.76
FAN,12968.76,12969.83
MAF,12969.83,12970.99
CXF,12970.99,12971.81
TVF,12971.81,12973.07
SIL,12973.07,12973.87
TVF,12973.87,12974.87
OLF,12974.87,12976.07
TVN,12976.07,12977.50
OLN,12977.50,12980.73
CXN,12980.73,12981.89
TVN,12981.89,12982.82
TVN,12982.82,12984.09
TVN,12984.09,12985.54
CXF,12985.54,12986.34
OLF,12986.34,12987.26
CXN,12987.26,12988.74
TVN,12988.74,12989.78
TVF,12989.78,12990.86
TVF,12990.86,12992.12
SIL,12992.12,12993.50
TVF,12993.50,12994.10
FAN,12994.10,12996.49
OLF,12996.49,12997.31
MAN,12997.31,12998.31
OLF,12998.31,12999.45
FAF,12999.45,13001.49
MAF,13001.49,13002.50
OLF,13002.50,13003.50
SIL,13003.50,13004.47
TVF,13004.47,13005.49
CXF,13005.49,13006.52
SIL,13006.52,13007.72
TVF,13007.72,13008.72
FAF,13008.72,13010.04
TVN,13010.04,13013.35
FAN,13013.35,13014.42
TVN,13014.42,13015.99
SIL,13015.99,13016.89
TVN,13016.89,13021.72
SIL,13021.72,13022.54
TVN,13022.54,13026.20
SIL,13026.20,13027.56
TVN,13027.56,13031.09
SIL,13031.09,13031.89
FAN,13031.89,13033.23
SIL,13033.23,13034.30
FAN,13034.30,13034.94
TVN,13034.94,13035.94
SIL,13035.94,13038.13
FAN,13038.13,13039.53
SIL,13039.53,13040.59
FAN,13040.59,13042.65
TVN,13042.65,13048.98
OLF,13048.98,13051.50
TVN,13051.50,13055.23
CXN,13055.23,13056.03
TVN,13056.03,13057.03
CXN,13057.03,13057.88
TVN,13057.88,13060.12
SIL,13060.12,13060.92
OLF,13060.92,13070.32
FAN,13070.32,13071.53
OLN,13071.53,13073.55
FAN,13073.55,13074.56
OLF,13074.56,13076.87
TVN,13076.87,13077.87
TVF,13077.87,13078.73
TVN,13078.73,13079.76
CXN,13079.76,13080.56
TVF,13080.56,13081.58
CXN,13081.58,13082.42
TVN,13082.42,13083.44
CXN,13083.44,13084.33
TVN,13084.33,13085.33
FAN,13085.33,13086.92
CXN,13086.92,13087.72
TVN,13087.72,13088.81
FAN,13088.81,13090.12
TVN,13090.12,13091.17
TVN,13091.17,13092.19
TVF,13092.19,13093.22
FAF,13093.22,13094.29
TVF,13094.29,13095.37
TVN,13095.37,13096.21
TVN,13096.21,13099.06
CXN,13099.06,13100.16
TVN,13100.16,13101.27
CXN,13101.27,13102.39
TVN,13102.39,13104.82
CXN,13104.82,13106.29
TVN,13106.29,13108.70
CXN,13108.70,13109.63
SIL,13109.63,13110.43
TVF,13110.43,13111.23
TVN,13111.23,13113.06
CXN,13113.06,13116.33
TVN,13116.33,13117.34
TVN,13117.34,13119.72
TVF,13119.72,13121.20
CXN,13121.20,13122.00
TVN,13122.00,13123.12
OLF,13123.12,13123.93
NON,13123.93,13124.74
OLF,13124.74,13129.92
FAN,13129.92,13130.55
OLF,13130.55,13131.35
SIL,13131.35,13132.15
OLF,13132.15,13133.31
NON,13133.31,13134.17
OLN,13134.17,13136.39
SIL,13136.39,13137.24
OLF,13137.24,13141.39
NOF,13141.39,13142.28
OLF,13142.28,13144.55
NON,13144.55,13145.35
OLF,13145.35,13148.11
NOF,13148.11,13148.91
TVN,13148.91,13149.75
FAN,13149.75,13151.42
OLN,13151.42,13152.87
FAN,13152.87,13153.47
CXN,13153.47,13154.90
OLF,13154.90,13158.19
FAN,13158.19,13159.23
OLF,13159.23,13162.65
TVF,13162.65,13163.45
OLF,13163.45,13169.19
NOF,13169.19,13170.00
TVF,13170.00,13171.22
OLF,13171.22,13174.97
TVF,13174.97,13176.43
OLF,13176.43,13181.76
TVF,13181.76,13182.63
FAF,13182.63,13183.72
CXN,13183.72,13184.69
OLF,13184.69,13185.86
TVF,13185.86,13186.67
TVF,13186.67,13187.55
CXN,13187.55,13188.35
TVN,13188.35,13189.15
TVN,13189.15,13190.07
TVF,13190.07,13190.92
TVF,13190.92,13192.08
NOF,13192.08,13192.89
TVF,13192.89,13193.71
TVF,13193.71,13194.51
TVN,13194.51,13195.64
NOF,13195.64,13196.77
OLF,13196.77,13200.89
FAF,13200.89,13201.91
TVN,13201.91,13202.91
FAN,13202.91,13204.02
CXN,13204.02,13204.82
CHNSP,13204.82,13205.43
TVF,13205.43,13207.18
TVF,13207.18,13208.25
TVF,13208.25,13210.08
SIL,13210.08,13210.91
SIL,13210.91,13211.91
CXN,13211.91,13212.71
NOF,13212.71,13213.71
OLF,13213.71,13215.64
TVF,13215.64,13216.86
NOF,13216.86,13217.88
OLF,13217.88,13219.77
NOF,13219.77,13220.61
OLF,13220.61,13221.95
TVF,13221.95,13222.77
TVF,13222.77,13223.59
TVN,13223.59,13224.84
OLF,13224.84,13225.76
CXF,13225.76,13226.56
OLF,13226.56,13227.49
CXF,13227.49,13228.29
OLN,13228.29,13231.55
MAN,13231.55,13232.58
OLN,13232.58,13236.05
TVN,13236.05,13237.14
OLF,13237.14,13237.97
OLN,13237.97,13239.58
TVN,13239.58,13241.02
OLN,13241.02,13241.86
TVN,13241.86,13242.88
OLF,13242.88,13245.11
NOF,13245.11,13245.91
OLF,13245.91,13247.61
NOF,13247.61,13248.76
OLN,13248.76,13249.87
SIL,13249.87,13253.25
TVN,13253.25,13254.13
TVN,13254.13,13264.21
CXN,13264.21,13265.93
TVN,13265.93,13268.54
NOF,13268.54,13269.61
TVN,13269.61,13272.92
CXN,13272.92,13275.58
TVN,13275.58,13277.30
TVF,13277.30,13278.55
CXN,13278.55,13279.40
TVN,13279.40,13280.45
OLF,13280.45,13281.61
TVN,13281.61,13282.64
TVN,13282.64,13283.65
OLF,13283.65,13284.61
TVN,13284.61,13285.41
TVN,13285.41,13286.70
NOF,13286.70,13287.50
TVN,13287.50,13288.50
TVN,13288.50,13289.99
TVN,13289.99,13299.92
TVN,13299.92,13302.19
TVN,13302.19,13303.19
TVN,13303.19,13304.00
TVN,13304.00,13308.65
FAN,13308.65,13311.31
TVN,13311.31,13312.32
FAN,13312.32,13313.67
TVN,13313.67,13315.10
TVN,13315.10,13315.90
TVN,13315.90,13324.81
TVF,13324.81,13325.81
TVN,13325.81,13343.57
OLF,13343.57,13345.22
FAN,13345.22,13346.27
TVN,13346.27,13350.83
TVN,13350.83,13352.06
TVN,13352.06,13360.74
TVN,13360.74,13361.89
TVN,13361.89,13368.18
CXN,13368.18,13368.98
TVN,13368.98,13370.38
TVN,13370.38,13371.98
TVN,13371.98,13372.95
TVN,13372.95,13379.39
TVN,13379.39,13380.19
TVN,13380.19,13381.31
TVN,13381.31,13382.21
TVN,13382.21,13383.22
TVN,13383.22,13384.61
TVF,13384.61,13385.61
TVN,13385.61,13386.76
TVN,13386.76,13387.66
TVN,13387.66,13394.94
TVN,13394.94,13395.98
TVN,13395.98,13397.59
TVN,13397.59,13398.71
TVN,13398.71,13401.36
TVN,13401.36,13402.16
TVN,13402.16,13408.42
TVN,13408.42,13409.22
TVN,13409.22,13411.34
TVF,13411.34,13412.14
TVN,13412.14,13414.04
FAF,13414.04,13415.04
TVN,13415.04,13418.79
SIL,13418.79,13419.81
NOF,13419.81,13420.65
OLN,13420.65,13426.40
NOF,13426.40,13427.35
OLN,13427.35,13430.80
MAN,13430.80,13431.84
NOF,13431.84,13433.63
SIL,13433.63,13434.72
TVF,13434.72,13435.53
SIL,13435.53,13436.33
NOF,13436.33,13440.65
SIL,13440.65,13441.45
NOF,13441.45,13442.40
SIL,13442.40,13443.24
TVN,13443.24,13446.77
TVF,13446.77,13447.47
TVF,13447.47,13448.62
NOF,13448.62,13450.02
TVF,13450.02,13451.03
NOF,13451.03,13451.83
TVF,13451.83,13452.66
TVF,13452.66,13453.49
NOF,13453.49,13454.93
SIL,13454.93,13455.73
SIL,13455.73,13462.92
TVF,13462.92,13464.41
TVF,13464.41,13465.21
NOF,13465.21,13472.93
SIL,13472.93,13474.21
TVN,13474.21,13475.21
SIL,13475.21,13476.10
SIL,13476.10,13477.14
SIL,13477.14,13477.94
SIL,13477.94,13482.93
FAN,13482.93,13485.54
TVF,13485.54,13486.59
FAN,13486.59,13488.10
TVF,13488.10,13488.90
MAN,13488.90,13490.14
SIL,13490.14,13491.69
FAN,13491.69,13493.16
TVN,13493.16,13494.16
TVN,13494.16,13496.99
TVF,13496.99,13498.62
SIL,13498.62,13499.57
FAN,13499.57,13500.81
SIL,13500.81,13501.83
FAN,13501.83,13503.56
TVN,13503.56,13504.74
FAN,13504.74,13506.56
MAN,13506.56,13507.84
FAN,13507.84,13508.98
TVN,13508.98,13510.34
MAN,13510.34,13511.35
FAN,13511.35,13512.36
MAN,13512.36,13513.69
NOF,13513.69,13514.49
TVF,13514.49,13515.49
SIL,13515.49,13523.93
FAN,13523.93,13526.49
TVF,13526.49,13527.54
TVN,13527.54,13529.07
SIL,13529.07,13529.97
SIL,13529.97,13531.65
SIL,13531.65,13532.45
TVN,13532.45,13534.19
TVF,13534.19,13535.21
TVN,13535.21,13536.21
