segtype,startsec,endsec
SIL,3488.53,3489.59
CHNNSP,3489.59,3490.21
NOF,3490.21,3491.35
CHNSP,3491.35,3491.95
FAN,3491.95,3492.95
SIL,3492.95,3493.93
CHNSP,3493.93,3494.97
FAN,3494.97,3495.98
SIL,3495.98,3501.05
CHNSP,3501.05,3501.68
OLN,3501.68,3502.48
FAN,3502.48,3503.28
CHNSP,3503.28,3504.22
NOF,3504.22,3505.75
CHNSP,3505.75,3507.01
OLF,3507.01,3507.81
CHNSP,3507.81,3508.44
OLN,3508.44,3509.26
FAN,3509.26,3510.28
NOF,3510.28,3511.40
OLF,3511.40,3512.21
NOF,3512.21,3513.31
SIL,3513.31,3514.51
OLF,3514.51,3516.03
CHNSP,3516.03,3516.63
NOF,3516.63,3517.43
CXN,3517.43,3518.23
NOF,3518.23,3519.28
CHNSP,3519.28,3519.93
OLF,3519.93,3520.93
CHNSP,3520.93,3522.56
OLN,3522.56,3523.49
NOF,3523.49,3524.29
CHNSP,3524.29,3525.17
NON,3525.17,3526.78
CHNNSP,3526.78,3527.38
NOF,3527.38,3528.64
CXN,3528.64,3530.32
SIL,3530.32,3532.01
NOF,3532.01,3533.42
CHNNSP,3533.42,3534.27
OLN,3534.27,3535.07
MAN,3535.07,3536.27
CHNNSP,3536.27,3536.93
OLN,3536.93,3537.73
NOF,3537.73,3538.53
SIL,3538.53,3539.33
OLN,3539.33,3540.13
NOF,3540.13,3540.94
SIL,3540.94,3541.74
NOF,3541.74,3542.77
SIL,3542.77,3543.58
CHNSP,3543.58,3544.64
CXN,3544.64,3545.50
NOF,3545.50,3546.54
CHNSP,3546.54,3548.40
NOF,3548.40,3549.86
CXN,3549.86,3551.79
SIL,3551.79,3553.72
NOF,3553.72,3554.53
SIL,3554.53,3556.05
NOF,3556.05,3556.86
SIL,3556.86,3557.66
NOF,3557.66,3559.35
SIL,3559.35,3562.40
NOF,3562.40,3563.20
SIL,3563.20,3564.49
CHNNSP,3564.49,3565.09
SIL,3565.09,3566.81
OLF,3566.81,3567.61
SIL,3567.61,3571.11
NOF,3571.11,3572.21
CHNSP,3572.21,3572.81
SIL,3572.81,3573.76
CHNSP,3573.76,3574.36
SIL,3574.36,3576.40
CHNSP,3576.40,3577.00
CHNNSP,3577.00,3577.80
SIL,3577.80,3578.88
NOF,3578.88,3580.49
CHNSP,3580.49,3581.09
OLN,3581.09,3582.57
NOF,3582.57,3584.06
OLN,3584.06,3584.90
NOF,3584.90,3586.60
CHNSP,3586.60,3587.21
NOF,3587.21,3588.13
CHNSP,3588.13,3588.73
OLN,3588.73,3590.47
CHNSP,3590.47,3591.07
SIL,3591.07,3591.91
CHNSP,3591.91,3594.60
NOF,3594.60,3595.50
CHNSP,3595.50,3596.85
CXN,3596.85,3598.64
SIL,3598.64,3601.38
CHNSP,3601.38,3601.98
CXN,3601.98,3602.93
SIL,3602.93,3603.91
CXN,3603.91,3604.55
CXF,3604.55,3605.41
CHNSP,3605.41,3606.64
CHNSP,3606.64,3607.64
CHNSP,3607.64,3608.26
FAN,3608.26,3610.05
SIL,3610.05,3611.83
FAF,3611.83,3612.95
CXN,3612.95,3613.84
SIL,3613.84,3614.64
NOF,3614.64,3615.94
CHNSP,3615.94,3616.63
OLF,3616.63,3617.85
CHNSP,3617.85,3618.81
SIL,3618.81,3620.50
CHNNSP,3620.50,3621.69
SIL,3621.69,3622.49
NOF,3622.49,3625.10
CHNSP,3625.10,3626.00
NOF,3626.00,3627.24
CHNSP,3627.24,3628.00
SIL,3628.00,3628.97
CHNSP,3628.97,3629.85
SIL,3629.85,3630.65
FAF,3630.65,3631.65
SIL,3631.65,3634.92
NOF,3634.92,3636.46
CHNSP,3636.46,3639.15
OLN,3639.15,3639.95
CHNSP,3639.95,3640.79
NOF,3640.79,3643.03
FAF,3643.03,3644.08
NOF,3644.08,3644.94
SIL,3644.94,3645.75
NOF,3645.75,3646.55
SIL,3646.55,3653.40
CHNSP,3653.40,3654.59
NOF,3654.59,3656.15
CHNSP,3656.15,3656.75
SIL,3656.75,3659.94
CHNSP,3659.94,3661.19
OLF,3661.19,3662.36
CHNSP,3662.36,3662.96
OLF,3662.96,3664.04
SIL,3664.04,3664.96
NOF,3664.96,3665.79
CHNNSP,3665.79,3666.39
NOF,3666.39,3667.38
CXN,3667.38,3668.46
SIL,3668.46,3669.67
NOF,3669.67,3670.47
CXN,3670.47,3671.98
SIL,3671.98,3672.78
CHNSP,3672.78,3673.42
NOF,3673.42,3674.22
CXN,3674.22,3675.64
CHNSP,3675.64,3676.25
NOF,3676.25,3677.26
CHNNSP,3677.26,3679.92
SIL,3679.92,3680.87
NOF,3680.87,3681.67
SIL,3681.67,3688.06
NOF,3688.06,3688.86
SIL,3688.86,3692.09
NOF,3692.09,3692.89
SIL,3692.89,3696.57
NOF,3696.57,3697.37
SIL,3697.37,3698.73
CHNSP,3698.73,3699.56
SIL,3699.56,3700.42
CXF,3700.42,3701.02
SIL,3701.02,3702.30
CHF,3702.30,3703.12
CHNSP,3703.12,3703.72
NOF,3703.72,3704.64
SIL,3704.64,3705.74
CHNNSP,3705.74,3706.75
FAN,3706.75,3707.92
CHNSP,3707.92,3708.68
FAF,3708.68,3710.40
CHNSP,3710.40,3711.55
SIL,3711.55,3712.35
CXN,3712.35,3713.15
SIL,3713.15,3714.76
CHNSP,3714.76,3715.85
NOF,3715.85,3716.72
CHNSP,3716.72,3717.41
OLN,3717.41,3718.21
NOF,3718.21,3719.01
SIL,3719.01,3719.84
NOF,3719.84,3721.53
SIL,3721.53,3722.60
NOF,3722.60,3723.45
CHNSP,3723.45,3724.05
SIL,3724.05,3725.37
CHNNSP,3725.37,3726.17
SIL,3726.17,3732.27
NOF,3732.27,3733.07
CHNSP,3733.07,3733.67
SIL,3733.67,3737.68
CHF,3737.68,3738.48
SIL,3738.48,3742.53
NOF,3742.53,3743.78
CHNSP,3743.78,3744.38
NOF,3744.38,3745.21
SIL,3745.21,3746.48
NOF,3746.48,3747.92
CHNSP,3747.92,3749.06
TVN,3749.06,3750.06
CHNSP,3750.06,3750.66
SIL,3750.66,3751.47
FAN,3751.47,3752.47
TVF,3752.47,3753.74
CXN,3753.74,3754.54
TVF,3754.54,3755.36
SIL,3755.36,3756.59
NOF,3756.59,3758.06
SIL,3758.06,3759.14
CHNSP,3759.14,3759.80
SIL,3759.80,3762.49
CHNNSP,3762.49,3763.13
SIL,3763.13,3763.93
CHNSP,3763.93,3764.76
NOF,3764.76,3765.56
MAF,3765.56,3766.16
NOF,3766.16,3767.48
SIL,3767.48,3769.73
CHNSP,3769.73,3771.14
NOF,3771.14,3771.94
CHNSP,3771.94,3773.17
NOF,3773.17,3774.31
CXN,3774.31,3774.96
CXN,3774.96,3775.76
SIL,3775.76,3776.57
OLF,3776.57,3777.85
CHNSP,3777.85,3779.79
OLF,3779.79,3781.06
SIL,3781.06,3783.48
NOF,3783.48,3786.74
SIL,3786.74,3788.07
NOF,3788.07,3791.15
SIL,3791.15,3792.55
CHNSP,3792.55,3793.15
NON,3793.15,3793.95
CHNSP,3793.95,3794.55
SIL,3794.55,3795.59
CHNSP,3795.59,3796.34
CXN,3796.34,3797.14
SIL,3797.14,3798.09
FAN,3798.09,3799.46
SIL,3799.46,3801.51
OLN,3801.51,3802.33
SIL,3802.33,3803.13
FAN,3803.13,3804.17
CHNSP,3804.17,3804.78
OLN,3804.78,3805.58
SIL,3805.58,3806.91
NOF,3806.91,3807.74
FAN,3807.74,3810.00
SIL,3810.00,3812.58
CXN,3812.58,3813.45
SIL,3813.45,3814.29
NOF,3814.29,3815.57
SIL,3815.57,3818.76
FAN,3818.76,3821.61
SIL,3821.61,3823.58
CHNSP,3823.58,3824.78
NOF,3824.78,3825.58
CHNSP,3825.58,3826.18
OLN,3826.18,3827.30
CHNSP,3827.30,3828.23
NOF,3828.23,3829.16
CHNSP,3829.16,3830.46
NOF,3830.46,3831.64
CHNSP,3831.64,3833.74
SIL,3833.74,3834.55
CHNSP,3834.55,3836.60
NOF,3836.60,3837.57
FAN,3837.57,3838.96
SIL,3838.96,3839.78
CHNNSP,3839.78,3840.38
SIL,3840.38,3841.22
CXN,3841.22,3841.93
CXN,3841.93,3843.02
SIL,3843.02,3844.41
CHNSP,3844.41,3845.01
SIL,3845.01,3847.92
CXN,3847.92,3849.57
SIL,3849.57,3850.38
CHNSP,3850.38,3852.08
CXN,3852.08,3852.97
NOF,3852.97,3854.27
CHNSP,3854.27,3854.94
SIL,3854.94,3856.21
CHNSP,3856.21,3856.87
SIL,3856.87,3860.04
CHNSP,3860.04,3860.81
FAF,3860.81,3861.81
SIL,3861.81,3862.61
FAN,3862.61,3863.21
NOF,3863.21,3864.38
OLF,3864.38,3864.98
NOF,3864.98,3866.76
CHNSP,3866.76,3867.38
NOF,3867.38,3868.21
CHNSP,3868.21,3868.83
OLF,3868.83,3869.70
CXN,3869.70,3870.64
OLF,3870.64,3872.64
CXF,3872.64,3874.17
NOF,3874.17,3876.64
SIL,3876.64,3878.76
OLF,3878.76,3880.90
NOF,3880.90,3884.61
SIL,3884.61,3887.28
CHNNSP,3887.28,3888.20
SIL,3888.20,3890.10
CHNSP,3890.10,3892.42
CHNSP,3892.42,3893.42
NOF,3893.42,3894.47
CHNSP,3894.47,3895.17
NOF,3895.17,3901.40
SIL,3901.40,3903.38
NOF,3903.38,3905.52
SIL,3905.52,3907.18
NOF,3907.18,3911.01
SIL,3911.01,3912.87
NOF,3912.87,3913.88
CHNSP,3913.88,3914.71
NOF,3914.71,3917.27
SIL,3917.27,3920.09
NON,3920.09,3923.50
CHNSP,3923.50,3924.11
NOF,3924.11,3926.64
CHF,3926.64,3927.36
OLN,3927.36,3928.18
CHNNSP,3928.18,3928.91
OLN,3928.91,3930.10
CHNNSP,3930.10,3930.77
OLN,3930.77,3931.85
NOF,3931.85,3933.45
OLN,3933.45,3934.06
NOF,3934.06,3936.30
FAN,3936.30,3937.47
FAN,3937.47,3938.29
NOF,3938.29,3940.58
SIL,3940.58,3941.39
NOF,3941.39,3942.60
SIL,3942.60,3943.57
NOF,3943.57,3951.99
CXN,3951.99,3952.79
FAN,3952.79,3953.73
CXN,3953.73,3954.53
CHNNSP,3954.53,3955.85
CXN,3955.85,3956.88
CXN,3956.88,3958.30
CHNSP,3958.30,3958.90
FAN,3958.90,3959.94
NOF,3959.94,3961.74
OLN,3961.74,3965.18
CHNNSP,3965.18,3965.99
OLN,3965.99,3966.79
CHNSP,3966.79,3968.08
NOF,3968.08,3969.83
OLN,3969.83,3971.25
CHNSP,3971.25,3971.85
OLF,3971.85,3977.89
CHNSP,3977.89,3979.18
OLF,3979.18,3980.00
CHNSP,3980.00,3981.03
NOF,3981.03,3983.36
SIL,3983.36,3984.34
CHNSP,3984.34,3985.04
NOF,3985.04,3986.06
CHNSP,3986.06,3988.20
NON,3988.20,3990.51
CHNSP,3990.51,3992.73
NOF,3992.73,3994.46
OLN,3994.46,3995.84
NOF,3995.84,3996.64
OLN,3996.64,3997.50
NOF,3997.50,3998.60
OLN,3998.60,3999.40
NOF,3999.40,4002.62
CHNSP,4002.62,4003.72
NOF,4003.72,4006.25
OLN,4006.25,4008.72
NOF,4008.72,4009.57
OLF,4009.57,4010.47
NOF,4010.47,4012.94
OLF,4012.94,4013.82
NOF,4013.82,4016.47
OLN,4016.47,4017.27
NOF,4017.27,4018.07
SIL,4018.07,4018.87
NOF,4018.87,4019.69
SIL,4019.69,4020.49
NOF,4020.49,4025.55
OLN,4025.55,4026.45
NOF,4026.45,4027.73
CHNSP,4027.73,4028.45
NOF,4028.45,4029.29
CHNNSP,4029.29,4030.32
NOF,4030.32,4032.43
CHNNSP,4032.43,4033.04
NOF,4033.04,4033.94
CHNSP,4033.94,4034.54
MAF,4034.54,4035.87
CHNSP,4035.87,4037.04
NOF,4037.04,4038.32
SIL,4038.32,4039.14
NOF,4039.14,4040.29
FAF,4040.29,4041.31
SIL,4041.31,4042.11
NOF,4042.11,4043.25
OLN,4043.25,4044.31
MAN,4044.31,4045.41
FAN,4045.41,4046.53
SIL,4046.53,4047.50
OLF,4047.50,4048.32
SIL,4048.32,4049.12
NOF,4049.12,4065.65
CHNSP,4065.65,4066.25
NOF,4066.25,4070.29
SIL,4070.29,4071.09
NON,4071.09,4074.09
SIL,4074.09,4074.90
NOF,4074.90,4075.71
SIL,4075.71,4078.54
NOF,4078.54,4079.51
SIL,4079.51,4080.47
NOF,4080.47,4083.01
OLF,4083.01,4083.98
CHNSP,4083.98,4084.58
NOF,4084.58,4086.00
CHNSP,4086.00,4086.64
OLF,4086.64,4087.44
CHNSP,4087.44,4088.09
OLN,4088.09,4089.55
CHNSP,4089.55,4090.15
NOF,4090.15,4090.95
CHNSP,4090.95,4092.02
CHNSP,4092.02,4093.74
NOF,4093.74,4094.54
CHNNSP,4094.54,4095.29
NOF,4095.29,4098.13
CHNNSP,4098.13,4099.34
SIL,4099.34,4101.29
NOF,4101.29,4102.97
CHNNSP,4102.97,4104.57
NOF,4104.57,4105.92
OLF,4105.92,4106.94
CHNNSP,4106.94,4109.22
NOF,4109.22,4110.88
CHNSP,4110.88,4112.77
NOF,4112.77,4114.41
OLF,4114.41,4115.99
NOF,4115.99,4116.79
OLN,4116.79,4118.63
CXN,4118.63,4119.23
NOF,4119.23,4120.10
OLN,4120.10,4122.20
NOF,4122.20,4123.01
OLN,4123.01,4126.03
CHNSP,4126.03,4126.63
NOF,4126.63,4129.00
FAN,4129.00,4130.01
NOF,4130.01,4130.81
CHNNSP,4130.81,4131.42
SIL,4131.42,4132.22
NOF,4132.22,4133.23
CHNSP,4133.23,4134.81
CXN,4134.81,4135.90
CHNSP,4135.90,4137.24
FAN,4137.24,4138.24
CHNSP,4138.24,4139.09
SIL,4139.09,4140.55
CHF,4140.55,4141.37
SIL,4141.37,4142.22
CHF,4142.22,4143.36
CHNSP,4143.36,4144.48
SIL,4144.48,4145.28
CHNSP,4145.28,4146.35
FAN,4146.35,4147.35
CHNSP,4147.35,4148.97
CHNSP,4148.97,4149.98
CHNNSP,4149.98,4150.63
SIL,4150.63,4151.43
OLN,4151.43,4152.23
CHNNSP,4152.23,4153.30
CHNSP,4153.30,4154.89
CHNNSP,4154.89,4155.49
FAN,4155.49,4156.58
SIL,4156.58,4158.33
NOF,4158.33,4160.39
CHNSP,4160.39,4160.99
NOF,4160.99,4165.44
OLF,4165.44,4166.24
NOF,4166.24,4167.29
SIL,4167.29,4168.41
NOF,4168.41,4169.93
SIL,4169.93,4170.78
NOF,4170.78,4174.75
SIL,4174.75,4180.59
NOF,4180.59,4181.71
SIL,4181.71,4182.53
NOF,4182.53,4183.33
SIL,4183.33,4184.46
NOF,4184.46,4187.04
SIL,4187.04,4187.93
CHNSP,4187.93,4188.97
CXN,4188.97,4190.04
CHNSP,4190.04,4191.78
CXN,4191.78,4192.98
FAN,4192.98,4194.51
SIL,4194.51,4195.72
FAN,4195.72,4197.29
SIL,4197.29,4198.10
NOF,4198.10,4198.90
CHNSP,4198.90,4199.72
OLN,4199.72,4200.72
CHNSP,4200.72,4201.88
SIL,4201.88,4202.68
NOF,4202.68,4203.48
OLN,4203.48,4206.05
NOF,4206.05,4206.85
CXN,4206.85,4207.74
SIL,4207.74,4209.20
NOF,4209.20,4210.14
CHNSP,4210.14,4210.85
FAN,4210.85,4212.14
SIL,4212.14,4213.83
NOF,4213.83,4214.77
CHNSP,4214.77,4215.49
NOF,4215.49,4216.47
CXN,4216.47,4217.33
CXN,4217.33,4218.34
SIL,4218.34,4221.35
FAN,4221.35,4222.16
SIL,4222.16,4224.38
FAN,4224.38,4225.38
SIL,4225.38,4226.20
NOF,4226.20,4227.00
OLN,4227.00,4227.80
NOF,4227.80,4230.52
CHNSP,4230.52,4231.79
CXN,4231.79,4232.61
CHNSP,4232.61,4233.21
CXN,4233.21,4234.01
CHNSP,4234.01,4234.61
SIL,4234.61,4235.41
CXN,4235.41,4236.21
SIL,4236.21,4241.30
CHNSP,4241.30,4242.05
NOF,4242.05,4242.88
SIL,4242.88,4245.90
FAF,4245.90,4246.70
SIL,4246.70,4247.73
NOF,4247.73,4248.86
SIL,4248.86,4251.51
NOF,4251.51,4252.31
CHNNSP,4252.31,4253.19
NOF,4253.19,4255.14
FAN,4255.14,4255.78
OLN,4255.78,4256.62
SIL,4256.62,4258.40
CXN,4258.40,4259.20
SIL,4259.20,4260.95
NOF,4260.95,4266.53
CHNSP,4266.53,4267.14
SIL,4267.14,4267.94
CHNNSP,4267.94,4268.67
NOF,4268.67,4269.52
SIL,4269.52,4271.56
NOF,4271.56,4274.35
CHNSP,4274.35,4275.15
NOF,4275.15,4277.49
CHNSP,4277.49,4280.31
NOF,4280.31,4282.41
OLN,4282.41,4283.21
CHNSP,4283.21,4284.42
NOF,4284.42,4285.99
CHNSP,4285.99,4287.08
NON,4287.08,4288.54
CHNSP,4288.54,4289.21
NOF,4289.21,4292.00
CHNSP,4292.00,4292.61
OLF,4292.61,4293.41
CHNSP,4293.41,4295.53
OLN,4295.53,4296.33
CHNNSP,4296.33,4296.93
NOF,4296.93,4297.73
CHNNSP,4297.73,4299.22
NOF,4299.22,4300.85
SIL,4300.85,4301.65
NOF,4301.65,4304.78
SIL,4304.78,4306.13
CHNSP,4306.13,4306.80
OLN,4306.80,4308.47
NOF,4308.47,4310.58
CHNNSP,4310.58,4313.28
OLN,4313.28,4314.13
NOF,4314.13,4315.28
OLN,4315.28,4318.48
NOF,4318.48,4319.28
OLN,4319.28,4321.03
OLF,4321.03,4321.83
OLN,4321.83,4323.26
CHNNSP,4323.26,4326.41
CHNSP,4326.41,4327.43
NOF,4327.43,4328.43
CHNSP,4328.43,4329.09
NOF,4329.09,4331.37
CHNNSP,4331.37,4333.06
OLF,4333.06,4333.88
CHNNSP,4333.88,4334.72
SIL,4334.72,4335.52
OLN,4335.52,4336.32
CHNNSP,4336.32,4336.92
OLN,4336.92,4338.10
CHNNSP,4338.10,4338.70
OLN,4338.70,4341.05
CHNNSP,4341.05,4344.06
NOF,4344.06,4346.55
CXN,4346.55,4347.19
SIL,4347.19,4348.45
NOF,4348.45,4349.70
CHNSP,4349.70,4350.93
OLF,4350.93,4351.73
NOF,4351.73,4355.36
OLF,4355.36,4356.16
NOF,4356.16,4364.00
CHNSP,4364.00,4364.85
OLF,4364.85,4368.83
OLN,4368.83,4371.03
NOF,4371.03,4371.83
CHNSP,4371.83,4372.53
OLN,4372.53,4373.33
CHNSP,4373.33,4374.55
OLN,4374.55,4375.35
NOF,4375.35,4376.15
CHNNSP,4376.15,4379.99
NOF,4379.99,4382.32
OLN,4382.32,4383.40
FAN,4383.40,4384.49
NOF,4384.49,4385.56
FAN,4385.56,4386.71
NOF,4386.71,4388.21
CHNNSP,4388.21,4388.95
FAN,4388.95,4390.35
OLF,4390.35,4392.98
NON,4392.98,4393.91
CHNSP,4393.91,4394.79
NOF,4394.79,4397.03
OLN,4397.03,4397.83
NON,4397.83,4400.34
CHNSP,4400.34,4401.53
NOF,4401.53,4403.22
CHNNSP,4403.22,4403.88
FAN,4403.88,4404.88
CXN,4404.88,4405.68
NOF,4405.68,4407.18
CHNSP,4407.18,4409.02
CHNSP,4409.02,4410.09
CHNSP,4410.09,4412.98
NOF,4412.98,4413.78
SIL,4413.78,4414.60
NOF,4414.60,4415.42
SIL,4415.42,4416.22
NOF,4416.22,4417.09
SIL,4417.09,4417.95
NOF,4417.95,4418.75
FAN,4418.75,4419.45
NOF,4419.45,4421.05
OLN,4421.05,4421.92
NOF,4421.92,4426.24
CHNSP,4426.24,4427.51
NOF,4427.51,4430.05
CHNSP,4430.05,4430.72
NOF,4430.72,4436.25
SIL,4436.25,4437.05
NOF,4437.05,4437.85
SIL,4437.85,4438.65
CHNSP,4438.65,4439.67
FAN,4439.67,4440.67
CXN,4440.67,4441.47
FAN,4441.47,4442.47
NOF,4442.47,4445.70
SIL,4445.70,4446.68
CHNSP,4446.68,4449.23
CXN,4449.23,4450.09
FAF,4450.09,4450.98
CXN,4450.98,4451.98
NOF,4451.98,4452.83
CHNNSP,4452.83,4454.11
CXN,4454.11,4454.93
FAN,4454.93,4456.11
SIL,4456.11,4458.31
NOF,4458.31,4464.88
CHNSP,4464.88,4466.29
NOF,4466.29,4468.43
CHNSP,4468.43,4473.00
NOF,4473.00,4473.81
CHNNSP,4473.81,4474.41
NOF,4474.41,4476.01
OLF,4476.01,4476.82
NON,4476.82,4477.62
OLF,4477.62,4478.42
NOF,4478.42,4483.93
SIL,4483.93,4484.74
NOF,4484.74,4485.55
SIL,4485.55,4486.36
NOF,4486.36,4487.85
CHNSP,4487.85,4488.45
OLN,4488.45,4489.25
CHNSP,4489.25,4492.04
NOF,4492.04,4492.96
CHNSP,4492.96,4494.39
NOF,4494.39,4495.19
SIL,4495.19,4495.99
CHNSP,4495.99,4496.74
FAN,4496.74,4497.74
NOF,4497.74,4499.72
CHNSP,4499.72,4501.18
NOF,4501.18,4508.09
OLF,4508.09,4508.90
NOF,4508.90,4517.84
SIL,4517.84,4518.79
NOF,4518.79,4529.47
CXN,4529.47,4530.27
FAF,4530.27,4531.08
SIL,4531.08,4541.45
NOF,4541.45,4544.13
OLF,4544.13,4544.95
SIL,4544.95,4546.41
FAN,4546.41,4547.21
NOF,4547.21,4548.33
CHNSP,4548.33,4549.54
SIL,4549.54,4550.45
CHNNSP,4550.45,4553.58
SIL,4553.58,4554.38
CHNSP,4554.38,4556.14
FAN,4556.14,4557.14
CHNSP,4557.14,4557.74
SIL,4557.74,4558.54
FAN,4558.54,4559.54
SIL,4559.54,4561.51
FAN,4561.51,4563.55
SIL,4563.55,4567.73
CHNNSP,4567.73,4568.60
OLN,4568.60,4569.40
CHNSP,4569.40,4570.00
SIL,4570.00,4570.98
CHNSP,4570.98,4573.81
SIL,4573.81,4574.86
CHF,4574.86,4575.68
CHNSP,4575.68,4576.83
NOF,4576.83,4577.64
CXN,4577.64,4578.45
NOF,4578.45,4584.61
SIL,4584.61,4585.51
NOF,4585.51,4589.87
CHNNSP,4589.87,4590.61
NOF,4590.61,4599.22
OLF,4599.22,4600.02
NOF,4600.02,4604.43
CHNSP,4604.43,4605.03
NOF,4605.03,4606.04
OLN,4606.04,4606.84
NOF,4606.84,4607.79
CHNSP,4607.79,4608.62
NOF,4608.62,4612.33
CHNSP,4612.33,4613.43
NOF,4613.43,4614.25
CHNSP,4614.25,4614.85
NOF,4614.85,4616.49
CHNSP,4616.49,4619.14
NOF,4619.14,4620.63
CXN,4620.63,4621.43
NOF,4621.43,4623.65
SIL,4623.65,4624.51
CXN,4624.51,4625.57
SIL,4625.57,4626.37
NOF,4626.37,4627.17
SIL,4627.17,4632.14
NOF,4632.14,4632.94
CHNSP,4632.94,4633.55
SIL,4633.55,4634.55
CHNSP,4634.55,4636.01
NOF,4636.01,4638.10
SIL,4638.10,4640.24
NOF,4640.24,4641.04
SIL,4641.04,4641.84
OLF,4641.84,4642.64
SIL,4642.64,4643.96
OLF,4643.96,4644.84
CHNSP,4644.84,4645.66
NOF,4645.66,4650.39
CHNSP,4650.39,4650.99
NON,4650.99,4651.79
CHNSP,4651.79,4654.49
CHF,4654.49,4655.29
CHNSP,4655.29,4657.72
OLN,4657.72,4658.52
CHNSP,4658.52,4659.12
NOF,4659.12,4660.39
CHNSP,4660.39,4661.00
OLF,4661.00,4661.85
NOF,4661.85,4663.32
CHNSP,4663.32,4663.92
NOF,4663.92,4664.88
CHNSP,4664.88,4665.84
NOF,4665.84,4667.28
CHNSP,4667.28,4667.92
NOF,4667.92,4668.84
CHNSP,4668.84,4672.03
CHF,4672.03,4673.27
CHNSP,4673.27,4675.68
NOF,4675.68,4676.53
CHNSP,4676.53,4677.21
NOF,4677.21,4683.42
SIL,4683.42,4686.14
NOF,4686.14,4704.93
FAN,4704.93,4706.00
NOF,4706.00,4708.34
CHNSP,4708.34,4709.05
NOF,4709.05,4710.15
CHNNSP,4710.15,4710.99
NOF,4710.99,4713.77
SIL,4713.77,4714.91
NOF,4714.91,4715.72
CHF,4715.72,4716.32
NOF,4716.32,4717.12
SIL,4717.12,4718.93
NOF,4718.93,4719.94
SIL,4719.94,4720.74
NOF,4720.74,4721.54
CHNSP,4721.54,4722.14
NOF,4722.14,4727.01
CHNSP,4727.01,4727.61
NOF,4727.61,4728.42
SIL,4728.42,4729.42
CHNSP,4729.42,4732.26
NOF,4732.26,4733.17
CHNNSP,4733.17,4733.77
NON,4733.77,4736.64
SIL,4736.64,4737.46
NOF,4737.46,4739.46
CHNSP,4739.46,4740.28
NOF,4740.28,4741.19
SIL,4741.19,4742.27
NOF,4742.27,4743.39
SIL,4743.39,4744.19
NOF,4744.19,4746.75
SIL,4746.75,4747.55
NOF,4747.55,4748.54
SIL,4748.54,4749.34
NOF,4749.34,4755.24
SIL,4755.24,4756.58
NOF,4756.58,4761.52
OLF,4761.52,4762.32
NOF,4762.32,4763.89
OLF,4763.89,4764.69
NOF,4764.69,4767.76
OLF,4767.76,4769.50
NOF,4769.50,4770.98
SIL,4770.98,4771.95
NOF,4771.95,4774.74
SIL,4774.74,4776.00
NOF,4776.00,4783.54
CHNSP,4783.54,4784.20
CXN,4784.20,4785.22
CHNSP,4785.22,4786.07
NOF,4786.07,4787.09
CHNNSP,4787.09,4787.69
NOF,4787.69,4788.95
CHNSP,4788.95,4789.95
CXN,4789.95,4791.02
CHNSP,4791.02,4791.62
CXN,4791.62,4792.42
CHNNSP,4792.42,4793.63
CHNSP,4793.63,4794.23
OLN,4794.23,4795.04
CHNNSP,4795.04,4797.09
NOF,4797.09,4803.18
CHNSP,4803.18,4803.78
NOF,4803.78,4806.00
CHNSP,4806.00,4807.18
NOF,4807.18,4810.09
CHNSP,4810.09,4810.69
NOF,4810.69,4812.02
FAN,4812.02,4813.42
SIL,4813.42,4814.64
FAN,4814.64,4816.72
SIL,4816.72,4817.65
CHNSP,4817.65,4818.61
FAN,4818.61,4819.61
SIL,4819.61,4820.61
FAN,4820.61,4821.97
NOF,4821.97,4823.22
SIL,4823.22,4824.20
CHF,4824.20,4825.26
CHNSP,4825.26,4826.03
OLF,4826.03,4826.86
FAN,4826.86,4827.86
CHNSP,4827.86,4831.65
NON,4831.65,4832.74
CHNSP,4832.74,4833.43
NOF,4833.43,4835.02
CXN,4835.02,4835.82
NOF,4835.82,4841.47
SIL,4841.47,4842.96
NOF,4842.96,4845.89
SIL,4845.89,4846.69
CHF,4846.69,4847.77
SIL,4847.77,4849.08
NOF,4849.08,4851.69
SIL,4851.69,4852.75
CHF,4852.75,4853.55
CHNSP,4853.55,4854.51
SIL,4854.51,4855.74
NOF,4855.74,4861.78
SIL,4861.78,4862.92
NOF,4862.92,4863.73
SIL,4863.73,4870.40
NOF,4870.40,4872.07
CHNNSP,4872.07,4874.01
SIL,4874.01,4875.11
CHNSP,4875.11,4875.91
SIL,4875.91,4878.15
CHNSP,4878.15,4878.75
CHNNSP,4878.75,4880.12
CHNSP,4880.12,4881.63
NOF,4881.63,4883.00
CHNSP,4883.00,4883.60
CHF,4883.60,4884.67
CHNSP,4884.67,4885.32
NOF,4885.32,4886.14
CHNSP,4886.14,4887.33
NOF,4887.33,4888.13
CHNSP,4888.13,4888.73
CHNSP,4888.73,4889.73
CHNSP,4889.73,4890.58
NOF,4890.58,4891.74
CHNSP,4891.74,4892.55
CXN,4892.55,4893.63
CHNSP,4893.63,4895.65
NOF,4895.65,4899.02
CHNSP,4899.02,4899.79
NOF,4899.79,4901.01
CHNSP,4901.01,4902.01
CHNSP,4902.01,4904.28
NOF,4904.28,4906.78
CHNSP,4906.78,4907.70
NOF,4907.70,4910.11
SIL,4910.11,4910.98
NOF,4910.98,4912.84
SIL,4912.84,4913.73
NOF,4913.73,4916.48
SIL,4916.48,4917.28
