segtype,startsec,endsec
FAF,11563.55,11565.02
OLF,11565.02,11565.82
FAF,11565.82,11566.84
OLF,11566.84,11567.65
MAF,11567.65,11570.28
OLF,11570.28,11572.28
NOF,11572.28,11573.92
OLF,11573.92,11577.06
FAF,11577.06,11578.07
OLF,11578.07,11579.14
FAF,11579.14,11580.17
OLF,11580.17,11580.98
NON,11580.98,11581.97
OLF,11581.97,11584.10
MAF,11584.10,11585.94
SIL,11585.94,11586.92
MAF,11586.92,11587.92
OLF,11587.92,11588.89
MAF,11588.89,11589.90
NOF,11589.90,11593.55
TVF,11593.55,11595.60
SIL,11595.60,11596.46
OLF,11596.46,11597.26
FAF,11597.26,11598.35
OLF,11598.35,11602.65
NOF,11602.65,11603.49
OLF,11603.49,11604.30
CXF,11604.30,11605.29
OLF,11605.29,11606.13
NOF,11606.13,11606.93
TVF,11606.93,11607.93
MAF,11607.93,11609.63
OLF,11609.63,11611.23
NOF,11611.23,11612.65
OLF,11612.65,11615.48
TVF,11615.48,11616.90
OLF,11616.90,11619.03
FAF,11619.03,11620.17
TVF,11620.17,11622.60
OLF,11622.60,11627.17
TVN,11627.17,11629.98
OLF,11629.98,11632.09
MAF,11632.09,11633.09
FAF,11633.09,11634.22
MAF,11634.22,11636.09
TVF,11636.09,11637.12
NOF,11637.12,11638.60
FAF,11638.60,11640.30
TVF,11640.30,11641.92
OLF,11641.92,11642.73
NOF,11642.73,11643.74
TVF,11643.74,11645.06
OLF,11645.06,11647.76
FAF,11647.76,11648.76
OLF,11648.76,11649.82
TVF,11649.82,11650.82
OLF,11650.82,11651.81
TVF,11651.81,11652.82
OLF,11652.82,11657.74
TVF,11657.74,11659.17
MAF,11659.17,11660.97
OLF,11660.97,11663.43
NOF,11663.43,11665.26
OLF,11665.26,11666.08
NOF,11666.08,11666.88
OLF,11666.88,11667.68
FAF,11667.68,11669.52
MAF,11669.52,11671.14
OLF,11671.14,11672.84
NOF,11672.84,11673.65
OLF,11673.65,11674.45
NOF,11674.45,11675.32
TVF,11675.32,11676.12
OLF,11676.12,11681.32
FAF,11681.32,11682.35
OLF,11682.35,11684.53
NOF,11684.53,11685.75
OLF,11685.75,11686.55
FAF,11686.55,11688.64
OLF,11688.64,11689.45
FAF,11689.45,11690.45
OLF,11690.45,11691.77
FAF,11691.77,11692.80
OLF,11692.80,11693.64
NOF,11693.64,11694.44
OLF,11694.44,11696.15
FAF,11696.15,11698.08
NOF,11698.08,11699.02
OLF,11699.02,11699.82
FAF,11699.82,11700.98
NOF,11700.98,11702.36
MAF,11702.36,11704.18
OLF,11704.18,11711.11
FAF,11711.11,11712.67
OLF,11712.67,11713.51
FAF,11713.51,11714.51
OLF,11714.51,11716.52
NOF,11716.52,11717.46
OLF,11717.46,11720.39
TVF,11720.39,11722.05
SIL,11722.05,11722.87
OLF,11722.87,11723.92
TVF,11723.92,11725.09
TVN,11725.09,11726.07
MAF,11726.07,11727.07
NOF,11727.07,11727.88
FAF,11727.88,11728.93
MAF,11728.93,11730.28
SIL,11730.28,11731.12
NOF,11731.12,11733.27
OLF,11733.27,11734.28
NOF,11734.28,11735.08
TVF,11735.08,11736.88
FAF,11736.88,11737.88
TVN,11737.88,11739.64
OLF,11739.64,11742.77
NOF,11742.77,11743.70
TVN,11743.70,11744.93
OLF,11744.93,11746.87
FAF,11746.87,11747.87
OLF,11747.87,11750.64
TVF,11750.64,11751.64
FAF,11751.64,11752.71
MAF,11752.71,11753.97
OLF,11753.97,11755.45
MAF,11755.45,11756.29
TVF,11756.29,11757.29
NOF,11757.29,11758.19
OLF,11758.19,11759.04
NOF,11759.04,11760.04
FAF,11760.04,11761.22
SIL,11761.22,11762.09
TVF,11762.09,11763.99
NOF,11763.99,11765.93
TVF,11765.93,11766.86
FAF,11766.86,11768.12
OLF,11768.12,11769.02
TVF,11769.02,11770.96
FAF,11770.96,11771.96
NOF,11771.96,11773.34
FAF,11773.34,11774.34
NOF,11774.34,11777.70
MAF,11777.70,11778.73
OLF,11778.73,11779.72
NOF,11779.72,11781.05
OLF,11781.05,11782.08
NOF,11782.08,11784.29
MAF,11784.29,11785.96
NOF,11785.96,11789.31
FAF,11789.31,11791.30
NOF,11791.30,11792.10
SIL,11792.10,11792.92
FAF,11792.92,11794.73
MAF,11794.73,11795.99
FAF,11795.99,11797.04
MAF,11797.04,11798.92
OLF,11798.92,11801.48
NOF,11801.48,11802.81
FAF,11802.81,11803.61
NOF,11803.61,11805.49
MAF,11805.49,11806.49
OLF,11806.49,11809.22
FAF,11809.22,11810.22
MAF,11810.22,11813.38
OLF,11813.38,11819.04
NOF,11819.04,11819.87
OLF,11819.87,11820.81
CXF,11820.81,11821.70
OLF,11821.70,11823.34
FAF,11823.34,11824.38
OLF,11824.38,11827.85
NOF,11827.85,11828.69
OLF,11828.69,11831.65
FAF,11831.65,11832.45
OLF,11832.45,11834.10
NOF,11834.10,11835.29
OLF,11835.29,11836.78
FAF,11836.78,11837.58
MAF,11837.58,11838.67
OLF,11838.67,11839.70
NOF,11839.70,11840.74
OLF,11840.74,11841.55
TVF,11841.55,11843.30
MAF,11843.30,11844.10
FAF,11844.10,11845.87
OLF,11845.87,11847.19
FAF,11847.19,11848.51
NOF,11848.51,11849.68
OLF,11849.68,11851.12
TVF,11851.12,11852.12
OLF,11852.12,11854.51
TVF,11854.51,11856.01
OLF,11856.01,11857.46
NOF,11857.46,11861.36
OLF,11861.36,11862.35
TVN,11862.35,11863.67
FAF,11863.67,11865.40
OLF,11865.40,11867.46
NOF,11867.46,11868.27
OLF,11868.27,11872.39
TVF,11872.39,11873.90
OLF,11873.90,11875.01
MAF,11875.01,11876.03
OLF,11876.03,11877.86
NOF,11877.86,11878.69
OLF,11878.69,11879.91
NOF,11879.91,11880.74
OLF,11880.74,11881.61
NOF,11881.61,11883.43
OLF,11883.43,11884.49
NOF,11884.49,11886.92
OLF,11886.92,11887.73
NOF,11887.73,11889.19
SIL,11889.19,11889.99
NOF,11889.99,11892.16
OLF,11892.16,11893.31
NOF,11893.31,11894.57
OLF,11894.57,11895.96
NOF,11895.96,11897.52
OLF,11897.52,11906.36
NOF,11906.36,11907.71
OLF,11907.71,11908.91
FAF,11908.91,11910.92
OLF,11910.92,11912.46
NOF,11912.46,11913.33
OLF,11913.33,11914.34
NOF,11914.34,11915.18
OLF,11915.18,11917.46
NOF,11917.46,11919.23
OLF,11919.23,11920.71
FAF,11920.71,11921.86
SIL,11921.86,11922.66
NOF,11922.66,11923.48
FAF,11923.48,11925.82
TVF,11925.82,11926.94
MAF,11926.94,11928.14
OLF,11928.14,11929.15
NOF,11929.15,11930.05
OLF,11930.05,11930.99
NOF,11930.99,11931.88
OLF,11931.88,11932.79
FAF,11932.79,11933.99
TVF,11933.99,11934.79
MAF,11934.79,11935.80
OLF,11935.80,11937.08
NOF,11937.08,11938.90
SIL,11938.90,11939.71
MAF,11939.71,11941.58
FAF,11941.58,11942.75
TVF,11942.75,11943.59
OLF,11943.59,11947.53
MAF,11947.53,11949.00
TVF,11949.00,11950.27
FAF,11950.27,11954.53
MAF,11954.53,11956.24
OLF,11956.24,11957.13
SIL,11957.13,11957.93
FAF,11957.93,11959.41
SIL,11959.41,11960.29
OLF,11960.29,11961.11
FAF,11961.11,11963.05
OLF,11963.05,11964.10
MAF,11964.10,11965.40
OLF,11965.40,11966.51
NOF,11966.51,11967.31
OLF,11967.31,11968.13
NOF,11968.13,11969.04
OLF,11969.04,11970.84
FAF,11970.84,11972.60
NOF,11972.60,11973.98
OLF,11973.98,11974.87
FAF,11974.87,11976.08
NOF,11976.08,11977.53
FAF,11977.53,11978.54
SIL,11978.54,11979.60
NOF,11979.60,11981.05
FAF,11981.05,11982.41
OLF,11982.41,11983.30
NOF,11983.30,11984.12
FAF,11984.12,11985.82
OLF,11985.82,11986.81
NOF,11986.81,11987.61
OLF,11987.61,11988.41
NOF,11988.41,11990.89
SIL,11990.89,11991.70
FAF,11991.70,11992.90
SIL,11992.90,11993.82
FAF,11993.82,11994.98
NOF,11994.98,11996.52
MAF,11996.52,11997.53
NOF,11997.53,11998.82
MAF,11998.82,12000.22
NOF,12000.22,12001.85
SIL,12001.85,12002.73
NOF,12002.73,12003.90
MAF,12003.90,12005.26
NOF,12005.26,12006.15
FAF,12006.15,12007.96
OLF,12007.96,12009.34
TVF,12009.34,12010.48
NOF,12010.48,12015.45
CXF,12015.45,12016.26
OLF,12016.26,12019.34
TVF,12019.34,12020.22
OLF,12020.22,12022.03
NOF,12022.03,12022.83
OLF,12022.83,12024.75
FAF,12024.75,12027.19
MAF,12027.19,12027.99
OLF,12027.99,12028.80
SIL,12028.80,12029.60
FAF,12029.60,12030.60
OLF,12030.60,12031.72
NOF,12031.72,12032.95
MAN,12032.95,12033.99
OLF,12033.99,12034.79
MAF,12034.79,12035.79
OLF,12035.79,12036.59
MAF,12036.59,12038.47
NOF,12038.47,12039.31
OLF,12039.31,12041.51
MAF,12041.51,12042.52
OLF,12042.52,12044.66
TVF,12044.66,12045.74
OLF,12045.74,12050.13
NOF,12050.13,12051.00
OLF,12051.00,12051.82
NOF,12051.82,12056.68
FAF,12056.68,12057.69
OLF,12057.69,12058.54
NOF,12058.54,12059.77
SIL,12059.77,12060.70
OLF,12060.70,12061.79
SIL,12061.79,12062.99
NOF,12062.99,12070.48
CXF,12070.48,12071.28
OLF,12071.28,12074.83
CXF,12074.83,12075.63
TVF,12075.63,12076.76
OLF,12076.76,12078.19
FAF,12078.19,12079.48
OLF,12079.48,12080.92
NOF,12080.92,12083.64
FAF,12083.64,12084.64
OLF,12084.64,12085.44
FAF,12085.44,12086.70
NOF,12086.70,12087.51
OLF,12087.51,12088.43
NOF,12088.43,12089.39
OLF,12089.39,12092.46
NON,12092.46,12093.54
OLF,12093.54,12096.15
FAF,12096.15,12097.15
OLF,12097.15,12098.86
NOF,12098.86,12101.02
OLF,12101.02,12101.82
FAF,12101.82,12102.86
OLF,12102.86,12103.99
NOF,12103.99,12104.95
OLF,12104.95,12106.89
FAF,12106.89,12107.89
NOF,12107.89,12110.23
OLF,12110.23,12111.08
NOF,12111.08,12112.00
OLF,12112.00,12112.80
NOF,12112.80,12113.65
CXF,12113.65,12114.69
NOF,12114.69,12117.25
OLF,12117.25,12122.65
NOF,12122.65,12123.78
OLF,12123.78,12124.64
NOF,12124.64,12125.44
OLF,12125.44,12126.43
NOF,12126.43,12127.23
OLF,12127.23,12128.18
NOF,12128.18,12130.32
OLF,12130.32,12133.20
NOF,12133.20,12135.90
OLF,12135.90,12136.78
NOF,12136.78,12137.58
OLF,12137.58,12138.45
FAF,12138.45,12139.45
OLF,12139.45,12140.49
MAF,12140.49,12141.49
NOF,12141.49,12143.38
OLF,12143.38,12146.42
MAF,12146.42,12147.22
OLF,12147.22,12149.84
NOF,12149.84,12150.86
OLF,12150.86,12151.74
MAF,12151.74,12152.77
OLF,12152.77,12153.58
MAF,12153.58,12156.75
NOF,12156.75,12157.55
OLF,12157.55,12158.39
NOF,12158.39,12159.19
OLF,12159.19,12162.00
TVF,12162.00,12163.23
OLF,12163.23,12164.25
MAF,12164.25,12165.25
OLF,12165.25,12166.15
MAF,12166.15,12167.31
OLF,12167.31,12174.74
CXF,12174.74,12175.54
TVF,12175.54,12177.10
OLF,12177.10,12178.15
NOF,12178.15,12180.08
MAF,12180.08,12181.08
OLF,12181.08,12182.51
NOF,12182.51,12183.31
OLF,12183.31,12184.41
NOF,12184.41,12185.43
OLN,12185.43,12186.26
FAF,12186.26,12187.26
OLF,12187.26,12196.06
CXN,12196.06,12196.86
MAF,12196.86,12197.86
CXN,12197.86,12199.49
NOF,12199.49,12200.40
CXN,12200.40,12201.20
OLN,12201.20,12204.65
CXN,12204.65,12206.23
OLF,12206.23,12207.44
MAF,12207.44,12208.78
OLF,12208.78,12210.26
CXF,12210.26,12211.18
OLF,12211.18,12217.94
FAF,12217.94,12219.29
OLF,12219.29,12220.15
CXN,12220.15,12220.95
OLF,12220.95,12226.91
NOF,12226.91,12228.53
OLF,12228.53,12230.79
MAN,12230.79,12231.79
OLF,12231.79,12235.69
CXF,12235.69,12236.49
OLF,12236.49,12238.75
FAF,12238.75,12239.75
NOF,12239.75,12240.90
OLF,12240.90,12242.23
MAN,12242.23,12243.23
FAF,12243.23,12244.24
OLF,12244.24,12245.07
FAF,12245.07,12246.46
CXN,12246.46,12248.03
OLN,12248.03,12249.15
MAN,12249.15,12250.20
OLF,12250.20,12253.64
CXN,12253.64,12254.95
NOF,12254.95,12256.58
CXF,12256.58,12257.39
OLN,12257.39,12258.85
CXN,12258.85,12259.65
OLN,12259.65,12260.54
CXN,12260.54,12261.34
OLF,12261.34,12263.67
NOF,12263.67,12264.47
OLF,12264.47,12273.55
FAF,12273.55,12274.59
OLF,12274.59,12278.88
CXN,12278.88,12279.73
OLN,12279.73,12280.91
CXN,12280.91,12281.72
OLF,12281.72,12287.05
NOF,12287.05,12287.89
OLF,12287.89,12289.58
NOF,12289.58,12290.38
OLF,12290.38,12293.41
CXN,12293.41,12294.22
NOF,12294.22,12295.16
OLF,12295.16,12299.84
MAN,12299.84,12301.65
OLF,12301.65,12305.61
MAN,12305.61,12306.61
OLF,12306.61,12313.13
MAF,12313.13,12314.27
OLF,12314.27,12315.23
TVF,12315.23,12316.58
MAF,12316.58,12317.76
OLF,12317.76,12320.26
FAF,12320.26,12321.31
OLF,12321.31,12327.70
MAF,12327.70,12328.50
OLF,12328.50,12329.89
NOF,12329.89,12330.73
OLF,12330.73,12337.44
NOF,12337.44,12338.24
TVF,12338.24,12340.06
OLF,12340.06,12349.77
NOF,12349.77,12351.44
OLF,12351.44,12355.08
NOF,12355.08,12356.63
OLF,12356.63,12360.20
SIL,12360.20,12361.25
NOF,12361.25,12362.46
SIL,12362.46,12363.27
OLF,12363.27,12364.25
MAF,12364.25,12365.63
OLF,12365.63,12366.88
FAF,12366.88,12367.91
OLF,12367.91,12369.29
FAF,12369.29,12370.29
OLF,12370.29,12371.66
FAF,12371.66,12372.66
OLF,12372.66,12374.71
NOF,12374.71,12376.24
MAF,12376.24,12377.38
OLF,12377.38,12378.45
NOF,12378.45,12379.60
OLF,12379.60,12380.40
FAF,12380.40,12381.62
OLF,12381.62,12383.13
SIL,12383.13,12383.93
OLF,12383.93,12384.94
NOF,12384.94,12385.76
FAF,12385.76,12386.76
NOF,12386.76,12388.56
MAF,12388.56,12389.56
NOF,12389.56,12390.78
SIL,12390.78,12391.58
OLF,12391.58,12393.22
MAF,12393.22,12394.23
NOF,12394.23,12395.74
OLF,12395.74,12396.86
NOF,12396.86,12397.69
OLF,12397.69,12398.80
FAF,12398.80,12399.83
OLF,12399.83,12400.95
NOF,12400.95,12402.94
FAF,12402.94,12403.94
NOF,12403.94,12404.74
OLF,12404.74,12405.54
NOF,12405.54,12406.36
OLF,12406.36,12407.16
MAF,12407.16,12408.16
NOF,12408.16,12408.97
OLF,12408.97,12411.72
NOF,12411.72,12413.37
OLF,12413.37,12415.29
NOF,12415.29,12416.44
OLF,12416.44,12417.53
NOF,12417.53,12418.34
OLF,12418.34,12419.57
NOF,12419.57,12420.43
OLF,12420.43,12421.81
MAF,12421.81,12422.89
OLF,12422.89,12427.99
SIL,12427.99,12428.83
OLF,12428.83,12430.63
FAF,12430.63,12432.21
CXF,12432.21,12433.01
MAF,12433.01,12434.01
OLF,12434.01,12436.42
MAF,12436.42,12438.69
FAF,12438.69,12440.01
SIL,12440.01,12440.81
OLF,12440.81,12443.05
NOF,12443.05,12444.30
FAF,12444.30,12445.82
NOF,12445.82,12447.15
FAF,12447.15,12448.30
OLF,12448.30,12449.55
NOF,12449.55,12450.97
OLF,12450.97,12452.94
MAF,12452.94,12453.94
OLF,12453.94,12454.85
FAF,12454.85,12456.12
MAF,12456.12,12457.12
OLF,12457.12,12459.93
MAF,12459.93,12460.93
OLF,12460.93,12462.39
NOF,12462.39,12463.24
FAF,12463.24,12464.44
NOF,12464.44,12466.31
MAF,12466.31,12467.84
NOF,12467.84,12468.68
FAF,12468.68,12469.55
NOF,12469.55,12470.35
OLF,12470.35,12471.30
FAF,12471.30,12472.71
OLF,12472.71,12473.68
MAF,12473.68,12475.02
OLF,12475.02,12476.43
MAF,12476.43,12479.38
NOF,12479.38,12480.19
TVF,12480.19,12480.99
FAF,12480.99,12482.82
OLF,12482.82,12484.58
CXF,12484.58,12485.40
NOF,12485.40,12487.25
OLF,12487.25,12488.44
MAF,12488.44,12489.49
FAF,12489.49,12490.63
MAF,12490.63,12491.83
OLF,12491.83,12493.43
MAF,12493.43,12494.43
NOF,12494.43,12495.31
FAF,12495.31,12497.34
MAF,12497.34,12498.62
NOF,12498.62,12499.43
OLF,12499.43,12500.28
NOF,12500.28,12501.68
OLF,12501.68,12502.94
FAF,12502.94,12503.97
OLF,12503.97,12505.58
NOF,12505.58,12506.49
OLF,12506.49,12510.27
NOF,12510.27,12511.09
FAF,12511.09,12512.12
OLF,12512.12,12514.44
MAF,12514.44,12515.29
OLF,12515.29,12516.60
NOF,12516.60,12518.17
OLF,12518.17,12521.15
MAF,12521.15,12522.08
CXF,12522.08,12523.11
FAF,12523.11,12525.39
NOF,12525.39,12526.19
OLF,12526.19,12527.10
NOF,12527.10,12527.90
OLF,12527.90,12529.47
NOF,12529.47,12530.46
OLF,12530.46,12531.51
FAF,12531.51,12532.56
OLF,12532.56,12534.28
NOF,12534.28,12538.10
OLF,12538.10,12539.80
NOF,12539.80,12540.67
MAF,12540.67,12541.68
OLF,12541.68,12542.48
NOF,12542.48,12544.30
OLF,12544.30,12545.17
NOF,12545.17,12549.92
SIL,12549.92,12551.26
OLF,12551.26,12552.06
SIL,12552.06,12552.86
NOF,12552.86,12555.14
CXF,12555.14,12555.96
OLF,12555.96,12558.23
SIL,12558.23,12559.03
OLF,12559.03,12563.56
SIL,12563.56,12564.38
OLF,12564.38,12568.78
NOF,12568.78,12569.77
OLF,12569.77,12570.68
FAF,12570.68,12571.68
OLF,12571.68,12573.73
NOF,12573.73,12574.70
OLF,12574.70,12577.74
NOF,12577.74,12578.56
OLF,12578.56,12580.90
MAF,12580.90,12581.90
OLF,12581.90,12582.92
NOF,12582.92,12586.65
OLF,12586.65,12587.45
NOF,12587.45,12588.32
FAF,12588.32,12589.47
OLF,12589.47,12590.51
FAF,12590.51,12591.69
OLF,12591.69,12592.82
CXF,12592.82,12594.37
OLF,12594.37,12596.06
FAF,12596.06,12597.08
OLF,12597.08,12598.09
NOF,12598.09,12598.89
OLF,12598.89,12599.73
NOF,12599.73,12600.57
CXF,12600.57,12601.70
OLF,12601.70,12606.17
TVF,12606.17,12607.17
OLF,12607.17,12608.23
NOF,12608.23,12609.65
OLF,12609.65,12613.70
NOF,12613.70,12615.04
OLF,12615.04,12616.06
CXN,12616.06,12617.43
OLF,12617.43,12618.72
NOF,12618.72,12619.57
CXF,12619.57,12620.46
OLF,12620.46,12621.63
NOF,12621.63,12622.43
CXF,12622.43,12623.24
OLF,12623.24,12624.04
FAF,12624.04,12625.04
NOF,12625.04,12625.88
SIL,12625.88,12626.69
NOF,12626.69,12627.50
OLF,12627.50,12629.89
FAF,12629.89,12631.02
OLF,12631.02,12633.77
NOF,12633.77,12635.57
CXF,12635.57,12636.46
OLF,12636.46,12637.78
NOF,12637.78,12638.61
CXF,12638.61,12639.54
FAF,12639.54,12640.74
MAF,12640.74,12641.81
OLF,12641.81,12644.41
FAF,12644.41,12646.34
CXF,12646.34,12647.70
OLF,12647.70,12649.54
NOF,12649.54,12651.97
OLF,12651.97,12652.78
NOF,12652.78,12654.12
OLF,12654.12,12655.39
FAF,12655.39,12657.77
OLF,12657.77,12658.63
FAF,12658.63,12660.46
OLF,12660.46,12661.26
SIL,12661.26,12662.06
OLF,12662.06,12663.66
MAF,12663.66,12664.46
CXF,12664.46,12665.39
OLF,12665.39,12666.29
SIL,12666.29,12667.40
OLF,12667.40,12668.66
FAF,12668.66,12671.11
NOF,12671.11,12671.92
OLF,12671.92,12678.52
CXF,12678.52,12679.63
FAF,12679.63,12680.67
CXF,12680.67,12681.64
NOF,12681.64,12685.11
OLF,12685.11,12686.15
FAF,12686.15,12687.48
OLF,12687.48,12688.53
FAF,12688.53,12689.53
NOF,12689.53,12690.40
OLF,12690.40,12691.33
CXF,12691.33,12692.13
OLF,12692.13,12692.93
TVF,12692.93,12693.93
OLF,12693.93,12701.51
CXF,12701.51,12702.39
NOF,12702.39,12703.19
OLF,12703.19,12704.06
FAF,12704.06,12704.92
SIL,12704.92,12705.72
OLF,12705.72,12708.73
CXF,12708.73,12709.97
FAF,12709.97,12712.30
SIL,12712.30,12713.34
OLF,12713.34,12715.06
NOF,12715.06,12716.15
OLF,12716.15,12716.95
NOF,12716.95,12717.75
OLF,12717.75,12725.90
NOF,12725.90,12727.84
SIL,12727.84,12728.72
NOF,12728.72,12735.11
SIL,12735.11,12736.85
CXF,12736.85,12737.67
OLF,12737.67,12738.51
CXF,12738.51,12739.31
SIL,12739.31,12740.29
OLF,12740.29,12741.35
NOF,12741.35,12742.34
OLF,12742.34,12743.16
NOF,12743.16,12744.60
OLF,12744.60,12745.47
NOF,12745.47,12746.61
OLF,12746.61,12747.70
FAF,12747.70,12748.73
NOF,12748.73,12749.53
OLF,12749.53,12750.57
NOF,12750.57,12751.40
OLF,12751.40,12752.20
MAF,12752.20,12753.20
OLF,12753.20,12760.88
MAF,12760.88,12762.66
OLF,12762.66,12766.99
MAF,12766.99,12767.79
OLF,12767.79,12769.51
MAF,12769.51,12771.48
OLF,12771.48,12773.56
MAF,12773.56,12774.77
OLF,12774.77,12775.69
NOF,12775.69,12776.81
TVF,12776.81,12778.10
OLF,12778.10,12779.45
NOF,12779.45,12781.04
OLF,12781.04,12781.95
MAF,12781.95,12782.98
OLF,12782.98,12785.30
NOF,12785.30,12786.24
OLF,12786.24,12793.40
MAF,12793.40,12795.60
NOF,12795.60,12796.40
OLF,12796.40,12797.81
MAF,12797.81,12798.81
OLF,12798.81,12802.01
MAF,12802.01,12803.03
OLF,12803.03,12803.83
MAF,12803.83,12804.83
FAF,12804.83,12805.90
MAF,12805.90,12806.90
OLF,12806.90,12809.47
MAF,12809.47,12811.21
OLF,12811.21,12812.02
NOF,12812.02,12815.63
OLF,12815.63,12819.67
MAF,12819.67,12820.67
OLF,12820.67,12826.59
MAF,12826.59,12827.69
OLF,12827.69,12828.57
MAF,12828.57,12829.63
FAF,12829.63,12831.17
MAF,12831.17,12832.79
OLF,12832.79,12836.18
FAF,12836.18,12837.39
OLF,12837.39,12846.47
FAF,12846.47,12847.84
OLF,12847.84,12862.21
NOF,12862.21,12863.01
OLF,12863.01,12863.97
MAF,12863.97,12865.03
OLN,12865.03,12866.23
MAF,12866.23,12867.25
OLF,12867.25,12868.50
CHNNSP,12868.50,12869.10
OLF,12869.10,12870.17
MAF,12870.17,12871.18
OLF,12871.18,12881.35
NOF,12881.35,12882.41
OLN,12882.41,12883.24
NOF,12883.24,12884.13
OLF,12884.13,12886.09
NOF,12886.09,12886.97
OLF,12886.97,12906.45
NOF,12906.45,12907.27
OLF,12907.27,12908.07
NOF,12908.07,12908.87
OLF,12908.87,12912.71
MAF,12912.71,12913.82
OLF,12913.82,12914.62
CXF,12914.62,12915.42
OLF,12915.42,12922.44
MAF,12922.44,12924.60
OLF,12924.60,12925.98
MAF,12925.98,12927.13
FAF,12927.13,12928.20
OLF,12928.20,12929.22
MAF,12929.22,12930.76
NOF,12930.76,12931.58
CXF,12931.58,12932.38
OLF,12932.38,12934.44
CXF,12934.44,12935.38
OLF,12935.38,12937.04
NOF,12937.04,12938.41
TVF,12938.41,12939.22
NOF,12939.22,12940.26
OLF,12940.26,12944.02
CXF,12944.02,12944.85
OLF,12944.85,12947.47
NOF,12947.47,12948.83
OLF,12948.83,12950.02
NOF,12950.02,12950.82
OLF,12950.82,12952.78
FAN,12952.78,12953.58
CXF,12953.58,12954.38
OLF,12954.38,12960.10
NOF,12960.10,12961.81
TVN,12961.81,12962.81
OLF,12962.81,12963.61
TVN,12963.61,12965.36
OLF,12965.36,12972.58
NOF,12972.58,12974.25
OLN,12974.25,12976.00
NON,12976.00,12976.87
OLF,12976.87,12977.79
MAF,12977.79,12978.39
OLF,12978.39,12991.89
NOF,12991.89,12992.72
MAF,12992.72,12993.80
OLF,12993.80,12994.64
TVF,12994.64,12995.64
OLF,12995.64,12996.44
NOF,12996.44,12998.00
OLF,12998.00,12999.96
MAF,12999.96,13001.04
OLF,13001.04,13002.96
FAF,13002.96,13004.75
MAF,13004.75,13005.84
NOF,13005.84,13006.83
OLF,13006.83,13014.93
MAF,13014.93,13015.94
OLF,13015.94,13016.54
MAF,13016.54,13017.55
OLF,13017.55,13019.35
CXF,13019.35,13020.34
NOF,13020.34,13021.21
OLF,13021.21,13022.28
FAF,13022.28,13023.29
OLF,13023.29,13025.43
FAF,13025.43,13026.44
OLF,13026.44,13027.24
FAF,13027.24,13028.69
OLF,13028.69,13029.78
NOF,13029.78,13030.60
OLF,13030.60,13034.51
NOF,13034.51,13035.31
OLF,13035.31,13036.15
NOF,13036.15,13037.17
OLF,13037.17,13039.01
FAF,13039.01,13040.55
CXN,13040.55,13041.43
OLF,13041.43,13048.43
FAF,13048.43,13049.57
OLF,13049.57,13052.48
NOF,13052.48,13053.45
FAF,13053.45,13055.02
OLF,13055.02,13057.58
FAF,13057.58,13060.72
OLF,13060.72,13061.52
FAF,13061.52,13063.39
OLF,13063.39,13066.06
OLN,13066.06,13067.63
FAF,13067.63,13069.36
OLF,13069.36,13071.40
NOF,13071.40,13072.35
OLF,13072.35,13074.08
NOF,13074.08,13075.52
OLF,13075.52,13079.73
CXF,13079.73,13080.55
OLF,13080.55,13081.42
NOF,13081.42,13082.36
OLF,13082.36,13086.12
NOF,13086.12,13087.27
OLF,13087.27,13088.61
FAF,13088.61,13089.95
OLF,13089.95,13090.87
MAF,13090.87,13091.93
OLF,13091.93,13092.94
FAF,13092.94,13094.11
OLF,13094.11,13095.98
NOF,13095.98,13096.90
OLF,13096.90,13100.03
NOF,13100.03,13101.15
OLF,13101.15,13104.31
NOF,13104.31,13105.53
SIL,13105.53,13106.73
CXF,13106.73,13108.05
SIL,13108.05,13109.28
NOF,13109.28,13110.08
SIL,13110.08,13110.91
NOF,13110.91,13114.44
OLF,13114.44,13120.06
CXF,13120.06,13120.86
OLF,13120.86,13122.33
NOF,13122.33,13123.99
OLF,13123.99,13133.17
CXF,13133.17,13134.02
OLF,13134.02,13135.36
NOF,13135.36,13138.97
OLF,13138.97,13143.50
NOF,13143.50,13144.78
OLF,13144.78,13146.06
NOF,13146.06,13147.26
OLF,13147.26,13149.00
NOF,13149.00,13150.13
OLF,13150.13,13151.44
MAF,13151.44,13152.85
OLF,13152.85,13153.95
FAF,13153.95,13154.95
OLF,13154.95,13156.24
NOF,13156.24,13157.05
OLF,13157.05,13157.89
NOF,13157.89,13162.12
OLF,13162.12,13165.21
NOF,13165.21,13166.73
OLF,13166.73,13168.04
NOF,13168.04,13169.08
FAF,13169.08,13170.14
OLF,13170.14,13172.89
NOF,13172.89,13174.50
OLF,13174.50,13175.70
CXF,13175.70,13176.61
OLF,13176.61,13178.36
NOF,13178.36,13179.16
OLF,13179.16,13183.15
NOF,13183.15,13184.29
OLF,13184.29,13185.09
NOF,13185.09,13185.91
OLF,13185.91,13188.67
NOF,13188.67,13189.47
OLF,13189.47,13190.31
NOF,13190.31,13191.31
OLF,13191.31,13192.12
NOF,13192.12,13193.00
OLF,13193.00,13193.81
NOF,13193.81,13194.92
OLF,13194.92,13195.84
NOF,13195.84,13196.70
OLF,13196.70,13198.05
NOF,13198.05,13199.37
OLF,13199.37,13201.25
NOF,13201.25,13203.07
OLF,13203.07,13206.30
NOF,13206.30,13207.13
