segtype,startsec,endsec
CHNSP,22653.24,22653.84
OLN,22653.84,22654.64
CHNNSP,22654.64,22657.29
OLN,22657.29,22658.18
CHNNSP,22658.18,22659.45
OLN,22659.45,22660.28
CHNNSP,22660.28,22661.24
FAN,22661.24,22662.59
CHNSP,22662.59,22663.49
OLN,22663.49,22664.30
CHNSP,22664.30,22665.47
OLN,22665.47,22666.73
CHNNSP,22666.73,22669.32
OLN,22669.32,22670.53
CHNNSP,22670.53,22672.56
OLN,22672.56,22673.36
CHNNSP,22673.36,22674.61
FAN,22674.61,22675.61
OLN,22675.61,22676.82
FAN,22676.82,22678.16
CHNNSP,22678.16,22679.10
FAN,22679.10,22679.90
CHNNSP,22679.90,22681.16
OLN,22681.16,22681.99
CHNNSP,22681.99,22682.59
OLN,22682.59,22683.41
CHNNSP,22683.41,22684.02
FAN,22684.02,22685.09
OLN,22685.09,22686.51
CHNNSP,22686.51,22687.11
OLN,22687.11,22688.38
CHNNSP,22688.38,22689.74
OLN,22689.74,22690.59
CHNNSP,22690.59,22691.84
OLN,22691.84,22692.64
CHNSP,22692.64,22693.82
OLN,22693.82,22694.64
CHNNSP,22694.64,22695.85
CHNSP,22695.85,22696.85
FAN,22696.85,22697.45
FAN,22697.45,22698.46
OLN,22698.46,22699.47
CHNSP,22699.47,22700.09
FAN,22700.09,22701.34
OLN,22701.34,22702.16
NOF,22702.16,22702.99
FAN,22702.99,22704.46
OLN,22704.46,22705.93
CHNNSP,22705.93,22710.12
OLN,22710.12,22710.92
CHNNSP,22710.92,22716.43
OLN,22716.43,22717.23
CHNSP,22717.23,22718.23
OLN,22718.23,22719.79
CHNSP,22719.79,22720.39
OLN,22720.39,22721.19
NON,22721.19,22721.99
OLN,22721.99,22727.68
NON,22727.68,22728.48
OLN,22728.48,22731.59
FAN,22731.59,22733.07
OLN,22733.07,22734.57
NON,22734.57,22735.38
OLN,22735.38,22736.49
NOF,22736.49,22737.29
OLF,22737.29,22739.06
FAN,22739.06,22740.06
NON,22740.06,22741.03
OLN,22741.03,22742.50
CHNSP,22742.50,22743.44
OLN,22743.44,22744.35
CHNSP,22744.35,22745.29
OLF,22745.29,22746.68
CHNNSP,22746.68,22747.63
OLN,22747.63,22748.43
CHNSP,22748.43,22749.03
OLN,22749.03,22751.08
CHNSP,22751.08,22751.68
OLN,22751.68,22752.48
FAN,22752.48,22753.75
OLF,22753.75,22754.63
FAN,22754.63,22755.63
CHNNSP,22755.63,22758.28
OLN,22758.28,22759.10
CHNNSP,22759.10,22759.97
CHNSP,22759.97,22760.97
OLN,22760.97,22762.34
CHNNSP,22762.34,22764.21
OLN,22764.21,22765.61
CHNNSP,22765.61,22770.11
OLN,22770.11,22770.91
CHNNSP,22770.91,22775.64
OLN,22775.64,22776.44
CHNNSP,22776.44,22778.95
OLN,22778.95,22780.09
CHNNSP,22780.09,22782.65
OLN,22782.65,22783.72
CHNNSP,22783.72,22784.68
OLN,22784.68,22785.51
CHNNSP,22785.51,22786.35
CHNNSP,22786.35,22787.93
OLF,22787.93,22788.73
NOF,22788.73,22790.30
SIL,22790.30,22791.11
NOF,22791.11,22792.17
SIL,22792.17,22793.26
NOF,22793.26,22797.27
OLF,22797.27,22798.07
NOF,22798.07,22800.08
OLF,22800.08,22801.27
NOF,22801.27,22804.61
SIL,22804.61,22805.41
NOF,22805.41,22806.21
SIL,22806.21,22817.52
FAN,22817.52,22818.55
TVF,22818.55,22819.58
MAN,22819.58,22821.24
SIL,22821.24,22822.04
NOF,22822.04,22824.13
OLF,22824.13,22825.02
NOF,22825.02,22827.15
SIL,22827.15,22828.34
FAN,22828.34,22829.35
NOF,22829.35,22830.69
FAN,22830.69,22831.69
MAN,22831.69,22832.69
NOF,22832.69,22833.54
SIL,22833.54,22834.78
FAN,22834.78,22835.99
NOF,22835.99,22836.94
FAN,22836.94,22837.94
SIL,22837.94,22838.74
FAN,22838.74,22841.01
MAN,22841.01,22842.02
SIL,22842.02,22843.16
NOF,22843.16,22843.96
SIL,22843.96,22844.79
NOF,22844.79,22845.81
SIL,22845.81,22848.47
FAF,22848.47,22849.47
OLF,22849.47,22850.27
FAN,22850.27,22851.54
SIL,22851.54,22852.34
NOF,22852.34,22853.14
SIL,22853.14,22853.94
NOF,22853.94,22854.99
FAN,22854.99,22856.71
NOF,22856.71,22858.02
FAN,22858.02,22859.55
NOF,22859.55,22860.35
OLF,22860.35,22863.85
OLN,22863.85,22864.66
FAN,22864.66,22866.45
MAN,22866.45,22869.21
FAN,22869.21,22870.21
SIL,22870.21,22871.41
NOF,22871.41,22875.19
OLN,22875.19,22875.99
NON,22875.99,22877.45
FAF,22877.45,22878.45
NOF,22878.45,22880.57
SIL,22880.57,22881.41
FAN,22881.41,22882.49
NOF,22882.49,22883.48
SIL,22883.48,22884.62
FAF,22884.62,22885.62
NOF,22885.62,22887.33
FAN,22887.33,22888.66
NOF,22888.66,22898.07
OLN,22898.07,22898.87
NON,22898.87,22899.67
OLN,22899.67,22900.87
NON,22900.87,22902.62
OLN,22902.62,22903.43
NON,22903.43,22912.26
OLN,22912.26,22913.07
NON,22913.07,22917.85
FAN,22917.85,22918.85
NON,22918.85,22921.27
CHNSP,22921.27,22921.94
NON,22921.94,22923.33
FAN,22923.33,22924.33
NON,22924.33,22925.48
OLN,22925.48,22926.37
FAN,22926.37,22927.37
NON,22927.37,22932.98
OLN,22932.98,22933.78
NOF,22933.78,22934.59
OLN,22934.59,22936.47
NON,22936.47,22938.62
OLN,22938.62,22939.43
NON,22939.43,22942.84
NOF,22942.84,22943.71
NON,22943.71,22944.51
OLN,22944.51,22946.02
NON,22946.02,22947.60
CHNSP,22947.60,22948.20
NOF,22948.20,22949.09
OLF,22949.09,22950.44
NOF,22950.44,22951.42
OLF,22951.42,22952.91
NOF,22952.91,22953.71
OLF,22953.71,22955.77
FAN,22955.77,22956.78
NOF,22956.78,22960.93
CHNNSP,22960.93,22961.74
NON,22961.74,22963.78
OLN,22963.78,22964.58
FAN,22964.58,22971.68
NOF,22971.68,22973.20
OLN,22973.20,22974.63
FAN,22974.63,22976.93
NOF,22976.93,22977.73
OLN,22977.73,22978.78
NOF,22978.78,22982.57
FAN,22982.57,22984.65
OLN,22984.65,22985.49
FAN,22985.49,22987.65
OLN,22987.65,22988.45
FAN,22988.45,22990.34
OLN,22990.34,22991.66
FAN,22991.66,22994.74
OLF,22994.74,22995.54
FAN,22995.54,22997.51
OLF,22997.51,22998.36
FAN,22998.36,22999.36
NOF,22999.36,23000.26
FAN,23000.26,23001.26
OLN,23001.26,23002.06
FAN,23002.06,23004.12
NOF,23004.12,23011.87
OLN,23011.87,23012.80
NOF,23012.80,23017.14
SIL,23017.14,23018.02
NOF,23018.02,23018.82
SIL,23018.82,23019.62
NOF,23019.62,23020.49
FAN,23020.49,23021.62
OLN,23021.62,23023.53
NOF,23023.53,23026.96
FAF,23026.96,23027.98
OLN,23027.98,23028.81
FAN,23028.81,23030.32
NOF,23030.32,23031.75
FAN,23031.75,23033.49
OLN,23033.49,23034.51
MAN,23034.51,23035.86
OLF,23035.86,23036.66
FAN,23036.66,23037.66
OLN,23037.66,23040.83
NOF,23040.83,23041.64
OLF,23041.64,23042.44
NOF,23042.44,23047.32
FAN,23047.32,23048.32
NOF,23048.32,23049.72
FAN,23049.72,23050.72
MAN,23050.72,23052.26
NOF,23052.26,23053.69
SIL,23053.69,23054.62
MAF,23054.62,23055.63
FAF,23055.63,23056.63
OLN,23056.63,23057.53
NOF,23057.53,23060.00
OLN,23060.00,23060.82
FAF,23060.82,23063.48
MAN,23063.48,23064.48
NON,23064.48,23065.29
MAN,23065.29,23066.31
NOF,23066.31,23067.46
SIL,23067.46,23068.26
FAN,23068.26,23070.18
MAF,23070.18,23071.23
OLF,23071.23,23072.03
MAF,23072.03,23073.03
NOF,23073.03,23075.04
FAN,23075.04,23076.86
NOF,23076.86,23084.57
FAF,23084.57,23085.93
NOF,23085.93,23087.32
FAN,23087.32,23089.12
NOF,23089.12,23090.27
SIL,23090.27,23091.38
NOF,23091.38,23092.42
SIL,23092.42,23093.28
FAN,23093.28,23094.35
NOF,23094.35,23096.08
FAN,23096.08,23097.08
NON,23097.08,23099.39
FAN,23099.39,23099.99
NOF,23099.99,23101.04
OLN,23101.04,23101.99
NOF,23101.99,23112.89
OLN,23112.89,23113.69
NON,23113.69,23115.70
OLN,23115.70,23116.61
NOF,23116.61,23117.75
CHF,23117.75,23119.33
NOF,23119.33,23120.18
MAF,23120.18,23120.81
SIL,23120.81,23121.61
OLN,23121.61,23122.43
OLF,23122.43,23123.79
NOF,23123.79,23125.01
OLN,23125.01,23125.82
NOF,23125.82,23126.64
OLN,23126.64,23127.49
NOF,23127.49,23128.32
OLF,23128.32,23129.13
SIL,23129.13,23140.85
FAF,23140.85,23141.85
SIL,23141.85,23144.32
FAF,23144.32,23145.57
SIL,23145.57,23146.73
FAN,23146.73,23147.91
SIL,23147.91,23155.37
NOF,23155.37,23156.17
SIL,23156.17,23157.03
MAN,23157.03,23158.35
SIL,23158.35,23160.10
FAN,23160.10,23161.11
SIL,23161.11,23161.91
FAF,23161.91,23162.78
SIL,23162.78,23163.82
NOF,23163.82,23165.16
SIL,23165.16,23167.09
NOF,23167.09,23168.13
SIL,23168.13,23170.91
MAF,23170.91,23171.80
SIL,23171.80,23173.13
NOF,23173.13,23174.90
SIL,23174.90,23206.04
NOF,23206.04,23208.81
OLF,23208.81,23209.83
FAF,23209.83,23210.83
NOF,23210.83,23212.24
SIL,23212.24,23213.41
NOF,23213.41,23214.27
SIL,23214.27,23215.66
FAF,23215.66,23216.66
SIL,23216.66,23217.47
OLF,23217.47,23218.50
NOF,23218.50,23221.31
SIL,23221.31,23223.39
NOF,23223.39,23225.02
SIL,23225.02,23225.91
NOF,23225.91,23227.06
SIL,23227.06,23228.01
FAF,23228.01,23229.67
SIL,23229.67,23231.08
NOF,23231.08,23232.75
SIL,23232.75,23234.00
MAF,23234.00,23235.09
SIL,23235.09,23239.32
FAF,23239.32,23240.46
SIL,23240.46,23241.85
MAF,23241.85,23242.88
FAF,23242.88,23244.41
SIL,23244.41,23246.44
OLF,23246.44,23248.03
FAF,23248.03,23249.03
SIL,23249.03,23250.40
NOF,23250.40,23251.25
SIL,23251.25,23252.43
FAF,23252.43,23253.23
SIL,23253.23,23254.15
FAF,23254.15,23255.79
NOF,23255.79,23258.55
OLF,23258.55,23259.35
NOF,23259.35,23271.74
OLF,23271.74,23272.54
NOF,23272.54,23293.23
SIL,23293.23,23294.31
NOF,23294.31,23297.80
SIL,23297.80,23298.78
NOF,23298.78,23299.64
OLF,23299.64,23300.49
NOF,23300.49,23303.86
OLF,23303.86,23304.66
NOF,23304.66,23307.26
SIL,23307.26,23308.12
NOF,23308.12,23308.92
SIL,23308.92,23309.72
NOF,23309.72,23310.70
SIL,23310.70,23312.08
NOF,23312.08,23313.19
SIL,23313.19,23317.06
NOF,23317.06,23317.86
SIL,23317.86,23319.78
NOF,23319.78,23320.94
SIL,23320.94,23321.97
OLF,23321.97,23322.77
SIL,23322.77,23323.61
NOF,23323.61,23324.50
SIL,23324.50,23325.97
NOF,23325.97,23327.15
SIL,23327.15,23329.05
NOF,23329.05,23330.22
SIL,23330.22,23331.34
NOF,23331.34,23332.29
SIL,23332.29,23333.67
NOF,23333.67,23334.88
SIL,23334.88,23335.96
NOF,23335.96,23336.90
SIL,23336.90,23338.26
NOF,23338.26,23340.02
SIL,23340.02,23341.40
FAF,23341.40,23342.57
SIL,23342.57,23343.69
NOF,23343.69,23344.58
SIL,23344.58,23346.77
NOF,23346.77,23347.72
SIL,23347.72,23349.87
OLF,23349.87,23350.83
SIL,23350.83,23352.22
MAF,23352.22,23353.39
SIL,23353.39,23354.49
NOF,23354.49,23355.39
SIL,23355.39,23357.19
NOF,23357.19,23358.02
SIL,23358.02,23359.13
NOF,23359.13,23360.03
SIL,23360.03,23363.03
NOF,23363.03,23364.92
SIL,23364.92,23366.11
NOF,23366.11,23367.31
SIL,23367.31,23368.17
NOF,23368.17,23368.97
SIL,23368.97,23369.91
NOF,23369.91,23370.71
SIL,23370.71,23371.51
NOF,23371.51,23372.36
SIL,23372.36,23375.38
NOF,23375.38,23376.56
SIL,23376.56,23377.65
NOF,23377.65,23381.22
SIL,23381.22,23382.29
NOF,23382.29,23386.20
OLN,23386.20,23387.18
NOF,23387.18,23392.09
SIL,23392.09,23393.05
NOF,23393.05,23395.40
SIL,23395.40,23396.20
OLF,23396.20,23397.11
NOF,23397.11,23398.92
SIL,23398.92,23400.02
NOF,23400.02,23405.96
SIL,23405.96,23406.76
NOF,23406.76,23407.56
SIL,23407.56,23408.56
NOF,23408.56,23409.50
SIL,23409.50,23413.23
NOF,23413.23,23414.12
SIL,23414.12,23415.58
NOF,23415.58,23416.55
SIL,23416.55,23417.35
NOF,23417.35,23418.20
SIL,23418.20,23419.42
NOF,23419.42,23420.34
SIL,23420.34,23423.85
MAF,23423.85,23424.65
SIL,23424.65,23425.63
NOF,23425.63,23430.52
SIL,23430.52,23431.32
NOF,23431.32,23435.89
OLN,23435.89,23436.78
SIL,23436.78,23437.86
NOF,23437.86,23446.82
OLF,23446.82,23447.63
NOF,23447.63,23450.62
SIL,23450.62,23451.84
NOF,23451.84,23453.00
SIL,23453.00,23454.14
NOF,23454.14,23455.63
OLF,23455.63,23456.63
NOF,23456.63,23457.43
FAN,23457.43,23458.43
NOF,23458.43,23459.23
OLF,23459.23,23461.27
SIL,23461.27,23462.26
MAF,23462.26,23463.26
NOF,23463.26,23464.48
MAF,23464.48,23465.29
SIL,23465.29,23466.25
FAF,23466.25,23467.21
SIL,23467.21,23468.62
NOF,23468.62,23469.42
FAF,23469.42,23470.56
SIL,23470.56,23471.75
MAF,23471.75,23473.09
FAF,23473.09,23474.15
NOF,23474.15,23474.99
FAF,23474.99,23476.48
NOF,23476.48,23478.89
FAN,23478.89,23479.92
NOF,23479.92,23481.50
FAF,23481.50,23482.30
OLF,23482.30,23483.11
FAF,23483.11,23484.12
OLF,23484.12,23484.92
FAF,23484.92,23486.43
NOF,23486.43,23487.31
FAF,23487.31,23488.31
NOF,23488.31,23489.11
FAF,23489.11,23490.37
NOF,23490.37,23491.21
OLF,23491.21,23492.01
NOF,23492.01,23493.78
OLF,23493.78,23494.80
NOF,23494.80,23495.69
MAF,23495.69,23496.69
NOF,23496.69,23497.85
FAF,23497.85,23498.87
OLF,23498.87,23499.71
NOF,23499.71,23500.57
SIL,23500.57,23501.64
NOF,23501.64,23510.35
SIL,23510.35,23511.52
NOF,23511.52,23512.71
OLF,23512.71,23513.66
NOF,23513.66,23518.64
OLN,23518.64,23519.47
NON,23519.47,23528.60
SIL,23528.60,23529.86
NOF,23529.86,23532.47
SIL,23532.47,23533.51
NOF,23533.51,23534.95
OLF,23534.95,23535.82
NOF,23535.82,23537.63
FAN,23537.63,23538.63
NOF,23538.63,23539.93
OLF,23539.93,23540.73
NOF,23540.73,23542.61
CHNNSP,23542.61,23543.21
NOF,23543.21,23545.49
CHF,23545.49,23546.09
FAF,23546.09,23547.58
OLF,23547.58,23548.40
NOF,23548.40,23551.57
OLN,23551.57,23552.39
FAN,23552.39,23553.39
CHNSP,23553.39,23553.99
NOF,23553.99,23563.30
SIL,23563.30,23564.39
NOF,23564.39,23570.01
SIL,23570.01,23570.93
NOF,23570.93,23571.79
SIL,23571.79,23572.87
CHF,23572.87,23573.68
SIL,23573.68,23574.48
CHF,23574.48,23575.23
NOF,23575.23,23576.40
SIL,23576.40,23578.99
CHNSP,23578.99,23580.12
NOF,23580.12,23588.68
SIL,23588.68,23589.68
NOF,23589.68,23590.49
SIL,23590.49,23591.31
NOF,23591.31,23592.11
SIL,23592.11,23592.91
NOF,23592.91,23593.83
SIL,23593.83,23594.63
NOF,23594.63,23601.05
CHNNSP,23601.05,23601.65
NOF,23601.65,23611.93
SIL,23611.93,23612.96
NOF,23612.96,23618.10
CHNNSP,23618.10,23618.70
NOF,23618.70,23620.81
CHNNSP,23620.81,23621.79
NOF,23621.79,23624.21
CHNNSP,23624.21,23625.53
CHNNSP,23625.53,23626.37
NOF,23626.37,23627.69
CHNNSP,23627.69,23629.33
OLN,23629.33,23630.22
CHNNSP,23630.22,23634.26
NOF,23634.26,23635.45
CHNNSP,23635.45,23637.00
NOF,23637.00,23639.93
CHNNSP,23639.93,23645.80
CHNSP,23645.80,23647.37
CHNNSP,23647.37,23654.23
OLN,23654.23,23655.03
NOF,23655.03,23656.43
OLF,23656.43,23657.26
NOF,23657.26,23659.61
SIL,23659.61,23664.60
MAF,23664.60,23665.70
SIL,23665.70,23666.59
NOF,23666.59,23667.39
SIL,23667.39,23668.34
NOF,23668.34,23669.19
SIL,23669.19,23671.34
NOF,23671.34,23672.14
SIL,23672.14,23672.94
NOF,23672.94,23677.37
OLN,23677.37,23678.64
NON,23678.64,23679.58
OLN,23679.58,23680.57
NOF,23680.57,23681.41
OLN,23681.41,23682.36
CHNNSP,23682.36,23682.96
OLN,23682.96,23685.39
NOF,23685.39,23686.59
OLF,23686.59,23689.86
NOF,23689.86,23690.69
OLF,23690.69,23691.49
NOF,23691.49,23694.43
OLF,23694.43,23695.84
NOF,23695.84,23696.71
OLF,23696.71,23697.51
NOF,23697.51,23698.76
OLF,23698.76,23700.04
NOF,23700.04,23701.91
OLN,23701.91,23702.74
OLF,23702.74,23704.27
OLN,23704.27,23705.07
NOF,23705.07,23705.87
OLN,23705.87,23707.40
NOF,23707.40,23708.56
OLN,23708.56,23709.93
NOF,23709.93,23711.05
OLN,23711.05,23712.28
OLF,23712.28,23717.99
OLN,23717.99,23720.63
NOF,23720.63,23721.47
OLN,23721.47,23726.52
FAN,23726.52,23727.59
FAN,23727.59,23728.42
FAN,23728.42,23729.45
MAN,23729.45,23730.56
CHNSP,23730.56,23731.16
OLN,23731.16,23735.30
NOF,23735.30,23736.44
OLN,23736.44,23739.54
MAN,23739.54,23740.54
OLN,23740.54,23741.37
CHNNSP,23741.37,23742.04
CHNSP,23742.04,23742.84
CHNNSP,23742.84,23743.44
OLN,23743.44,23745.12
CHNNSP,23745.12,23746.09
OLN,23746.09,23746.92
CHNNSP,23746.92,23747.92
OLN,23747.92,23748.77
CHNNSP,23748.77,23749.46
OLN,23749.46,23750.62
CHNSP,23750.62,23751.74
OLN,23751.74,23753.61
CHNNSP,23753.61,23756.45
FAN,23756.45,23757.85
OLN,23757.85,23759.25
NOF,23759.25,23760.06
OLF,23760.06,23761.20
NOF,23761.20,23762.03
OLN,23762.03,23762.83
CHNSP,23762.83,23763.43
OLN,23763.43,23765.08
NOF,23765.08,23766.21
CHNSP,23766.21,23767.83
OLN,23767.83,23769.16
CHNNSP,23769.16,23770.80
OLN,23770.80,23773.17
OLF,23773.17,23773.97
CXN,23773.97,23774.60
OLF,23774.60,23775.61
FAN,23775.61,23776.66
CHNNSP,23776.66,23777.27
FAN,23777.27,23778.27
OLN,23778.27,23779.13
CHNNSP,23779.13,23780.35
OLN,23780.35,23781.16
CHNNSP,23781.16,23781.79
OLN,23781.79,23783.45
CHNNSP,23783.45,23785.06
OLN,23785.06,23786.08
FAN,23786.08,23787.08
OLN,23787.08,23788.30
FAN,23788.30,23789.38
NOF,23789.38,23790.43
OLN,23790.43,23791.29
NOF,23791.29,23792.52
OLN,23792.52,23793.34
NOF,23793.34,23794.22
OLF,23794.22,23795.62
NOF,23795.62,23796.47
OLN,23796.47,23799.42
NOF,23799.42,23800.24
OLN,23800.24,23802.38
NOF,23802.38,23806.16
OLF,23806.16,23807.50
NOF,23807.50,23808.42
OLF,23808.42,23809.39
NOF,23809.39,23811.22
OLF,23811.22,23813.49
OLN,23813.49,23814.80
NOF,23814.80,23815.68
FAN,23815.68,23816.68
OLF,23816.68,23817.94
FAN,23817.94,23819.53
OLF,23819.53,23820.56
FAN,23820.56,23821.56
OLF,23821.56,23823.07
FAF,23823.07,23824.07
NOF,23824.07,23825.11
MAF,23825.11,23826.42
NOF,23826.42,23827.22
SIL,23827.22,23828.06
NOF,23828.06,23828.95
CXF,23828.95,23829.76
OLF,23829.76,23831.47
SIL,23831.47,23832.27
OLF,23832.27,23833.07
FAN,23833.07,23834.13
MAN,23834.13,23835.28
OLF,23835.28,23836.14
MAN,23836.14,23837.80
SIL,23837.80,23838.76
OLF,23838.76,23839.56
SIL,23839.56,23840.47
MAN,23840.47,23841.59
OLF,23841.59,23845.91
MAF,23845.91,23846.92
OLF,23846.92,23847.83
SIL,23847.83,23848.88
NOF,23848.88,23850.97
SIL,23850.97,23851.86
NOF,23851.86,23852.77
SIL,23852.77,23853.81
NOF,23853.81,23855.95
MAN,23855.95,23856.95
NOF,23856.95,23858.23
FAN,23858.23,23859.91
FAN,23859.91,23860.52
SIL,23860.52,23861.34
OLF,23861.34,23862.14
NOF,23862.14,23865.31
OLF,23865.31,23866.92
NOF,23866.92,23868.08
FAF,23868.08,23869.77
MAF,23869.77,23871.43
OLF,23871.43,23872.25
NOF,23872.25,23873.06
FAN,23873.06,23874.24
MAF,23874.24,23875.86
NOF,23875.86,23877.20
FAN,23877.20,23878.22
OLF,23878.22,23879.02
NOF,23879.02,23880.96
OLF,23880.96,23881.80
NOF,23881.80,23883.10
OLN,23883.10,23885.70
NOF,23885.70,23887.34
OLN,23887.34,23890.97
NOF,23890.97,23891.81
OLN,23891.81,23893.72
NOF,23893.72,23894.52
OLN,23894.52,23895.88
NOF,23895.88,23898.59
OLN,23898.59,23902.92
NOF,23902.92,23903.73
OLN,23903.73,23905.01
NOF,23905.01,23905.81
OLN,23905.81,23906.71
NOF,23906.71,23908.06
OLN,23908.06,23910.21
NON,23910.21,23911.02
OLN,23911.02,23912.36
FAN,23912.36,23913.57
OLF,23913.57,23914.37
FAN,23914.37,23915.56
MAF,23915.56,23916.62
FAN,23916.62,23917.67
NOF,23917.67,23918.56
MAF,23918.56,23919.58
OLF,23919.58,23921.40
NOF,23921.40,23922.91
OLF,23922.91,23923.51
MAF,23923.51,23924.97
FAF,23924.97,23926.01
NOF,23926.01,23929.68
MAF,23929.68,23930.70
NOF,23930.70,23932.49
FAN,23932.49,23933.11
NOF,23933.11,23934.03
SIL,23934.03,23934.83
NOF,23934.83,23936.85
MAF,23936.85,23938.15
FAF,23938.15,23938.96
SIL,23938.96,23939.80
OLF,23939.80,23941.92
MAN,23941.92,23944.55
FAN,23944.55,23945.68
OLN,23945.68,23947.84
OLF,23947.84,23948.65
OLN,23948.65,23949.78
CHNNSP,23949.78,23950.41
NOF,23950.41,23951.30
OLN,23951.30,23952.10
NOF,23952.10,23953.20
OLN,23953.20,23954.00
CHNNSP,23954.00,23954.84
OLN,23954.84,23955.76
CHNNSP,23955.76,23958.89
OLN,23958.89,23959.69
CHNNSP,23959.69,23961.01
OLN,23961.01,23961.81
CHNNSP,23961.81,23973.70
OLN,23973.70,23974.83
NOF,23974.83,23975.73
OLN,23975.73,23978.37
NOF,23978.37,23979.67
OLF,23979.67,23980.52
FAN,23980.52,23981.34
OLN,23981.34,23982.14
NOF,23982.14,23983.03
FAN,23983.03,23984.51
OLN,23984.51,23985.97
NOF,23985.97,23986.81
OLN,23986.81,23990.21
CHNSP,23990.21,23990.81
OLF,23990.81,23992.48
CHNNSP,23992.48,23993.14
OLN,23993.14,23993.94
NOF,23993.94,23994.76
OLF,23994.76,23995.59
NOF,23995.59,24000.31
OLN,24000.31,24001.36
CHNSP,24001.36,24002.16
OLN,24002.16,24004.17
CHNNSP,24004.17,24011.23
NOF,24011.23,24012.03
FAN,24012.03,24013.31
OLN,24013.31,24015.59
NOF,24015.59,24017.89
OLN,24017.89,24018.71
NOF,24018.71,24019.67
SIL,24019.67,24020.51
OLF,24020.51,24028.35
SIL,24028.35,24029.45
NOF,24029.45,24030.25
SIL,24030.25,24031.31
MAF,24031.31,24032.20
SIL,24032.20,24033.03
NOF,24033.03,24034.22
SIL,24034.22,24035.02
OLF,24035.02,24037.10
SIL,24037.10,24040.22
NOF,24040.22,24041.02
SIL,24041.02,24041.93
CXF,24041.93,24042.73
SIL,24042.73,24043.53
NOF,24043.53,24044.49
SIL,24044.49,24047.11
NOF,24047.11,24048.39
SIL,24048.39,24049.67
NOF,24049.67,24050.66
CXF,24050.66,24051.52
NOF,24051.52,24054.33
OLF,24054.33,24055.13
NOF,24055.13,24057.18
SIL,24057.18,24058.43
CHF,24058.43,24059.62
CHNSP,24059.62,24061.02
SIL,24061.02,24062.74
OLF,24062.74,24067.00
CHNSP,24067.00,24067.60
NOF,24067.60,24068.47
CHNNSP,24068.47,24069.07
NOF,24069.07,24070.08
CHNSP,24070.08,24070.80
NOF,24070.80,24072.33
OLN,24072.33,24073.24
CHNSP,24073.24,24073.84
NOF,24073.84,24077.45
OLN,24077.45,24078.28
NOF,24078.28,24079.08
OLN,24079.08,24079.93
CHNNSP,24079.93,24081.28
OLF,24081.28,24082.08
OLN,24082.08,24082.94
CHNNSP,24082.94,24089.17
OLN,24089.17,24090.16
CHNNSP,24090.16,24094.12
NOF,24094.12,24094.92
CHNNSP,24094.92,24095.52
OLN,24095.52,24096.34
CHNNSP,24096.34,24097.53
NOF,24097.53,24098.42
CHNNSP,24098.42,24100.11
NOF,24100.11,24102.36
CHNSP,24102.36,24102.99
OLN,24102.99,24103.79
CHNNSP,24103.79,24104.79
NOF,24104.79,24107.80
CHNSP,24107.80,24108.46
MAF,24108.46,24109.46
NOF,24109.46,24110.67
OLN,24110.67,24112.96
NOF,24112.96,24115.66
OLF,24115.66,24116.46
NOF,24116.46,24117.29
OLF,24117.29,24118.20
NOF,24118.20,24120.36
OLF,24120.36,24122.74
OLN,24122.74,24123.78
TVN,24123.78,24127.61
OLF,24127.61,24128.52
TVN,24128.52,24129.56
OLN,24129.56,24130.47
MAN,24130.47,24131.47
OLN,24131.47,24132.27
TVN,24132.27,24133.27
TVN,24133.27,24134.07
TVN,24134.07,24135.29
OLN,24135.29,24142.12
TVN,24142.12,24143.12
OLN,24143.12,24145.28
CHNSP,24145.28,24146.84
OLN,24146.84,24148.06
CHNNSP,24148.06,24149.21
OLN,24149.21,24156.27
CHNNSP,24156.27,24156.93
OLN,24156.93,24158.64
CHNSP,24158.64,24159.25
OLN,24159.25,24162.73
CHNNSP,24162.73,24163.37
OLN,24163.37,24165.42
CHNNSP,24165.42,24166.03
OLN,24166.03,24169.00
CHNNSP,24169.00,24169.60
OLN,24169.60,24170.40
CHNNSP,24170.40,24171.08
OLN,24171.08,24173.94
CXN,24173.94,24174.75
CHNNSP,24174.75,24175.38
CXN,24175.38,24176.34
CHNNSP,24176.34,24176.94
OLN,24176.94,24177.76
CHNNSP,24177.76,24178.97
OLN,24178.97,24180.46
CHNNSP,24180.46,24184.43
OLN,24184.43,24185.24
CHNSP,24185.24,24185.84
OLN,24185.84,24188.07
CHNSP,24188.07,24188.67
OLN,24188.67,24189.87
CHNNSP,24189.87,24190.48
OLN,24190.48,24191.60
CHNSP,24191.60,24192.20
OLN,24192.20,24193.00
CXN,24193.00,24193.82
OLN,24193.82,24199.70
NON,24199.70,24200.60
OLN,24200.60,24208.15
OLF,24208.15,24208.95
MAF,24208.95,24209.95
OLN,24209.95,24216.19
OLF,24216.19,24216.99
OLN,24216.99,24232.94
CHNSP,24232.94,24233.54
OLN,24233.54,24242.30
NOF,24242.30,24243.55
OLN,24243.55,24244.69
NON,24244.69,24245.49
OLF,24245.49,24249.12
NOF,24249.12,24251.81
OLF,24251.81,24253.05
NOF,24253.05,24254.84
CHNSP,24254.84,24256.18
TVF,24256.18,24257.05
NOF,24257.05,24259.04
OLF,24259.04,24260.17
CHNSP,24260.17,24260.77
NOF,24260.77,24264.27
OLF,24264.27,24265.82
FAN,24265.82,24266.84
NOF,24266.84,24267.84
