startSeconds,endSeconds,isTargetChildOnly
18352.16,18352.78,True
18354.85,18356.0,True
18357.61,18358.48,True
18379.8,18380.41,True
18387.97,18388.74,True
18394.52,18395.12,True
18395.93,18396.53,True
18403.15,18403.88,True
18404.75,18405.48,True
18406.28,18406.88,True
18410.09,18411.01,True
18412.5,18413.78,True
18421.68,18422.63,True
18422.63,18423.49,True
18423.49,18426.49,True
18427.86,18428.46,True
18433.94,18434.54,True
18436.21,18436.82,True
18437.65,18438.25,True
18449.82,18451.77,True
18454.59,18455.26,True
18467.81,18468.41,True
18481.73,18482.36,True
18483.46,18484.98,True
18498.75,18500.52,True
18502.98,18503.63,True
18504.43,18505.03,True
18508.52,18510.33,False
18513.57,18514.17,True
18515.54,18516.17,True
18521.64,18522.24,True
18523.83,18524.61,True
18529.48,18530.78,True
18532.52,18533.14,True
18538.41,18539.09,True
18540.89,18541.49,True
18542.29,18544.57,True
18547.71,18548.31,True
18549.94,18550.54,True
18551.66,18552.31,True
18564.25,18564.86,True
18580.83,18581.43,False
18583.15,18584.19,True
18590.12,18591.17,True
18591.99,18592.59,True
18593.44,18594.28,True
18613.3,18613.93,True
18615.8,18616.4,True
18625.7,18626.32,True
18627.42,18628.02,True
18628.82,18629.63,True
18633.27,18634.0,True
18635.25,18636.71,True
18638.58,18639.66,True
18641.27,18642.65,True
18645.16,18645.77,True
18647.23,18650.92,True
18657.95,18660.28,True
18665.66,18668.6,True
18669.44,18670.04,False
18670.84,18672.02,True
18674.24,18674.86,True
18676.22,18678.21,True
18679.28,18679.88,True
18689.58,18690.21,False
18691.95,18692.92,True
18700.48,18701.27,True
18720.47,18721.09,True
18724.13,18724.78,True
18725.81,18726.41,False
18728.87,18729.47,True
18731.27,18732.11,False
18743.75,18744.65,True
18750.74,18752.15,True
18753.44,18754.05,False
18757.12,18758.09,False
18765.7,18768.61,True
18776.7,18777.58,True
18782.1,18782.72,True
18792.84,18797.28,True
18799.49,18800.25,True
18803.69,18804.48,True
18805.28,18805.88,False
18806.68,18807.28,True
18810.04,18811.24,True
18813.5,18814.55,True
18815.56,18816.57,True
18817.39,18818.02,True
18822.72,18823.33,True
18832.74,18833.35,True
18839.51,18840.11,True
18843.47,18844.07,True
18849.51,18852.1,True
18852.92,18854.13,True
18855.25,18858.04,True
18859.37,18859.97,True
18864.11,18864.78,False
18865.8,18866.4,True
18873.46,18875.2,True
18877.64,18879.42,True
18880.49,18882.15,True
18884.01,18884.84,True
18890.36,18890.96,True
18919.61,18920.55,True
18923.13,18923.73,True
18924.53,18925.68,True
18929.59,18930.19,True
18931.88,18932.84,True
18935.17,18935.77,True
18975.62,18976.3,True
18977.18,18977.88,True
18980.39,18981.21,True
18984.84,18985.5,True
18991.3,18991.9,True
18992.7,18993.3,True
18995.15,18996.49,True
18999.45,19000.42,True
19006.49,19007.71,True
19009.3,19011.68,True
19014.37,19015.64,True
19017.1,19017.9,True
19033.59,19034.2,True
19035.54,19036.14,False
19036.94,19037.8,True
19041.7,19042.3,True
19043.94,19044.63,True
19047.24,19049.09,True
19069.69,19070.39,True
19088.02,19088.62,False
19095.86,19097.09,True
19098.02,19098.72,True
19099.52,19100.82,True
19103.16,19103.81,False
19105.63,19106.37,True
19107.37,19108.17,False
19114.77,19115.67,True
19117.23,19117.9,True
19125.66,19126.49,True
19127.3,19129.75,True
19130.55,19131.18,True
19131.18,19132.18,True
19135.29,19136.16,True
19138.58,19139.18,True
19144.48,19145.48,True
19145.48,19146.23,True
19147.03,19148.08,True
19168.31,19169.17,True
19169.99,19170.72,True
19171.97,19173.61,True
19174.65,19175.25,True
19178.0,19179.04,True
19181.29,19182.95,True
19183.75,19184.46,True
19195.5,19197.38,True
19212.74,19213.89,True
19216.77,19217.37,True
19218.37,19220.06,True
19221.35,19221.96,True
19223.29,19223.99,True
19225.9,19226.95,False
19233.51,19234.16,True
19241.86,19242.49,True
19257.59,19258.19,True
19259.05,19259.65,False
19261.01,19261.61,True
19264.88,19266.27,True
19267.16,19267.76,True
19270.41,19271.01,True
19271.81,19272.71,True
19274.38,19274.99,True
19278.97,19280.07,True
19298.9,19299.77,True
19303.91,19304.6,False
19307.8,19308.4,True
19309.32,19310.14,True
19313.65,19315.74,True
19317.24,19317.84,True
19328.56,19329.16,True
19337.22,19337.82,True
19338.62,19340.16,True
19341.14,19342.14,True
19348.7,19349.32,True
19350.7,19351.3,True
19352.25,19352.85,True
19367.9,19368.5,True
19369.3,19369.9,True
19375.45,19376.06,True
19398.45,19399.05,True
19404.44,19405.27,True
19426.61,19427.53,True
19428.5,19429.12,True
19434.65,19435.27,True
19436.3,19436.9,True
19438.26,19438.88,True
19439.68,19440.28,True
19451.37,19451.97,True
19453.96,19454.75,True
19456.85,19457.51,True
19458.34,19458.94,True
19463.12,19464.88,True
19472.23,19472.83,True
19476.69,19477.4,True
19478.43,19479.03,False
19485.79,19486.39,True
19491.38,19491.98,True
19492.79,19493.39,True
19504.35,19505.18,True
19534.3,19535.24,True
19536.4,19537.0,True
19554.85,19555.45,True
19566.42,19567.02,False
19574.21,19574.81,False
19578.57,19579.17,False
19584.58,19585.87,False
19587.78,19588.38,True
19589.67,19590.27,False
19591.14,19591.75,True
19593.34,19594.17,True
19596.3,19598.04,True
19598.84,19599.44,True
19599.44,19600.59,True
19600.59,19605.97,True
19609.31,19613.02,True
19613.82,19615.33,True
19620.81,19621.41,True
19628.83,19630.04,True
19630.99,19632.0,True
19632.8,19636.17,True
19637.07,19637.67,True
19639.96,19642.67,True
19646.13,19647.34,True
19650.64,19651.48,True
19694.68,19696.05,True
19696.05,19696.8,True
19700.95,19701.56,True
19703.69,19704.29,True
19709.76,19713.74,True
19716.01,19716.61,True
19720.28,19720.88,True
19728.17,19729.07,True
19730.43,19731.74,True
19733.58,19734.21,True
19734.21,19735.21,False
19736.18,19736.78,True
19743.16,19744.16,True
19744.16,19745.23,True
19746.05,19749.61,True
19752.71,19755.66,True
19756.5,19757.1,True
19769.29,19769.89,True
19778.78,19779.42,True
19780.98,19781.58,True
19782.38,19782.98,True
19784.95,19785.62,True
19787.67,19788.32,True
19800.82,19801.42,True
19809.72,19810.32,True
19812.73,19813.77,True
19818.06,19818.66,False
19821.38,19822.03,True
19823.64,19824.42,True
19825.25,19825.85,True
19836.89,19837.55,False
19841.97,19842.71,True
19842.71,19843.72,True
19843.72,19844.36,True
19847.58,19848.18,True
19849.05,19850.27,False
19850.27,19851.69,False
19851.69,19852.72,False
19854.43,19856.03,True
19856.83,19857.43,True
19858.64,19859.3,True
19867.0,19869.81,True
19872.58,19873.37,True
19874.96,19875.93,True
19882.86,19883.89,True
19884.69,19887.27,True
19888.95,19893.28,True
19900.32,19903.53,True
19905.0,19907.9,True
19907.9,19909.43,False
19909.43,19910.13,False
19911.41,19912.6,False
19913.43,19914.48,True
19915.65,19918.61,False
19918.61,19919.61,False
19919.61,19921.36,False
19922.62,19923.52,False
19924.6,19925.88,True
19925.88,19927.29,False
19927.29,19928.05,True
19929.33,19931.33,False
19933.27,19934.41,True
19936.6,19939.44,False
19942.12,19948.1,False
19949.48,19950.35,True
19951.26,19952.37,False
19952.37,19954.83,True
19956.67,19957.36,True
19960.38,19961.07,False
19962.1,19966.37,True
19967.19,19967.93,True
19967.93,19968.93,False
19971.58,19972.19,True
19973.27,19973.95,False
19974.9,19975.5,True
19976.37,19977.44,False
19977.44,19979.29,False
19979.29,19980.21,False
19981.03,19981.7,True
19982.85,19983.68,False
19984.83,19985.85,False
19985.85,19987.05,False
19987.96,19988.66,True
19989.82,19992.69,True
19993.55,19994.17,True
19994.17,19995.18,False
19995.18,19997.1,False
19999.97,20000.67,True
20002.74,20003.86,False
20004.81,20005.43,True
20010.67,20011.8,True
20016.08,20016.68,False
20017.51,20018.68,True
20024.76,20025.36,False
20033.62,20034.43,True
20044.28,20045.32,True
20046.13,20047.05,True
20048.91,20049.58,True
20053.01,20053.61,True
20072.51,20073.26,True
20076.04,20076.78,True
20078.78,20079.44,True
20096.57,20097.17,True
20106.33,20107.26,True
20110.07,20110.67,False
20113.29,20114.71,False
20116.4,20118.69,False
20121.96,20122.56,False
20127.63,20128.4,False
20141.08,20141.7,False
20152.18,20153.04,True
20170.14,20170.76,True
20183.63,20184.29,True
20186.18,20186.84,True
20196.18,20197.66,True
20197.66,20198.67,False
20198.67,20199.51,True
20203.08,20203.93,True
20205.93,20207.12,True
20218.33,20219.0,True
20221.39,20222.09,True
20223.72,20224.39,True
20232.54,20233.58,True
20238.53,20239.2,True
20252.6,20253.2,True
20254.85,20255.45,True
20282.07,20282.67,True
20290.79,20291.59,True
20292.59,20293.2,True
20299.53,20300.19,True
20301.38,20302.52,True
20303.32,20303.92,True
20310.77,20311.5,True
20312.3,20312.91,True
20314.46,20315.08,True
20316.09,20316.69,True
20317.77,20318.37,True
20319.83,20320.43,True
20321.23,20321.83,True
20327.05,20327.67,False
20335.46,20336.06,True
20336.86,20338.92,False
20340.01,20340.77,False
20347.41,20349.31,True
20350.35,20350.95,True
20351.75,20353.18,False
20361.95,20362.74,True
20366.52,20367.22,True
20369.13,20369.73,True
20371.68,20372.28,True
20376.92,20377.52,True
20388.25,20389.28,True
20391.51,20392.15,True
20400.42,20401.02,True
20418.16,20418.81,False
20420.73,20422.29,True
20423.09,20425.2,True
20427.21,20428.15,True
20434.37,20435.19,True
20436.0,20436.65,True
20444.44,20445.21,True
20454.03,20455.2,False
20462.93,20463.53,False
20465.86,20466.5,True
20467.5,20468.1,True
20490.29,20490.89,False
20497.13,20499.43,True
20500.43,20501.03,True
20504.95,20506.01,True
20513.65,20514.41,True
20515.54,20516.19,True
20522.39,20523.0,True
20528.68,20529.3,True
20543.92,20544.52,True
20550.55,20551.15,True
20566.34,20566.96,False
20568.03,20568.8,False
20581.76,20582.56,False
20583.43,20584.43,False
20600.71,20601.84,False
20603.45,20604.08,True
20605.47,20606.33,True
20675.56,20676.43,True
20678.27,20678.87,True
20689.23,20689.83,True
20697.19,20697.82,True
20700.66,20702.55,True
20710.96,20711.85,True
20720.8,20721.4,True
20758.76,20759.36,True
20761.22,20762.79,True
20772.32,20772.92,True
20779.92,20780.52,True
20786.07,20788.7,True
20789.5,20790.1,True
20796.1,20797.05,True
20799.48,20800.19,True
20809.23,20809.96,True
20815.84,20816.44,True
20817.46,20818.11,False
20825.37,20825.97,True
20826.88,20827.48,True
20833.52,20834.12,True
20835.12,20835.76,False
20855.46,20856.06,True
20881.99,20882.63,True
20894.75,20895.35,False
20896.25,20896.85,True
20901.01,20901.96,True
20906.91,20907.71,True
20917.65,20919.03,False
20925.15,20925.78,True
20953.11,20953.71,True
20956.77,20957.38,False
20959.03,20960.86,False
20963.69,20964.98,False
20965.8,20966.77,True
20968.13,20970.25,True
20976.81,20982.22,True
20984.69,20985.8,False
20986.64,20987.97,True
20988.82,20989.42,False
20990.54,20992.4,True
20992.4,20993.4,False
20993.4,20994.29,False
20994.29,20995.31,False
20995.31,20998.71,False
20999.57,21001.28,False
21002.08,21004.5,True
21009.11,21012.41,False
21013.21,21014.23,False
21014.23,21015.64,True
21018.68,21020.76,False
21022.85,21024.6,False
21026.5,21027.47,True
21029.27,21030.51,True
21030.51,21031.51,False
21031.51,21032.19,True
21032.19,21033.41,True
21033.41,21035.95,True
21037.74,21038.65,True
21039.48,21040.7,True
21043.09,21045.92,True
21046.72,21047.97,True
21048.97,21050.67,True
21051.47,21053.53,False
21054.33,21057.54,True
21062.39,21062.99,True
21063.8,21064.42,True
21074.27,21075.07,True
21075.07,21076.49,True
21077.69,21078.85,False
21100.9,21102.17,False
21113.1,21114.86,False
21121.79,21122.39,True
21188.35,21189.1,False
21194.71,21195.78,False
21257.73,21258.33,True
21287.67,21288.27,True
21302.47,21303.07,True
21330.38,21330.98,True
22333.33,22334.22,True
22373.31,22374.11,True
22374.91,22375.71,True
22378.37,22379.16,True
22429.73,22430.41,True
25191.5,25192.1,True
25201.85,25202.45,True
25205.33,25207.6,True
25213.75,25215.41,True
25220.65,25221.8,True
25240.83,25241.78,True
25328.51,25329.11,True
25372.41,25373.81,True
25476.72,25477.63,True
25477.63,25478.43,True
25478.43,25479.27,True
25482.8,25484.89,True
25487.72,25489.27,True
25494.36,25494.96,True
25502.15,25504.72,True
25507.06,25508.48,True
25516.99,25518.7,True
25521.48,25523.27,True
25528.28,25529.48,True
25543.69,25544.29,True
25563.67,25564.45,True
25570.08,25570.68,True
25598.61,25601.47,True
25603.32,25604.54,True
25612.32,25613.22,True
25617.07,25617.84,True
25621.26,25621.89,True
25641.28,25641.93,True
25708.23,25709.44,True
25841.77,25842.41,True
25912.64,25913.48,True
26085.3,26086.1,True
26086.92,26087.68,True
26091.23,26091.83,True
26096.88,26097.48,True
26108.98,26109.72,True
26307.9,26308.56,True
26320.82,26321.48,True
26325.43,26326.24,False
26328.09,26329.15,True
26340.14,26341.64,True
26354.18,26354.89,True
26361.33,26362.55,True
26364.37,26364.97,True
26371.79,26372.39,True
26378.41,26379.26,True
26404.65,26405.39,False
26418.38,26419.04,False
26423.46,26424.86,False
26446.41,26447.01,False
26484.25,26484.85,True
26510.87,26512.09,True
26516.82,26518.04,False
26518.04,26518.7,True
26519.5,26520.41,True
26521.62,26522.29,True
26524.09,26524.72,True
26538.02,26538.62,True
26540.05,26540.66,True
26545.43,26546.03,True
26547.11,26547.71,True
26560.01,26560.7,True
26573.18,26573.78,True
26579.39,26580.04,True
26581.82,26582.42,True
26587.4,26588.0,True
26591.18,26591.78,True
26597.05,26597.65,True
26618.82,26619.61,False
26629.55,26630.18,True
26632.07,26632.72,True
26634.91,26635.53,True
26636.72,26637.38,True
26642.03,26642.63,True
26643.64,26644.61,False
26650.37,26650.97,True
26660.26,26660.94,False
26660.94,26661.94,False
26670.02,26670.62,True
26697.99,26698.59,True
26704.41,26706.68,False
26710.07,26710.67,True
26738.38,26739.81,False
26754.28,26755.08,True
26803.76,26804.55,True
26810.38,26810.98,True
26812.08,26812.72,True
26817.72,26818.32,True
26867.96,26868.56,True
26878.96,26879.8,False
26883.57,26884.85,True
26891.37,26891.97,False
26894.24,26894.94,True
26896.11,26896.73,True
26902.67,26903.28,True
26908.64,26909.32,False
26911.05,26911.81,True
26936.3,26936.91,True
26946.42,26947.08,True
26948.99,26949.6,True
26952.45,26953.33,True
26959.36,26960.34,True
26963.83,26964.94,True
26969.47,26970.95,False
26971.75,26974.33,True
26981.38,26982.7,True
26993.02,26994.02,False
26995.08,26996.4,False
27003.31,27003.91,False
27007.4,27009.61,False
27010.45,27011.18,True
27011.98,27014.74,False
27014.74,27015.81,False
27017.85,27018.45,True
27019.27,27020.27,False
27021.32,27021.92,False
27022.91,27024.87,True
27027.03,27030.13,False
27031.13,27032.01,False
27035.34,27035.98,True
27040.58,27041.41,True
27042.52,27043.16,False
27046.96,27048.84,False
27049.85,27051.18,False
27051.18,27053.13,False
27053.99,27055.56,False
27060.04,27060.95,True
27062.77,27063.37,True
27064.23,27065.23,False
27066.85,27067.45,True
27069.66,27070.26,True
27080.45,27081.08,True
27088.4,27089.52,True
27090.55,27091.15,True
27093.28,27094.16,True
27095.29,27095.9,False
27095.9,27097.62,False
27097.62,27098.22,True
27099.34,27100.12,False
27100.12,27100.92,False
27100.92,27101.67,True
27107.81,27108.44,False
27115.22,27116.22,False
27116.22,27116.82,False
27117.82,27118.62,False
27124.48,27125.78,False
27126.59,27128.27,True
27129.07,27129.68,True
27145.06,27145.84,False
27150.91,27151.86,False
27155.91,27156.51,True
27160.49,27161.12,True
27170.68,27171.28,True
27172.08,27173.18,False
27175.42,27176.06,True
27176.86,27178.25,False
27179.57,27180.18,False
27186.26,27187.66,False
27190.61,27191.68,False
27199.32,27200.34,True
27206.12,27207.25,False
27207.25,27207.85,False
27208.97,27209.97,False
27218.21,27218.85,False
27224.77,27225.37,True
27231.01,27231.69,False
27237.31,27238.75,False
27239.83,27241.25,True
27244.8,27247.59,False
27249.84,27250.78,True
27253.59,27256.89,True
27256.89,27258.37,False
27258.37,27259.08,False
27259.08,27260.12,False
27260.12,27260.84,False
27261.95,27266.59,False
27268.62,27273.49,True
27275.66,27276.27,True
27277.59,27281.39,False
27281.39,27282.59,False
27282.59,27283.27,True
27284.33,27284.93,True
27291.69,27292.69,False
27292.69,27293.32,True
27294.23,27294.83,True
27296.03,27296.63,True
27302.31,27303.13,True
27304.44,27305.09,True
27305.89,27306.53,True
27306.53,27307.66,False
27307.66,27308.42,True
27313.23,27314.24,True
27326.25,27327.4,True
27331.58,27332.35,True
27332.35,27333.38,False
27369.62,27370.47,True
27371.29,27371.95,False
27378.01,27378.8,True
27379.8,27380.48,True
27384.25,27385.05,True
27386.53,27387.71,True
27395.04,27396.67,False
27402.88,27403.48,True
27404.41,27405.08,False
27409.56,27410.16,True
27412.82,27413.97,True
27415.74,27416.43,True
27417.53,27418.44,False
27422.12,27422.86,True
27422.86,27423.86,False
27424.66,27425.59,False
27427.0,27427.6,True
27429.2,27430.09,False
27432.7,27433.79,True
27436.78,27437.58,True
27438.67,27439.32,True
27440.58,27441.43,True
27442.71,27443.31,False
27443.31,27444.37,False
27445.79,27446.45,True
27447.56,27448.16,True
27448.16,27449.16,False
27450.76,27452.14,False
27452.14,27453.17,False
27453.17,27454.21,False
27454.21,27455.29,False
27459.58,27460.61,False
27460.61,27461.32,False
27483.13,27483.89,False
27623.23,27623.83,False
27636.93,27637.53,False
27728.44,27729.15,False
27839.57,27840.58,False
27851.61,27852.21,False
27865.3,27865.9,False
27872.24,27873.46,False
27875.16,27877.26,True
27878.28,27878.88,True
27880.42,27881.81,True
27881.81,27882.81,False
27884.11,27884.71,False
27890.46,27891.71,True
27894.85,27896.15,False
27898.78,27899.42,True
27899.42,27900.42,False
27901.25,27901.85,True
27906.95,27907.56,False
27908.73,27910.58,True
27911.38,27911.98,False
27917.52,27918.12,True
27925.06,27926.48,True
27934.37,27935.93,False
27935.93,27937.12,False
27943.98,27946.84,False
27946.84,27947.44,True
27948.48,27949.1,False
27949.1,27951.33,False
27952.13,27953.13,False
27953.93,27954.54,True
27956.73,27957.57,True
27976.34,27976.94,True
27989.47,27990.21,False
27993.6,27994.2,True
28002.73,28003.33,True
28012.06,28012.72,True
28016.29,28017.43,True
28019.67,28020.27,True
28021.12,28021.75,True
28022.75,28023.64,True
28024.67,28025.78,True
28026.78,28027.55,False
28033.1,28033.72,True
28035.87,28036.47,False
28041.8,28042.82,True
28047.46,28048.07,True
28048.07,28049.07,False
28053.3,28054.39,False
28061.61,28062.22,False
28066.94,28068.68,False
28069.49,28070.27,False
28071.09,28071.69,False
28074.9,28075.51,False
28079.34,28080.46,False
28083.1,28083.71,True
28086.31,28088.77,False
28092.63,28093.97,True
28098.78,28099.84,False
28101.59,28102.5,True
28103.43,28104.26,True
28105.28,28106.14,False
28108.2,28109.1,True
28109.9,28110.7,True
28111.51,28112.11,False
28112.11,28113.4,False
28114.31,28114.91,False
28116.72,28117.32,False
28118.93,28119.53,True
28122.21,28122.99,False
28124.59,28126.7,True
28129.02,28129.62,True
28130.42,28132.32,True
28133.18,28136.99,True
28137.98,28138.98,False
28138.98,28139.58,False
28140.82,28141.42,False
28142.22,28143.07,True
28149.26,28150.45,True
28151.85,28153.46,True
28154.33,28155.39,True
28156.31,28157.25,True
28158.05,28160.08,True
28160.08,28161.08,True
28161.08,28162.55,True
28164.11,28165.39,False
28167.86,28168.46,False
28168.46,28169.48,False
28180.86,28181.78,True
28182.92,28183.65,True
28184.45,28185.07,False
28185.87,28186.47,False
28194.76,28195.49,True
28196.67,28197.27,False
28198.77,28199.38,True
28201.49,28202.93,True
28205.97,28206.6,True
28207.4,28208.39,False
28219.89,28222.19,True
28223.19,28223.79,False
28224.59,28225.21,True
28227.01,28227.77,True
28230.75,28231.69,True
28235.12,28235.75,True
28241.76,28242.36,False
28246.11,28246.71,True
28247.54,28248.18,False
28255.27,28255.96,False
28259.38,28259.98,False
28262.0,28262.6,False
28278.18,28278.9,False
28284.42,28285.92,False
28286.92,28287.9,False
28288.9,28289.5,True
28294.36,28295.34,True
28296.34,28297.0,True
28301.56,28302.16,True
28304.14,28304.78,True
28317.52,28318.12,False
28322.45,28323.05,True
28343.74,28344.57,True
28401.88,28402.48,True
28404.57,28405.37,True
28417.56,28418.19,True
28423.15,28424.01,True
28427.3,28428.42,False
28430.06,28430.84,True
28440.45,28441.29,False
28441.29,28442.08,True
28468.44,28469.51,True
28481.08,28481.68,True
28483.2,28483.8,True
28484.72,28485.45,True
28487.56,28488.36,True
28507.11,28507.73,False
28508.73,28509.33,True
28514.87,28516.12,False
28518.2,28518.8,False
28523.56,28524.16,False
28525.18,28525.83,False
28526.83,28527.57,False
28530.2,28530.81,False
28536.51,28537.11,False
28554.35,28555.06,False
28560.33,28561.21,False
28581.52,28582.19,True
28583.2,28583.93,True
28590.72,28591.43,True
28594.75,28595.35,False
28595.35,28596.38,False
28616.3,28616.92,False
28618.06,28618.66,False
28620.44,28621.07,False
28627.1,28628.22,True
28629.66,28630.26,False
28639.21,28640.43,False
28645.82,28646.89,False
28654.74,28655.66,False
28657.81,28658.41,True
28659.49,28660.65,True
28680.09,28680.89,False
28686.07,28686.67,True
28689.46,28690.54,True
28699.57,28700.36,False
28700.36,28702.54,False
28703.55,28704.25,False
28710.34,28710.95,False
28724.77,28725.5,True
28727.31,28728.59,False
28729.79,28730.39,True
28735.27,28735.87,False
28777.17,28778.36,False
28791.33,28792.33,False
28794.34,28794.95,True
28799.22,28799.88,True
28807.9,28809.48,True
28822.73,28823.4,False
28824.44,28825.05,True
28836.1,28837.34,False
28838.14,28839.69,True
28844.88,28845.54,False
28869.9,28871.25,True
28900.68,28901.28,True
28910.65,28913.71,True
28922.6,28924.89,True
28925.77,28926.4,True
28927.43,28928.63,True
28935.74,28936.34,True
28941.44,28942.04,True
28947.53,28948.13,True
28949.15,28950.08,True
28958.71,28959.66,True
28960.67,28961.48,True
28966.83,28967.5,True
28968.3,28969.3,True
28977.17,28977.84,True
29018.91,29019.51,True
29026.55,29027.37,True
29028.43,29029.07,True
29033.47,29034.6,True
29037.4,29038.0,True
29042.6,29043.2,True
29046.1,29047.55,True
29049.95,29051.09,True
29052.09,29052.69,True
29055.12,29056.38,False
29058.23,29059.07,True
29090.05,29090.65,True
29099.9,29100.5,True
29116.18,29116.78,True
29118.8,29119.57,True
29120.37,29120.97,True
29135.29,29136.49,True
29148.11,29149.95,True
29150.75,29151.35,True
29156.25,29156.86,True
29159.01,29159.61,True
29160.41,29161.53,True
29169.87,29171.33,True
29173.86,29176.33,False
29180.54,29181.59,False
29182.6,29183.37,True
29184.93,29185.53,False
29209.94,29210.54,True
29211.54,29212.29,False
29213.57,29214.17,True
29218.72,29220.48,True
29223.75,29224.75,True
29226.23,29227.56,True
29228.36,29228.98,False
29230.88,29231.48,True
29232.32,29232.92,False
29246.55,29247.74,True
29248.54,29249.14,False
29249.94,29251.12,True
29252.08,29252.68,True
29255.91,29256.52,True
29258.12,29258.81,True
29259.61,29261.11,True
29262.25,29264.41,True
29266.62,29267.4,True
29294.69,29295.29,True
29429.0,29429.62,True
29441.2,29441.81,True
29452.38,29453.04,True
29465.43,29466.03,True
29469.25,29469.85,True
29470.65,29471.28,True
29484.35,29485.18,True
29493.06,29493.72,True
29495.08,29495.83,False
29499.78,29500.41,True
29534.64,29535.3,True
29537.58,29538.39,True
29542.96,29543.81,True
29552.03,29552.68,True
29561.71,29562.98,True
29576.82,29577.42,False
29581.67,29583.15,True
29612.94,29613.89,True
29620.37,29620.97,True
29638.38,29639.13,True
29645.16,29645.8,True
29660.38,29661.0,True
29687.67,29688.72,True
29688.72,29690.5,False
29699.04,29700.06,False
29707.85,29708.45,True
29716.29,29716.97,True
29724.9,29725.5,False
29734.26,29735.03,True
29746.32,29747.15,True
29757.54,29758.65,True
29764.93,29766.0,False
29766.0,29766.63,False
29769.11,29769.72,True
29826.1,29826.73,True
29835.59,29836.19,False
29865.77,29866.43,True
29875.81,29876.64,True
29901.82,29902.42,True
29915.7,29916.59,False
29916.59,29917.59,False
29936.73,29938.24,False
29943.46,29944.57,True
29948.59,29949.59,False
29957.72,29958.32,True
29964.58,29965.43,True
29968.59,29969.75,True
29969.75,29970.41,True
29972.81,29973.7,True
29974.75,29975.35,True
29979.93,29980.62,False
29985.91,29986.56,True
29987.37,29988.25,True
30010.25,30010.85,True
30012.28,30013.28,False
30024.37,30024.97,True
30056.83,30057.43,True
30059.85,30060.54,True
30063.97,30064.59,True
30072.85,30073.45,False
30074.79,30075.56,True
30082.73,30083.33,True
30084.58,30085.18,False
30088.24,30089.3,False
30090.35,30091.29,False
30092.13,30093.15,False
30105.86,30106.46,False
30112.73,30113.68,True
30114.68,30115.3,True
30139.76,30140.36,False
30151.55,30152.21,False
30167.26,30168.41,False
30173.65,30174.25,True
30175.05,30175.65,True
30179.79,30180.57,True
30183.33,30183.93,True
30196.74,30197.34,True
30204.55,30205.2,True
30207.96,30208.6,True
30212.59,30213.19,False
30217.58,30218.19,False
30220.45,30221.36,True
30222.68,30224.33,False
30230.33,30230.93,False
30231.77,30232.94,False
30235.54,30236.14,False
30236.98,30238.74,False
30239.55,30240.15,False
30248.83,30249.58,False
30262.83,30263.5,False
30265.86,30266.46,False
30279.13,30279.74,False
30280.54,30281.14,False
30282.34,30282.94,False
30283.74,30284.34,False
30293.82,30295.75,False
30301.92,30303.23,True
30304.03,30305.1,True
30307.01,30307.79,False
30307.79,30308.88,True
30311.14,30311.83,False
30311.83,30312.88,False
30317.75,30318.35,False
30323.79,30324.69,False
30324.69,30325.71,False
30325.71,30326.73,False
30347.2,30347.8,False
30376.62,30377.24,True
30379.04,30379.94,True
30386.47,30387.07,True
30392.02,30392.62,False
30401.22,30401.82,False
30446.91,30447.84,False
30448.64,30449.24,True
30454.61,30455.21,False
30459.66,30460.26,False
30461.12,30462.12,False
30479.21,30480.33,False
30510.51,30511.76,False
30525.74,30526.34,False
30558.34,30559.05,False
30563.09,30563.69,True
30578.02,30578.62,False
30579.42,30580.02,False
30583.15,30583.76,False
30648.91,30649.51,False
30651.45,30652.05,False
30696.72,30697.34,False
30703.47,30704.07,False
30733.06,30733.66,False
30734.46,30735.06,False
30735.96,30737.35,False
30769.77,30770.37,False
30813.42,30814.02,True
30837.04,30837.96,True
30840.71,30841.31,False
30843.51,30844.11,False
30844.91,30845.51,False
30846.31,30847.01,True
30855.7,30856.43,True
30857.82,30858.54,False
30869.7,30870.3,False
30872.82,30873.68,True
30877.73,30878.38,False
30884.36,30885.13,True
30885.99,30886.59,True
30888.12,30888.88,True
30909.36,30909.96,True
30911.53,30912.44,False
30913.24,30913.84,True
30921.17,30922.51,True
30924.39,30924.99,True
30938.82,30939.76,True
30941.34,30942.11,False
30942.91,30943.75,True
30944.55,30945.63,True
30946.43,30947.07,True
30947.87,30948.48,False
30955.61,30956.21,True
30996.76,30997.84,False
31029.52,31030.84,False
31033.64,31034.36,False
31037.88,31038.74,True
31049.94,31050.98,True
31051.84,31052.44,False
31053.24,31054.58,False
31069.45,31071.87,False
31078.57,31079.9,False
31081.78,31082.9,True
31101.53,31102.17,True
31106.92,31107.66,False
31111.15,31111.75,False
31125.49,31126.3,False
31127.4,31128.01,True
31129.29,31129.89,True
31162.19,31164.13,True
31166.94,31167.55,True
31168.57,31169.57,True
31170.99,31171.68,True
31181.6,31182.7,True
31183.96,31184.89,False
31189.61,31190.28,True
31198.35,31199.93,True
31201.51,31202.55,False
31203.55,31205.12,False
31208.96,31210.0,True
31211.41,31212.09,False
31212.89,31213.99,True
31215.35,31216.06,False
31221.98,31222.74,False
31241.92,31242.52,True
31243.32,31244.29,True
31245.63,31246.72,True
31247.52,31250.23,True
31251.43,31252.51,True
31271.88,31272.48,True
