segtype,startsec,endsec
CHF,23942.67,23943.95
CHNNSP,23943.95,23947.25
SIL,23947.25,23949.41
CHNSP,23949.41,23950.45
CHNNSP,23950.45,23951.75
CHNNSP,23951.75,23952.46
SIL,23952.46,23954.32
NOF,23954.32,23955.40
CHNNSP,23955.40,23958.03
TVF,23958.03,23959.04
CHNNSP,23959.04,23959.64
CHNSP,23959.64,23960.44
CHNNSP,23960.44,23961.37
SIL,23961.37,23962.41
CHNNSP,23962.41,23965.69
TVF,23965.69,23967.13
CHNSP,23967.13,23968.19
OLN,23968.19,23968.99
CHNNSP,23968.99,23974.90
SIL,23974.90,23975.71
TVF,23975.71,23976.85
SIL,23976.85,23978.27
CHNSP,23978.27,23979.42
SIL,23979.42,23983.46
CHNNSP,23983.46,23991.18
OLN,23991.18,23992.57
NON,23992.57,23993.87
FAN,23993.87,23994.87
MAN,23994.87,23995.90
CHNNSP,23995.90,23997.56
OLN,23997.56,23998.95
MAN,23998.95,23999.95
CHNSP,23999.95,24001.28
MAN,24001.28,24002.55
CHNSP,24002.55,24006.22
OLN,24006.22,24007.15
TVF,24007.15,24008.28
MAN,24008.28,24009.48
CHNSP,24009.48,24011.89
CHF,24011.89,24012.69
CHNNSP,24012.69,24016.01
NOF,24016.01,24017.05
MAN,24017.05,24018.62
CHNNSP,24018.62,24020.12
MAN,24020.12,24021.19
CHNNSP,24021.19,24023.67
MAN,24023.67,24024.87
CHNNSP,24024.87,24026.13
OLN,24026.13,24028.36
MAN,24028.36,24029.42
OLF,24029.42,24030.23
CHNSP,24030.23,24031.95
MAN,24031.95,24032.97
OLN,24032.97,24033.88
MAN,24033.88,24034.88
OLF,24034.88,24036.31
MAN,24036.31,24037.33
OLN,24037.33,24038.27
CHNNSP,24038.27,24039.57
OLN,24039.57,24041.59
NOF,24041.59,24042.56
OLN,24042.56,24045.11
NOF,24045.11,24046.95
OLN,24046.95,24047.76
NOF,24047.76,24049.62
CXF,24049.62,24050.87
CHNSP,24050.87,24051.47
NOF,24051.47,24053.07
OLN,24053.07,24057.20
OLF,24057.20,24058.00
CHNNSP,24058.00,24058.91
OLN,24058.91,24059.88
NOF,24059.88,24061.72
CXN,24061.72,24062.32
SIL,24062.32,24063.17
CXN,24063.17,24063.97
NON,24063.97,24064.78
OLF,24064.78,24065.63
CXN,24065.63,24067.51
MAN,24067.51,24068.90
FAF,24068.90,24069.90
MAN,24069.90,24072.62
OLN,24072.62,24073.42
MAN,24073.42,24074.42
OLN,24074.42,24075.22
NOF,24075.22,24076.04
CXN,24076.04,24077.06
CXN,24077.06,24078.03
NOF,24078.03,24079.21
OLN,24079.21,24081.57
MAN,24081.57,24082.60
FAN,24082.60,24083.63
OLN,24083.63,24085.19
CXN,24085.19,24086.21
FAN,24086.21,24087.22
OLN,24087.22,24088.53
FAN,24088.53,24089.71
CHNNSP,24089.71,24090.38
OLF,24090.38,24091.18
CHNNSP,24091.18,24091.78
MAN,24091.78,24093.53
NOF,24093.53,24100.00
TVF,24100.00,24101.00
FAF,24101.00,24102.00
CXN,24102.00,24105.25
FAF,24105.25,24106.60
OLF,24106.60,24107.40
CXN,24107.40,24108.49
SIL,24108.49,24110.00
MAN,24110.00,24111.65
FAN,24111.65,24112.25
OLN,24112.25,24113.05
CHNSP,24113.05,24113.66
CHNNSP,24113.66,24115.66
MAN,24115.66,24118.34
OLN,24118.34,24119.43
NOF,24119.43,24120.63
CXN,24120.63,24124.14
MAN,24124.14,24125.40
CXN,24125.40,24127.47
OLN,24127.47,24128.27
CXN,24128.27,24129.07
MAN,24129.07,24130.56
SIL,24130.56,24131.36
CHNNSP,24131.36,24131.97
SIL,24131.97,24133.02
CXN,24133.02,24133.91
OLF,24133.91,24134.51
CHNNSP,24134.51,24135.31
CHNSP,24135.31,24135.91
CXN,24135.91,24137.22
FAF,24137.22,24137.82
SIL,24137.82,24138.62
OLF,24138.62,24139.79
CHNSP,24139.79,24140.73
CHNSP,24140.73,24141.33
CHNSP,24141.33,24142.15
CHNSP,24142.15,24143.19
SIL,24143.19,24143.99
CXN,24143.99,24145.17
CHNNSP,24145.17,24145.77
CXN,24145.77,24147.64
CHNSP,24147.64,24148.26
NOF,24148.26,24149.06
FAN,24149.06,24150.09
OLF,24150.09,24150.89
NOF,24150.89,24152.48
FAN,24152.48,24153.48
NOF,24153.48,24154.73
SIL,24154.73,24157.79
NOF,24157.79,24158.78
SIL,24158.78,24159.65
NOF,24159.65,24160.45
CXN,24160.45,24161.53
CXN,24161.53,24162.36
SIL,24162.36,24163.19
FAF,24163.19,24164.19
CHNNSP,24164.19,24165.17
CXN,24165.17,24166.26
MAN,24166.26,24168.05
CHNNSP,24168.05,24169.11
SIL,24169.11,24170.16
CXN,24170.16,24171.08
CHNNSP,24171.08,24171.78
CHNNSP,24171.78,24172.62
MAN,24172.62,24173.73
OLF,24173.73,24175.04
NOF,24175.04,24176.14
OLN,24176.14,24176.94
FAN,24176.94,24178.84
OLN,24178.84,24179.91
MAN,24179.91,24183.08
OLF,24183.08,24183.89
NOF,24183.89,24184.69
MAN,24184.69,24185.69
OLF,24185.69,24187.85
MAN,24187.85,24188.85
CXN,24188.85,24189.89
FAF,24189.89,24190.89
NOF,24190.89,24191.84
MAN,24191.84,24193.17
SIL,24193.17,24194.49
NOF,24194.49,24195.29
MAN,24195.29,24197.50
OLF,24197.50,24200.28
OLN,24200.28,24201.11
MAN,24201.11,24202.25
OLF,24202.25,24203.05
CHNSP,24203.05,24203.65
OLF,24203.65,24204.45
OLN,24204.45,24205.56
NOF,24205.56,24208.14
MAN,24208.14,24209.14
NOF,24209.14,24210.15
OLN,24210.15,24210.95
MAN,24210.95,24212.29
OLN,24212.29,24213.77
MAN,24213.77,24216.18
CHNNSP,24216.18,24217.59
CXN,24217.59,24218.48
CXN,24218.48,24219.11
NOF,24219.11,24221.04
CHNSP,24221.04,24221.65
NOF,24221.65,24222.57
CXN,24222.57,24224.43
CHNSP,24224.43,24227.34
CHNSP,24227.34,24228.46
CHNSP,24228.46,24230.19
CHNNSP,24230.19,24231.19
OLF,24231.19,24232.14
NOF,24232.14,24233.37
OLN,24233.37,24234.23
NOF,24234.23,24235.78
CXN,24235.78,24236.96
OLN,24236.96,24237.77
CXN,24237.77,24238.57
OLN,24238.57,24239.38
NOF,24239.38,24240.23
OLN,24240.23,24242.22
NOF,24242.22,24245.17
OLF,24245.17,24246.86
NOF,24246.86,24250.28
SIL,24250.28,24251.08
CXN,24251.08,24252.47
OLF,24252.47,24253.27
SIL,24253.27,24254.07
NON,24254.07,24257.34
CXN,24257.34,24258.38
NON,24258.38,24259.45
MAN,24259.45,24260.45
NOF,24260.45,24262.98
CHNNSP,24262.98,24263.58
OLF,24263.58,24264.73
NOF,24264.73,24265.61
CXN,24265.61,24266.33
CXN,24266.33,24267.32
SIL,24267.32,24268.15
MAN,24268.15,24269.34
NOF,24269.34,24272.93
SIL,24272.93,24273.75
NON,24273.75,24274.98
SIL,24274.98,24275.80
NOF,24275.80,24276.67
SIL,24276.67,24278.07
SIL,24278.07,24279.11
SIL,24279.11,24279.94
NOF,24279.94,24280.78
SIL,24280.78,24281.73
NOF,24281.73,24284.09
SIL,24284.09,24284.91
NOF,24284.91,24285.80
SIL,24285.80,24288.03
NOF,24288.03,24289.66
SIL,24289.66,24291.07
CHF,24291.07,24292.34
SIL,24292.34,24294.32
NOF,24294.32,24297.64
CHF,24297.64,24298.40
SIL,24298.40,24299.20
NON,24299.20,24300.84
CHNNSP,24300.84,24303.17
NOF,24303.17,24303.99
OLF,24303.99,24304.79
NOF,24304.79,24305.61
CHNSP,24305.61,24306.48
NOF,24306.48,24309.28
CXN,24309.28,24310.66
CHNSP,24310.66,24311.54
CXN,24311.54,24312.82
NOF,24312.82,24313.62
MAF,24313.62,24314.64
NOF,24314.64,24315.82
SIL,24315.82,24316.64
CXN,24316.64,24317.53
SIL,24317.53,24318.67
NOF,24318.67,24319.51
CXN,24319.51,24320.32
OLF,24320.32,24321.60
NOF,24321.60,24322.62
CHNSP,24322.62,24323.64
NOF,24323.64,24324.44
CHNSP,24324.44,24326.39
SIL,24326.39,24327.55
MAN,24327.55,24328.55
SIL,24328.55,24331.19
CHNSP,24331.19,24332.47
NOF,24332.47,24333.72
SIL,24333.72,24334.52
NOF,24334.52,24335.69
SIL,24335.69,24336.50
NOF,24336.50,24337.58
CHNSP,24337.58,24338.18
NOF,24338.18,24339.51
CHNSP,24339.51,24340.32
NOF,24340.32,24341.39
SIL,24341.39,24342.25
NON,24342.25,24343.19
CHNNSP,24343.19,24356.44
OLN,24356.44,24357.24
CHNNSP,24357.24,24359.68
CHNNSP,24359.68,24360.88
MAN,24360.88,24361.91
OLN,24361.91,24362.79
CHNNSP,24362.79,24363.57
MAN,24363.57,24364.58
CHNNSP,24364.58,24367.70
OLN,24367.70,24369.72
CHNNSP,24369.72,24371.70
NOF,24371.70,24373.04
FAF,24373.04,24373.67
NOF,24373.67,24375.30
CHNNSP,24375.30,24377.56
NOF,24377.56,24378.38
CHNSP,24378.38,24378.99
OLN,24378.99,24379.79
NOF,24379.79,24380.65
OLN,24380.65,24381.45
CHNSP,24381.45,24382.13
NOF,24382.13,24382.93
CHNSP,24382.93,24385.40
NOF,24385.40,24387.49
CHNNSP,24387.49,24390.35
NOF,24390.35,24391.97
CHNSP,24391.97,24394.09
OLN,24394.09,24395.49
CHNSP,24395.49,24396.09
OLN,24396.09,24400.17
NOF,24400.17,24400.98
OLN,24400.98,24403.30
CHNNSP,24403.30,24406.09
OLN,24406.09,24406.89
CHNSP,24406.89,24408.22
OLN,24408.22,24410.50
CHNSP,24410.50,24413.81
NOF,24413.81,24414.61
CHNNSP,24414.61,24417.08
OLF,24417.08,24418.78
CXN,24418.78,24419.71
OLN,24419.71,24420.51
CHNSP,24420.51,24423.11
OLN,24423.11,24423.91
CHNNSP,24423.91,24424.93
MAN,24424.93,24426.03
CHNSP,24426.03,24427.50
OLN,24427.50,24428.63
CHNNSP,24428.63,24430.42
OLN,24430.42,24431.26
CHNNSP,24431.26,24432.60
MAN,24432.60,24433.60
OLF,24433.60,24434.49
CHNSP,24434.49,24435.23
OLN,24435.23,24437.62
MAN,24437.62,24438.62
CXN,24438.62,24439.65
CHNSP,24439.65,24440.25
OLN,24440.25,24441.17
CXN,24441.17,24442.33
FAN,24442.33,24443.56
NOF,24443.56,24444.63
OLN,24444.63,24445.82
CXN,24445.82,24446.62
OLN,24446.62,24447.43
CXN,24447.43,24448.46
CHNSP,24448.46,24449.58
CXN,24449.58,24450.48
CXN,24450.48,24451.08
OLF,24451.08,24451.88
CXN,24451.88,24452.68
OLN,24452.68,24453.49
CXN,24453.49,24454.10
OLN,24454.10,24455.30
CXN,24455.30,24455.91
OLN,24455.91,24458.83
CXN,24458.83,24459.64
OLN,24459.64,24461.32
FAN,24461.32,24462.32
CXN,24462.32,24463.12
OLF,24463.12,24464.39
CXN,24464.39,24465.03
CXN,24465.03,24466.59
OLN,24466.59,24467.58
FAN,24467.58,24468.99
OLF,24468.99,24469.97
NOF,24469.97,24470.77
OLN,24470.77,24472.75
CXN,24472.75,24474.23
FAN,24474.23,24475.61
OLN,24475.61,24477.93
CXN,24477.93,24479.53
OLN,24479.53,24481.59
NOF,24481.59,24482.60
CXN,24482.60,24483.40
OLN,24483.40,24484.69
NOF,24484.69,24486.74
OLF,24486.74,24488.50
NOF,24488.50,24489.49
OLN,24489.49,24490.32
OLF,24490.32,24491.12
CXN,24491.12,24492.90
FAN,24492.90,24493.61
NOF,24493.61,24494.46
FAN,24494.46,24496.07
CXN,24496.07,24498.00
OLN,24498.00,24498.91
NOF,24498.91,24499.71
OLN,24499.71,24504.76
NOF,24504.76,24505.58
OLN,24505.58,24508.21
NON,24508.21,24509.01
CXN,24509.01,24509.81
OLN,24509.81,24511.52
CXN,24511.52,24512.32
OLN,24512.32,24516.54
NOF,24516.54,24517.67
FAN,24517.67,24518.68
OLN,24518.68,24521.07
CXN,24521.07,24521.87
OLN,24521.87,24522.67
FAN,24522.67,24524.93
NOF,24524.93,24526.11
OLN,24526.11,24527.47
NOF,24527.47,24528.44
FAF,24528.44,24529.44
OLN,24529.44,24530.84
CXN,24530.84,24531.64
NOF,24531.64,24532.75
FAN,24532.75,24534.02
OLF,24534.02,24535.16
FAN,24535.16,24537.40
NOF,24537.40,24538.20
OLN,24538.20,24542.17
NON,24542.17,24542.99
OLN,24542.99,24545.79
NOF,24545.79,24547.64
OLN,24547.64,24550.18
NOF,24550.18,24551.34
OLN,24551.34,24552.52
NOF,24552.52,24553.36
OLN,24553.36,24555.16
NOF,24555.16,24555.96
OLN,24555.96,24556.76
NOF,24556.76,24558.04
SIL,24558.04,24559.12
CHNSP,24559.12,24559.72
FAN,24559.72,24560.72
CHNNSP,24560.72,24561.32
CXN,24561.32,24562.17
NOF,24562.17,24563.81
SIL,24563.81,24564.61
NOF,24564.61,24565.42
CXN,24565.42,24566.22
OLN,24566.22,24567.57
CXN,24567.57,24568.55
CXN,24568.55,24569.29
NOF,24569.29,24570.44
OLF,24570.44,24571.28
NOF,24571.28,24572.23
OLF,24572.23,24573.70
NON,24573.70,24574.62
OLN,24574.62,24578.56
NON,24578.56,24579.37
OLN,24579.37,24580.89
NOF,24580.89,24582.13
OLN,24582.13,24584.91
CXN,24584.91,24585.71
OLF,24585.71,24587.49
CXN,24587.49,24590.05
NOF,24590.05,24591.00
CXN,24591.00,24591.88
CHNNSP,24591.88,24592.69
CXN,24592.69,24593.61
OLN,24593.61,24594.41
CHNSP,24594.41,24595.48
SIL,24595.48,24597.00
CHNSP,24597.00,24598.17
SIL,24598.17,24599.60
SIL,24599.60,24600.62
SIL,24600.62,24601.48
SIL,24601.48,24602.57
CXN,24602.57,24603.40
CHNSP,24603.40,24604.10
CXN,24604.10,24605.07
SIL,24605.07,24606.51
CXN,24606.51,24607.70
CXN,24607.70,24608.84
OLF,24608.84,24609.65
CXN,24609.65,24610.45
NOF,24610.45,24611.25
CHNNSP,24611.25,24613.25
SIL,24613.25,24614.38
CXN,24614.38,24614.98
OLN,24614.98,24615.79
CHNSP,24615.79,24616.72
NOF,24616.72,24618.23
CXN,24618.23,24619.27
OLF,24619.27,24621.47
MAF,24621.47,24622.48
SIL,24622.48,24623.48
TVN,24623.48,24625.30
SIL,24625.30,24626.81
SIL,24626.81,24627.81
SIL,24627.81,24628.61
SIL,24628.61,24629.99
SIL,24629.99,24630.79
CXN,24630.79,24631.60
OLN,24631.60,24632.45
CXN,24632.45,24634.35
CHNNSP,24634.35,24635.03
CXN,24635.03,24636.04
OLN,24636.04,24636.89
FAN,24636.89,24637.90
SIL,24637.90,24638.71
SIL,24638.71,24639.71
SIL,24639.71,24640.52
MAN,24640.52,24641.52
TVN,24641.52,24642.61
FAN,24642.61,24643.61
SIL,24643.61,24644.41
SIL,24644.41,24645.46
MAN,24645.46,24646.46
TVF,24646.46,24647.46
SIL,24647.46,24648.26
NOF,24648.26,24650.38
CXN,24650.38,24651.66
CXN,24651.66,24652.26
NOF,24652.26,24653.06
SIL,24653.06,24653.86
CXN,24653.86,24655.68
CXN,24655.68,24656.58
SIL,24656.58,24659.42
CHNNSP,24659.42,24660.35
MAN,24660.35,24661.37
CXN,24661.37,24662.81
CXN,24662.81,24663.81
CXN,24663.81,24664.67
FAF,24664.67,24665.87
SIL,24665.87,24666.80
CXN,24666.80,24668.18
FAN,24668.18,24669.21
CXN,24669.21,24670.06
NOF,24670.06,24673.32
OLF,24673.32,24674.13
NOF,24674.13,24676.98
CHNNSP,24676.98,24677.59
CXN,24677.59,24678.42
OLF,24678.42,24679.28
FAN,24679.28,24681.40
OLF,24681.40,24682.20
FAF,24682.20,24683.20
NOF,24683.20,24684.76
CXN,24684.76,24686.54
CHNSP,24686.54,24687.14
FAF,24687.14,24688.22
OLF,24688.22,24689.02
NOF,24689.02,24690.10
FAN,24690.10,24691.11
NOF,24691.11,24691.92
CXN,24691.92,24693.21
CXN,24693.21,24694.21
SIL,24694.21,24695.10
CXN,24695.10,24696.02
TVN,24696.02,24697.08
NOF,24697.08,24698.32
MAF,24698.32,24699.34
NOF,24699.34,24700.61
FAN,24700.61,24701.99
CHNSP,24701.99,24702.59
CXN,24702.59,24705.45
SIL,24705.45,24706.25
CHNSP,24706.25,24707.21
CXN,24707.21,24708.29
NOF,24708.29,24709.11
SIL,24709.11,24709.91
NOF,24709.91,24710.87
CXN,24710.87,24711.58
CXN,24711.58,24713.19
OLF,24713.19,24716.11
NOF,24716.11,24719.29
OLN,24719.29,24720.38
CXN,24720.38,24721.45
OLN,24721.45,24722.44
FAN,24722.44,24724.68
OLN,24724.68,24725.52
FAN,24725.52,24726.91
TVN,24726.91,24728.10
NOF,24728.10,24729.15
TVF,24729.15,24731.29
TVN,24731.29,24732.81
TVN,24732.81,24734.23
OLN,24734.23,24735.08
TVN,24735.08,24736.40
TVN,24736.40,24737.21
MAN,24737.21,24738.48
OLN,24738.48,24741.16
CXN,24741.16,24741.78
OLN,24741.78,24742.65
TVN,24742.65,24743.94
OLN,24743.94,24745.98
TVN,24745.98,24747.00
CXN,24747.00,24748.80
CHNSP,24748.80,24749.40
NOF,24749.40,24750.90
CXN,24750.90,24751.98
OLN,24751.98,24752.79
NOF,24752.79,24753.82
TVF,24753.82,24754.84
SIL,24754.84,24757.17
CXN,24757.17,24759.52
NOF,24759.52,24761.66
SIL,24761.66,24763.00
NOF,24763.00,24765.66
CHNSP,24765.66,24766.26
SIL,24766.26,24771.01
NOF,24771.01,24772.25
SIL,24772.25,24774.00
MAF,24774.00,24774.83
SIL,24774.83,24775.85
CHNSP,24775.85,24776.45
SIL,24776.45,24778.61
MAF,24778.61,24780.13
CXN,24780.13,24783.02
OLN,24783.02,24783.82
MAF,24783.82,24784.82
NOF,24784.82,24785.62
SIL,24785.62,24786.42
TVN,24786.42,24787.44
TVN,24787.44,24788.58
CHNSP,24788.58,24789.24
MAF,24789.24,24790.42
TVF,24790.42,24791.71
CXN,24791.71,24792.51
OLN,24792.51,24793.50
TVF,24793.50,24794.33
CXN,24794.33,24795.35
OLN,24795.35,24796.56
TVF,24796.56,24799.36
TVF,24799.36,24800.38
CXN,24800.38,24801.27
CHNSP,24801.27,24801.87
SIL,24801.87,24804.54
CXN,24804.54,24805.14
CXN,24805.14,24807.03
MAF,24807.03,24809.85
CXN,24809.85,24810.72
CHNSP,24810.72,24811.86
MAN,24811.86,24813.05
TVF,24813.05,24813.85
OLN,24813.85,24815.43
MAF,24815.43,24816.44
TVF,24816.44,24817.44
CXN,24817.44,24818.25
TVN,24818.25,24819.66
TVF,24819.66,24820.66
TVN,24820.66,24822.13
TVF,24822.13,24823.22
OLN,24823.22,24826.51
NOF,24826.51,24828.34
OLF,24828.34,24829.21
TVN,24829.21,24830.55
CXN,24830.55,24831.97
TVN,24831.97,24836.18
CXN,24836.18,24837.73
TVN,24837.73,24838.84
CXN,24838.84,24839.68
TVN,24839.68,24840.85
CHNNSP,24840.85,24841.45
TVF,24841.45,24842.29
TVF,24842.29,24843.30
TVF,24843.30,24846.56
CXN,24846.56,24847.62
TVN,24847.62,24848.54
TVF,24848.54,24849.56
CXN,24849.56,24850.16
CXN,24850.16,24851.61
CXN,24851.61,24852.31
TVF,24852.31,24853.64
TVN,24853.64,24854.61
TVN,24854.61,24855.72
TVF,24855.72,24856.59
TVN,24856.59,24857.81
TVF,24857.81,24858.61
TVF,24858.61,24859.57
TVN,24859.57,24867.98
TVN,24867.98,24868.79
TVN,24868.79,24871.85
TVN,24871.85,24872.51
TVN,24872.51,24874.63
TVN,24874.63,24875.81
TVN,24875.81,24878.66
TVN,24878.66,24879.68
TVN,24879.68,24881.04
TVN,24881.04,24883.21
TVN,24883.21,24884.02
TVN,24884.02,24886.10
TVN,24886.10,24887.10
TVN,24887.10,24888.67
TVN,24888.67,24889.47
TVN,24889.47,24890.50
TVN,24890.50,24892.30
TVN,24892.30,24893.30
TVN,24893.30,24894.30
TVN,24894.30,24896.92
TVN,24896.92,24898.06
TVN,24898.06,24899.99
TVN,24899.99,24900.99
TVN,24900.99,24902.70
TVN,24902.70,24903.74
TVN,24903.74,24904.60
TVN,24904.60,24905.60
TVN,24905.60,24907.45
TVN,24907.45,24908.46
TVN,24908.46,24910.99
TVN,24910.99,24911.99
TVN,24911.99,24913.35
TVN,24913.35,24914.35
TVN,24914.35,24916.25
TVN,24916.25,24917.25
TVN,24917.25,24919.35
TVN,24919.35,24921.11
TVN,24921.11,24925.16
TVN,24925.16,24926.18
TVN,24926.18,24929.20
TVN,24929.20,24930.20
TVN,24930.20,24934.09
TVN,24934.09,24935.37
TVN,24935.37,24937.60
TVN,24937.60,24938.60
TVN,24938.60,24941.24
TVN,24941.24,24942.24
TVN,24942.24,24949.92
TVN,24949.92,24950.92
TVN,24950.92,24951.90
TVN,24951.90,24953.00
TVN,24953.00,24954.98
TVN,24954.98,24956.25
TVN,24956.25,24986.30
TVN,24986.30,24987.10
TVN,24987.10,24994.02
TVN,24994.02,24995.36
TVN,24995.36,24997.55
TVN,24997.55,24998.53
TVN,24998.53,24999.13
TVN,24999.13,25001.83
TVN,25001.83,25003.81
TVN,25003.81,25006.24
TVN,25006.24,25006.84
TVN,25006.84,25010.53
TVN,25010.53,25011.87
TVN,25011.87,25019.44
TVN,25019.44,25020.67
TVN,25020.67,25033.62
TVN,25033.62,25034.77
TVN,25034.77,25038.88
TVN,25038.88,25040.32
TVN,25040.32,25041.67
TVN,25041.67,25043.12
TVN,25043.12,25045.93
TVN,25045.93,25046.53
TVN,25046.53,25047.50
TVN,25047.50,25053.24
TVN,25053.24,25054.05
TVN,25054.05,25060.16
TVN,25060.16,25061.99
TVN,25061.99,25063.12
TVN,25063.12,25064.74
TVN,25064.74,25065.84
TVN,25065.84,25067.31
TVN,25067.31,25069.12
TVN,25069.12,25070.12
TVN,25070.12,25071.37
TVN,25071.37,25072.71
TVN,25072.71,25073.76
TVN,25073.76,25075.89
TVN,25075.89,25077.15
TVN,25077.15,25078.81
TVN,25078.81,25079.61
TVN,25079.61,25084.47
TVN,25084.47,25085.49
TVN,25085.49,25086.61
TVN,25086.61,25088.40
TVN,25088.40,25091.08
TVF,25091.08,25091.88
OLN,25091.88,25092.68
CXN,25092.68,25093.76
OLN,25093.76,25094.56
CXN,25094.56,25095.42
NOF,25095.42,25096.48
OLF,25096.48,25097.29
CXN,25097.29,25098.61
TVN,25098.61,25099.86
TVN,25099.86,25104.18
TVN,25104.18,25106.80
TVN,25106.80,25107.80
TVN,25107.80,25108.72
TVN,25108.72,25110.55
TVN,25110.55,25112.66
TVN,25112.66,25114.03
TVN,25114.03,25115.03
TVN,25115.03,25117.87
TVN,25117.87,25118.88
TVN,25118.88,25120.82
CXN,25120.82,25121.93
TVN,25121.93,25123.53
TVN,25123.53,25126.60
TVN,25126.60,25127.60
NOF,25127.60,25130.77
CXN,25130.77,25132.65
CXN,25132.65,25134.14
CXN,25134.14,25135.85
CHF,25135.85,25136.52
CXN,25136.52,25138.09
TVN,25138.09,25138.96
TVF,25138.96,25139.98
CXN,25139.98,25141.61
OLN,25141.61,25142.43
CXN,25142.43,25143.23
OLN,25143.23,25144.75
CXN,25144.75,25145.35
OLN,25145.35,25146.15
MAN,25146.15,25148.35
CXN,25148.35,25149.17
MAF,25149.17,25150.17
OLN,25150.17,25155.33
NOF,25155.33,25156.13
OLN,25156.13,25156.97
NOF,25156.97,25160.60
CXN,25160.60,25163.11
OLN,25163.11,25163.96
CXN,25163.96,25165.09
OLN,25165.09,25165.91
CXN,25165.91,25166.72
CXN,25166.72,25167.39
CXN,25167.39,25168.24
MAN,25168.24,25169.24
CXN,25169.24,25170.19
OLN,25170.19,25171.06
CXN,25171.06,25171.66
FAN,25171.66,25172.66
CXN,25172.66,25173.54
CXN,25173.54,25174.35
FAF,25174.35,25175.15
CXN,25175.15,25176.34
FAN,25176.34,25177.34
OLN,25177.34,25178.16
FAN,25178.16,25179.16
CXN,25179.16,25180.42
OLN,25180.42,25181.69
CXN,25181.69,25182.49
OLN,25182.49,25183.96
CHNSP,25183.96,25184.56
MAN,25184.56,25185.43
NOF,25185.43,25187.12
CHNSP,25187.12,25187.74
OLN,25187.74,25189.25
CHNSP,25189.25,25189.89
OLN,25189.89,25190.69
CHNSP,25190.69,25191.57
OLN,25191.57,25196.15
FAN,25196.15,25197.15
OLF,25197.15,25201.73
NOF,25201.73,25202.53
OLN,25202.53,25203.58
FAN,25203.58,25204.18
OLN,25204.18,25208.58
CXN,25208.58,25209.72
CHNNSP,25209.72,25210.33
OLN,25210.33,25211.36
NOF,25211.36,25213.19
OLF,25213.19,25213.99
NOF,25213.99,25214.80
OLF,25214.80,25215.77
CXN,25215.77,25216.57
NOF,25216.57,25220.26
SIL,25220.26,25221.06
NOF,25221.06,25222.60
OLF,25222.60,25223.41
NOF,25223.41,25226.32
OLF,25226.32,25227.18
NOF,25227.18,25232.42
SIL,25232.42,25233.30
MAN,25233.30,25234.30
NOF,25234.30,25235.79
OLN,25235.79,25237.31
NOF,25237.31,25238.25
OLF,25238.25,25239.18
NOF,25239.18,25240.06
OLN,25240.06,25241.02
CXN,25241.02,25242.10
NOF,25242.10,25243.55
FAN,25243.55,25245.28
MAN,25245.28,25246.28
OLN,25246.28,25249.39
FAN,25249.39,25250.39
OLN,25250.39,25251.26
OLF,25251.26,25253.51
NOF,25253.51,25254.49
OLN,25254.49,25255.29
NOF,25255.29,25256.12
OLF,25256.12,25258.40
FAN,25258.40,25259.56
NOF,25259.56,25262.71
CXN,25262.71,25263.37
OLN,25263.37,25264.68
CHNSP,25264.68,25266.49
CXN,25266.49,25267.54
CXN,25267.54,25268.15
CXN,25268.15,25268.95
OLN,25268.95,25270.59
CXN,25270.59,25271.39
OLN,25271.39,25275.90
CHNSP,25275.90,25276.53
OLF,25276.53,25277.41
CXN,25277.41,25278.21
OLN,25278.21,25280.29
MAN,25280.29,25281.72
OLN,25281.72,25285.79
FAN,25285.79,25286.98
OLN,25286.98,25289.93
CXN,25289.93,25290.73
OLN,25290.73,25291.53
FAN,25291.53,25292.53
NOF,25292.53,25293.79
OLN,25293.79,25295.02
CXN,25295.02,25296.09
CXN,25296.09,25297.16
OLN,25297.16,25298.03
FAN,25298.03,25299.04
OLN,25299.04,25301.89
CXN,25301.89,25302.88
OLN,25302.88,25305.33
FAN,25305.33,25306.79
OLN,25306.79,25308.05
FAN,25308.05,25309.05
OLN,25309.05,25312.19
FAN,25312.19,25313.19
OLN,25313.19,25318.93
FAN,25318.93,25320.65
OLN,25320.65,25329.81
MAN,25329.81,25330.81
OLN,25330.81,25331.68
NOF,25331.68,25332.48
CXN,25332.48,25333.51
MAN,25333.51,25335.60
OLN,25335.60,25337.45
FAN,25337.45,25338.45
MAN,25338.45,25339.63
FAN,25339.63,25342.49
FAN,25342.49,25343.10
CXN,25343.10,25344.81
MAN,25344.81,25346.02
OLN,25346.02,25346.83
MAN,25346.83,25348.15
NOF,25348.15,25349.34
FAN,25349.34,25349.94
OLF,25349.94,25350.82
CXN,25350.82,25351.80
FAN,25351.80,25352.91
CXN,25352.91,25354.09
OLN,25354.09,25355.01
FAN,25355.01,25356.01
OLF,25356.01,25358.07
OLF,25358.07,25358.97
OLN,25358.97,25361.59
CXN,25361.59,25362.73
OLN,25362.73,25364.39
FAN,25364.39,25366.61
MAN,25366.61,25367.21
FAN,25367.21,25368.39
CXN,25368.39,25369.33
OLN,25369.33,25370.18
FAN,25370.18,25371.33
CHNNSP,25371.33,25372.51
FAN,25372.51,25373.51
OLN,25373.51,25376.10
CXN,25376.10,25377.01
FAN,25377.01,25378.12
CHNSP,25378.12,25379.01
MAF,25379.01,25380.08
FAN,25380.08,25381.61
OLF,25381.61,25382.41
